CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,ESTADO DOS,PROMEDIO_TRES,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_INT,VECES_INT,CREDITOS_INT,NOTA_EYB,VECES_EYB,CREDITOS_EYB,NOTA_ASES,VECES_ASES,CREDITOS_ASES,NOTA_TOP,VECES_TOP,CREDITOS_TOP
1,17,17,0,6,6,0,1,1,34.83333333,33,1,3,31,1,3,38,2,3,50,1,2,42,1,3,38,1,3
0,17,9,8,4,3,3,2,3,27,35,1,3,0,0,3,0,0,3,20,1,2,48,1,3,40,1,3
1,17,17,0,6,6,0,1,1,33.83333333,34,1,3,30,1,3,34,2,3,40,1,2,40,1,3,32,1,3
1,17,17,0,6,6,0,1,1,34.83333333,38,1,3,36,1,3,33,2,3,36,1,2,38,1,3,36,1,3
2,17,17,0,6,6,0,2,3,33.16666667,32,1,3,30,2,3,32,3,3,40,1,2,43,1,3,30,1,3
1,17,17,0,6,6,0,1,1,37.22222222,34,2,3,30,1,3,30,1,3,44,1,2,30,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,30.41666667,32,1,3,30,2,3,30,2,3,30,1,2,31,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,1,3,0,0,3
5,17,17,0,6,6,0,2,3,33.33333333,37,3,3,33,2,3,43,2,3,38,1,2,36,2,3,39,3,3
0,17,17,0,6,6,0,1,1,35.61111111,31,1,3,42,1,3,32,1,3,47,1,2,45,1,3,34,1,3
0,17,0,17,6,0,6,2,3,27,13,1,3,18,1,3,15,1,3,19,1,2,1,1,3,14,1,3
2,17,17,0,6,6,0,2,3,34.72222222,43,3,3,30,1,3,32,2,3,45,1,2,30,1,3,33,1,3
2,17,17,0,6,6,0,1,1,32.8,31,2,3,30,1,3,36,2,3,34,1,2,30,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,14,3,6,5,1,2,3,31.75,41,2,3,25,3,3,31,1,3,30,1,2,34,1,3,36,1,3
1,17,14,3,6,5,1,2,3,38.08333333,31,1,3,26,3,3,30,1,3,45,1,2,34,1,3,35,1,3
1,17,17,0,6,6,0,1,1,35.33333333,42,1,3,33,1,3,36,2,3,37,1,2,35,1,3,43,1,3
1,17,17,0,6,6,0,1,1,37.16666667,41,1,3,36,1,3,35,2,3,45,1,2,40,1,3,32,1,3
1,17,14,3,6,5,1,1,1,33.22222222,34,1,3,38,1,3,17,2,3,35,1,2,33,1,3,31,1,3
2,17,11,6,6,4,2,2,3,16.11111111,31,1,3,29,3,3,34,2,3,39,1,2,2,1,3,30,1,3
1,17,17,0,6,6,0,1,1,35.88888889,35,2,3,33,1,3,33,1,3,40,1,2,43,1,3,33,1,3
0,17,17,0,6,6,0,1,1,37.05555556,30,1,3,31,1,3,31,1,3,35,1,2,40,1,3,31,1,3
0,17,8,9,3,3,3,2,3,29.22222222,30,1,3,0,0,3,0,0,3,31,1,2,0,0,3,33,1,3
1,17,17,0,6,6,0,1,1,35.83333333,39,2,3,36,1,3,30,1,3,41,1,2,46,1,3,36,1,3
1,17,17,0,6,6,0,1,1,36.16666667,38,2,3,41,1,3,37,1,3,33,1,2,42,1,3,44,1,3
1,17,17,0,6,6,0,1,1,33.83333333,32,1,3,38,1,3,34,2,3,40,1,2,46,1,3,37,1,3
0,17,17,0,6,6,0,1,1,37.55555556,36,1,3,36,1,3,40,1,3,44,1,2,41,1,3,32,1,3
2,17,14,3,6,5,1,2,3,33.66666667,32,1,3,22,3,3,30,2,3,43,1,2,31,1,3,38,1,3
2,17,17,0,6,6,0,1,1,37.11111111,43,2,3,35,1,3,41,2,3,45,1,2,37,1,3,31,1,3
0,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,1,1,3,0,0,3
2,17,17,0,6,6,0,1,1,34.66666667,30,1,3,41,1,3,36,2,3,37,1,2,45,2,3,43,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,39.66666667,35,1,3,38,1,3,35,1,3,38,1,2,39,1,3,46,1,3
1,17,14,3,6,5,1,2,3,37.88888889,49,1,3,38,1,3,24,3,3,32,1,2,32,1,3,42,1,3
2,17,17,0,6,6,0,2,3,36.08333333,38,1,3,30,3,3,37,2,3,50,1,2,30,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,38.61111111,50,2,3,36,1,3,37,2,3,39,1,2,50,1,3,30,1,3
1,17,17,0,6,6,0,1,1,34.6,40,1,3,33,2,3,31,1,3,39,1,2,31,1,3,30,1,3
0,17,17,0,6,6,0,1,1,37.44444444,40,1,3,39,1,3,31,1,3,42,1,2,42,1,3,44,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,40.61111111,44,1,3,37,2,3,37,1,3,44,1,2,39,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,30.75,34,2,3,38,1,3,32,2,3,40,1,2,31,1,3,32,1,3
2,17,11,6,4,4,2,1,1,0,36,2,3,0,0,3,0,0,3,30,1,2,30,2,3,34,1,3
1,17,17,0,6,6,0,1,1,36.27777778,32,1,3,36,1,3,37,2,3,42,1,2,33,1,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,8,9,4,3,3,2,3,0,32,1,3,0,0,3,0,0,3,30,1,2,31,1,3,25,1,3
0,17,17,0,6,6,0,1,1,36.27777778,33,1,3,35,1,3,31,1,3,47,1,2,44,1,3,39,1,3
1,17,5,12,2,2,4,2,3,24,0,0,3,0,0,3,0,0,3,36,2,2,35,1,3,0,0,3
2,17,8,9,4,3,3,2,3,27.66666667,21,1,3,0,0,3,0,0,3,36,2,2,40,2,3,32,1,3
2,17,17,0,6,6,0,2,3,33.55555556,31,1,3,33,1,3,33,3,3,38,1,2,33,2,3,30,1,3
2,17,17,0,6,6,0,1,1,31.66666667,46,2,3,30,2,3,35,1,3,33,1,2,39,1,3,35,1,3
2,17,17,0,6,6,0,2,3,40.8,38,1,3,30,3,3,35,2,3,45,1,2,30,1,3,37,1,3
1,17,17,0,6,6,0,1,1,32.61111111,30,1,3,37,1,3,30,1,3,40,1,2,44,2,3,30,1,3
3,17,17,0,6,6,0,1,1,36.29411765,34,1,3,37,2,3,37,2,3,39,1,2,39,2,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,35.66666667,30,1,3,40,2,3,35,1,3,31,1,2,42,1,3,30,1,3
1,17,17,0,6,6,0,1,1,39.16666667,34,1,3,35,1,3,33,1,3,42,1,2,43,1,3,37,2,3
4,17,11,6,4,4,2,2,3,27.83333333,32,3,3,0,0,3,0,0,3,36,3,2,30,3,3,30,2,3
0,17,2,15,1,1,5,2,3,11,0,0,3,0,0,3,0,0,3,35,1,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,28.16666667,33,1,3,33,1,3,30,2,3,38,1,2,34,1,3,32,2,3
1,17,17,0,6,6,0,1,1,36.4,32,1,3,31,2,3,31,1,3,42,1,2,37,1,3,33,1,3
0,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,7,1,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,33.11111111,34,1,3,40,1,3,31,1,3,37,1,2,44,2,3,34,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,14,3,6,5,1,1,1,29.58333333,34,1,3,28,2,3,32,2,3,35,1,2,38,1,3,30,1,3
0,17,6,11,2,2,4,2,3,0,44,1,3,0,0,3,0,0,3,0,0,2,35,1,3,0,0,3
0,17,17,0,6,6,0,1,1,39.05555556,41,1,3,45,1,3,34,1,3,42,1,2,36,1,3,40,1,3
1,17,17,0,6,6,0,2,3,35.05555556,45,1,3,36,3,3,33,1,3,39,1,2,35,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,32.55555556,30,1,3,30,2,3,34,2,3,44,1,2,38,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,6,2,3,0,0,3
4,17,17,0,6,6,0,1,1,35.2,48,2,3,40,2,3,36,2,3,41,1,2,35,2,3,30,1,3
2,17,15,2,5,5,1,1,1,37.11111111,42,2,3,34,1,3,37,1,3,0,0,2,35,1,3,30,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,2,3,31.93333333,30,1,3,35,3,3,30,1,3,38,1,2,37,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,35,40,1,3,40,1,3,38,1,3,32,1,2,47,1,3,40,1,3
3,17,17,0,6,6,0,1,1,39,49,2,3,32,2,3,35,1,3,44,1,2,37,2,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,5,12,4,2,4,2,3,0,30,1,3,25,1,3,0,0,3,43,1,2,0,0,3,28,1,3
0,17,2,15,3,1,5,2,3,0,0,0,3,0,0,3,0,0,3,33,1,2,12,1,3,25,1,3
2,17,17,0,6,6,0,2,3,31.33333333,36,1,3,30,1,3,30,3,3,37,1,2,35,2,3,31,1,3
0,17,8,9,3,3,3,2,3,37,47,1,3,0,0,3,0,0,3,40,1,2,0,0,3,30,1,3
0,17,17,0,6,6,0,1,1,36.27777778,30,1,3,39,1,3,33,1,3,38,1,2,42,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,2,3,33.63636364,38,1,3,42,3,3,33,1,3,31,1,2,39,3,3,30,2,3
0,17,17,0,6,6,0,1,1,36.08333333,42,1,3,33,1,3,34,1,3,42,1,2,32,1,3,35,1,3
0,17,5,12,3,2,4,2,3,0,30,1,3,0,0,3,0,0,3,37,1,2,0,0,3,24,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,5,12,4,2,4,2,3,0,20,1,3,0,0,3,0,0,3,45,1,2,25,1,3,31,1,3
0,17,17,0,6,6,0,1,1,40.61111111,39,1,3,44,1,3,42,1,3,41,1,2,38,1,3,34,1,3
2,17,17,0,6,6,0,1,1,33.75,37,1,3,39,2,3,30,1,3,41,1,2,38,2,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,34.2,48,1,3,37,2,3,43,2,3,36,1,2,30,1,3,32,1,3
1,17,17,0,6,6,0,2,3,32.13333333,50,1,3,32,1,3,40,3,3,45,1,2,33,1,3,38,1,3
2,17,8,9,5,3,3,2,3,40,45,1,3,0,0,3,24,2,3,30,1,2,38,1,3,20,2,3
0,17,17,0,6,6,0,1,1,35.38888889,46,1,3,39,1,3,37,1,3,36,1,2,47,1,3,34,1,3
0,17,0,17,5,0,6,2,3,0,14,1,3,15,1,3,17,1,3,15,1,2,0,0,3,25,1,3
0,17,3,14,4,1,5,2,3,30,0,0,3,0,1,3,36,1,3,0,0,2,2,1,3,11,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,36.94117647,36,2,3,39,1,3,43,2,3,49,1,2,50,1,3,37,1,3
0,17,0,17,4,0,6,2,3,0,14,1,3,0,0,3,0,0,3,17,1,2,8,1,3,12,1,3
0,17,0,17,2,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,9,1,3,9,1,3
2,17,17,0,6,6,0,2,3,33.88888889,34,1,3,38,1,3,30,2,3,32,1,2,39,1,3,39,3,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,14,3,6,5,1,1,1,39.25,44,1,3,24,2,3,31,2,3,34,1,2,42,2,3,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,2,3,34,31,1,3,33,3,3,30,2,3,39,1,2,41,1,3,36,1,3
0,17,17,0,6,6,0,1,1,36.16666667,38,1,3,30,1,3,32,1,3,38,1,2,33,1,3,31,1,3
0,17,9,8,3,3,3,2,3,0,47,1,3,0,0,3,0,0,3,0,0,2,34,1,3,34,1,3
2,17,17,0,6,6,0,1,1,33.83333333,30,1,3,30,2,3,37,2,3,47,1,2,32,1,3,31,1,3
1,17,17,0,6,6,0,1,1,37.44444444,38,1,3,30,1,3,32,1,3,45,1,2,35,1,3,41,2,3
1,17,17,0,6,6,0,2,3,36,35,1,3,36,3,3,30,1,3,49,1,2,31,1,3,30,1,3
1,17,17,0,6,6,0,1,1,37.5,30,1,3,39,2,3,35,1,3,40,1,2,32,1,3,35,1,3
4,17,8,9,6,3,3,2,3,37,30,2,3,26,2,3,25,2,3,39,1,2,39,1,3,27,2,3
1,17,17,0,6,6,0,1,1,35.94444444,34,1,3,37,2,3,33,1,3,40,1,2,35,1,3,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
4,17,14,3,6,5,1,1,1,30.58333333,36,2,3,23,2,3,30,1,3,38,1,2,30,2,3,35,2,3
0,17,17,0,6,6,0,1,1,38.22222222,36,1,3,32,1,3,31,1,3,41,1,2,31,1,3,41,1,3
0,17,5,12,3,2,4,2,3,33,26,1,3,0,0,3,0,0,3,43,1,2,41,1,3,0,0,3
3,17,17,0,6,6,0,1,1,34.16666667,30,2,3,36,2,3,30,1,3,41,1,2,40,1,3,40,2,3
1,17,11,6,4,4,2,1,1,37.875,34,1,3,0,0,3,0,0,3,40,1,2,35,2,3,33,1,3
1,17,17,0,6,6,0,1,1,36.66666667,47,1,3,32,2,3,30,1,3,35,1,2,36,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,29.66666667,45,1,3,32,1,3,30,1,3,36,1,2,30,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,30.6,40,1,3,37,1,3,32,1,3,37,1,2,30,1,3,32,1,3
0,17,17,0,6,6,0,1,1,35,37,1,3,30,1,3,37,1,3,33,1,2,35,1,3,41,1,3
2,17,17,0,6,6,0,1,1,29.93333333,33,1,3,30,1,3,32,2,3,40,1,2,34,1,3,40,2,3
1,17,3,14,2,1,5,2,3,24.16666667,0,0,3,0,0,3,0,0,3,0,0,2,26,2,3,30,1,3
0,17,17,0,6,6,0,1,1,39,48,1,3,33,1,3,40,1,3,39,1,2,33,1,3,43,1,3
3,17,8,9,6,3,3,2,3,38.66666667,25,2,3,27,2,3,15,3,3,32,1,2,36,1,3,31,1,3
0,17,17,0,6,6,0,1,1,29.93333333,50,1,3,33,1,3,32,1,3,40,1,2,39,1,3,30,1,3
0,17,0,17,1,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,6,1,3,0,0,3
3,17,6,11,6,2,4,2,3,34,27,3,3,20,1,3,22,2,3,27,3,2,33,1,3,32,1,3
1,17,14,3,6,5,1,1,1,33.58333333,40,1,3,18,1,3,36,2,3,50,1,2,36,1,3,30,1,3
0,17,17,0,6,6,0,1,1,39.88888889,38,1,3,31,1,3,31,1,3,48,1,2,35,1,3,32,1,3
0,17,17,0,6,6,0,1,1,39.94444444,34,1,3,32,1,3,35,1,3,41,1,2,36,1,3,41,1,3
1,17,17,0,6,6,0,1,1,36.27777778,43,1,3,36,1,3,32,1,3,48,1,2,38,1,3,50,2,3
2,17,17,0,6,6,0,1,1,31.13333333,32,1,3,35,1,3,36,2,3,40,1,2,40,2,3,30,1,3
0,17,5,12,6,2,4,2,3,35,27,1,3,22,1,3,24,1,3,38,1,2,29,1,3,31,1,3
2,17,17,0,6,6,0,2,3,40.26666667,35,1,3,37,3,3,30,1,3,45,1,2,30,1,3,50,2,3
0,17,2,15,4,1,5,2,3,0,27,1,3,0,0,3,0,0,3,40,1,2,12,1,3,28,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,1,3,0,0,3
2,17,17,0,6,6,0,1,1,36.22222222,45,2,3,31,1,3,31,2,3,39,1,2,44,1,3,32,1,3
0,17,11,6,4,4,2,1,1,28.11111111,33,1,3,0,0,3,0,0,3,32,1,2,38,1,3,30,1,3
4,17,17,0,6,6,0,1,1,32.83333333,35,2,3,30,2,3,30,1,3,38,1,2,30,2,3,34,2,3
0,17,2,15,2,1,5,2,3,32,0,0,3,0,0,3,1,1,3,38,1,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,2,3,36.33333333,34,2,3,31,1,3,37,3,3,34,1,2,30,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,37.66666667,38,1,3,38,1,3,33,1,3,39,1,2,42,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,1,1,40.16666667,35,1,3,45,2,3,30,1,3,37,1,2,43,2,3,43,2,3
0,17,17,0,6,6,0,1,1,31.91666667,40,1,3,30,1,3,30,1,3,40,1,2,41,1,3,30,1,3
0,17,6,11,5,2,4,2,3,0,44,1,3,27,1,3,19,1,3,0,0,2,39,1,3,28,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,17,0,6,6,0,2,3,34.11111111,45,1,3,39,2,3,34,3,3,42,1,2,44,3,3,30,1,3
2,17,17,0,6,6,0,1,1,35.86666667,43,1,3,36,2,3,31,1,3,45,1,2,34,1,3,33,2,3
1,17,17,0,6,6,0,1,1,32.94444444,35,1,3,31,1,3,34,2,3,42,1,2,31,1,3,36,1,3
0,17,0,17,4,0,6,2,3,7,6,1,3,3,1,3,0,0,3,0,0,2,11,1,3,10,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,14,3,6,5,1,1,1,36.75,35,1,3,23,1,3,33,2,3,41,1,2,37,1,3,37,2,3
0,17,17,0,6,6,0,1,1,35.77777778,35,1,3,30,1,3,30,1,3,42,1,2,41,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,15,2,5,5,1,2,3,34.44444444,39,1,3,30,1,3,31,3,3,0,0,2,38,2,3,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,0,17,5,0,6,2,3,0,6,1,3,2,1,3,4,1,3,0,0,2,18,1,3,9,1,3
4,17,17,0,6,6,0,2,3,35.77777778,40,2,3,34,3,3,30,3,3,37,1,2,42,2,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,33.83333333,30,1,3,30,1,3,30,2,3,42,1,2,33,1,3,31,1,3
3,17,6,11,4,2,4,2,3,0,28,2,3,33,2,3,30,2,3,0,0,2,28,1,3,0,0,3
1,17,17,0,6,6,0,1,1,33.61111111,35,1,3,39,2,3,32,1,3,40,1,2,38,1,3,37,1,3
3,17,0,17,3,0,6,2,3,11,8,2,3,0,0,3,0,0,3,0,0,2,9,2,3,16,2,3
2,17,17,0,6,6,0,1,1,33.76470588,30,1,3,33,2,3,39,2,3,35,1,2,40,1,3,31,1,3
2,17,0,17,2,0,6,2,3,0,0,0,3,0,0,3,0,0,3,0,2,2,2,2,3,0,0,3
3,17,14,3,6,5,1,1,1,35,30,2,3,37,2,3,28,2,3,39,1,2,31,1,3,31,1,3
0,17,3,14,1,1,5,2,3,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,36,1,3
2,17,17,0,6,6,0,1,1,36.38888889,31,1,3,32,1,3,34,2,3,41,1,2,36,1,3,41,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,11,6,4,4,2,1,1,0,34,1,3,0,0,3,0,0,3,38,1,2,40,1,3,31,1,3
1,17,17,0,6,6,0,1,1,33.75,30,1,3,37,1,3,30,2,3,43,1,2,34,1,3,31,1,3
2,17,17,0,6,6,0,1,1,30.16666667,39,1,3,30,1,3,31,2,3,36,1,2,34,1,3,34,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
3,17,12,5,5,4,2,1,1,39.11111111,39,1,3,35,2,3,24,2,3,0,0,2,33,1,3,40,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
1,17,17,0,6,6,0,1,1,16.4,41,2,3,31,1,3,37,1,3,38,1,2,37,1,3,33,1,3
4,17,15,2,5,5,1,2,3,30.91666667,42,3,3,30,1,3,30,3,3,0,0,2,37,3,3,35,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,35.78571429,48,1,3,40,1,3,45,1,3,44,1,2,32,1,3,35,1,3
1,17,17,0,6,6,0,1,1,33.4,42,1,3,30,1,3,30,1,3,47,1,2,35,1,3,36,2,3
1,17,17,0,6,6,0,1,1,38.46666667,30,1,3,38,1,3,45,2,3,39,1,2,46,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
2,17,17,0,6,6,0,1,1,35.70588235,30,2,3,37,1,3,31,1,3,30,1,2,31,2,3,32,1,3
0,17,17,0,6,6,0,1,1,33.22222222,43,1,3,30,1,3,31,1,3,40,1,2,34,1,3,35,1,3
1,17,17,0,6,6,0,1,1,37,30,1,3,30,1,3,36,2,3,45,1,2,38,1,3,36,1,3
2,17,17,0,6,6,0,2,3,40.83333333,30,1,3,36,2,3,33,3,3,44,1,2,39,1,3,32,1,3
0,17,3,14,5,1,5,2,3,0,23,1,3,26,1,3,21,1,3,0,0,2,22,1,3,35,1,3
4,17,17,0,6,6,0,1,1,38.33333333,40,2,3,36,2,3,31,2,3,36,1,2,30,1,3,33,2,3
1,17,11,6,6,4,2,2,3,33,38,2,3,22,1,3,7,1,3,40,1,2,35,1,3,35,1,3
2,17,17,0,6,6,0,1,1,34.47058824,43,1,3,34,1,3,32,1,3,42,2,2,30,2,3,32,1,3
2,17,17,0,6,6,0,1,1,38.66666667,40,2,3,30,1,3,32,1,3,41,1,2,37,1,3,35,2,3
1,17,17,0,6,6,0,1,1,38.86666667,40,1,3,33,1,3,33,1,3,31,1,2,38,1,3,38,2,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3,0,0,3
0,17,17,0,6,6,0,1,1,41,45,1,3,37,1,3,38,1,3,35,1,2,39,1,3,44,1,3
2,17,15,2,5,5,1,1,1,34.41666667,31,1,3,30,2,3,33,2,3,0,0,2,42,1,3,33,1,3
0,17,17,0,6,6,0,1,1,41,37,1,3,37,1,3,39,1,3,45,1,2,45,1,3,42,1,3
0,17,17,0,6,6,0,1,1,39.66666667,47,1,3,41,1,3,34,1,3,41,1,2,38,1,3,37,1,3
1,17,14,3,5,5,1,1,1,37.25,36,1,3,0,0,3,39,1,3,40,1,2,40,2,3,36,1,3
2,17,17,0,6,6,0,1,1,37.05555556,39,2,3,33,1,3,37,1,3,42,1,2,42,2,3,31,1,3
0,17,17,0,6,6,0,1,1,35.38888889,43,1,3,37,1,3,32,1,3,32,1,2,31,1,3,31,1,3
