CAR_DOS,NCC_DOS,NCA_DOS,NCP_DOS,NAC_DOS,NAA_DOS,NAP_DOS,EPA_DOS,ESTADO DOS,PROMEDIO_TRES,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_POO,VECES_POO,CREDITOS_POO,NOTA_FIS_DOS,VECES_FIS_DOS,CREDITOS_FIS_DOS,NOTA_MULTI,VECES_MULTI,CREDITOS_MULTI,NOTA_ECUA,VECES_ECUA,CREDITOS_ECUA,NOTA_FOTO,VECES_FOTO,CREDITOS_FOTO,NOTA_SUELOS,VECES_SUELOS,CREDITOS_SUELOS
3,17,17,0,6,6,0,1,1,34.76470588,0,0,1,37,1,3,30,1,3,37,2,3,32,1,3,33,1,2,39,1,3
0,17,17,0,6,6,0,1,1,38.77777778,43,1,1,42,1,3,36,1,3,40,1,3,40,1,3,35,1,2,37,1,3
0,17,0,17,2,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,34.88888889,33,1,1,38,1,3,33,1,3,31,1,3,40,1,3,38,1,2,31,1,3
0,17,17,0,6,6,0,1,1,38.38888889,35,1,1,42,1,3,40,1,3,35,2,3,38,1,3,43,1,2,35,1,3
1,17,17,0,6,6,0,1,1,38.05555556,31,1,1,32,1,3,39,1,3,40,1,3,45,1,3,42,1,2,34,1,3
0,17,17,0,6,6,0,1,1,37.33333333,36,1,1,45,1,3,32,1,3,41,1,3,30,1,3,42,1,2,36,1,3
0,17,17,0,6,6,0,1,1,38.55555556,35,1,1,42,1,3,35,1,3,39,1,3,43,1,3,40,1,2,34,1,3
3,17,17,0,6,6,0,1,1,33.05555556,39,2,1,35,1,3,31,1,3,34,1,3,30,2,3,38,1,2,30,1,3
1,17,17,0,6,6,0,1,1,40.44444444,34,1,1,47,1,3,40,1,3,39,1,3,33,1,3,41,1,2,45,1,3
1,17,17,0,6,6,0,1,1,37,39,1,1,42,1,3,37,1,3,31,3,3,35,1,3,42,1,2,36,1,3
4,17,17,0,6,6,0,1,1,34.94444444,31,1,1,41,1,3,34,1,3,30,1,3,36,2,3,41,1,2,31,1,3
0,17,17,0,6,6,0,1,1,37.05555556,34,1,1,33,1,3,38,1,3,32,2,3,44,1,3,42,1,2,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,42.16666667,36,1,1,50,1,3,37,1,3,38,1,3,45,1,3,45,1,2,41,1,3
2,17,17,0,6,6,0,2,3,33.94444444,30,1,1,34,1,3,34,1,3,30,2,3,36,1,3,43,1,2,31,1,3
4,17,11,6,6,4,2,2,3,26.125,0,2,1,31,1,3,0,0,3,0,0,3,0,0,3,22,3,2,24,3,3
0,17,17,0,6,6,0,1,1,41.16666667,35,1,1,50,1,3,38,1,3,36,1,3,40,1,3,44,1,2,42,1,3
0,17,17,0,6,6,0,1,1,37.22222222,32,2,1,34,1,3,39,1,3,38,1,3,35,2,3,40,1,2,40,1,3
0,17,17,0,6,6,0,1,1,34.88888889,39,2,1,37,2,3,34,1,3,30,1,3,40,1,3,35,1,2,32,1,3
3,17,17,0,6,6,0,1,1,35.33333333,40,1,1,39,1,3,34,2,3,30,2,3,36,1,3,40,1,2,33,1,3
1,17,17,0,6,6,0,2,3,35.11111111,30,1,1,42,1,3,30,1,3,30,1,3,34,1,3,40,1,2,38,1,3
3,17,8,9,6,3,3,2,3,21.5,8,1,1,0,0,3,0,0,3,0,0,3,0,0,3,11,1,2,33,1,3
0,17,5,12,4,2,4,2,3,25,25,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,8,9,4,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,4,2,4,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,35.83333333,34,1,1,31,1,3,38,1,3,33,1,3,36,1,3,40,1,2,39,1,3
2,17,17,0,6,6,0,1,1,35.38888889,34,1,1,40,1,3,36,1,3,34,2,3,39,1,3,30,1,2,32,1,3
3,17,17,0,6,6,0,2,3,34.11111111,33,1,1,35,1,3,32,1,3,30,1,3,37,1,3,43,1,2,31,1,3
0,17,17,0,6,6,0,1,1,37.33333333,40,1,1,41,1,3,33,1,3,36,2,3,42,1,3,40,1,2,32,1,3
0,17,0,17,1,0,6,2,3,20,20,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,34.66666667,30,1,1,38,1,3,21,1,3,31,3,3,45,3,3,33,1,2,41,1,3
1,17,17,0,6,6,0,1,1,21.5,42,2,1,36,1,3,3,1,3,4,1,3,12,1,3,42,2,2,32,1,3
2,17,17,0,6,6,0,1,1,36.94444444,39,1,1,40,1,3,39,1,3,36,1,3,31,2,3,43,1,2,34,1,3
1,17,0,17,1,0,6,2,3,8,8,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,17,0,6,6,0,1,1,38.88888889,47,2,1,39,1,3,41,2,3,30,1,3,45,2,3,40,1,2,36,1,3
2,17,11,6,6,4,2,2,3,36.77777778,33,1,1,36,1,3,0,0,3,0,0,3,0,0,3,41,1,2,36,1,3
1,17,9,8,5,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.94444444,34,1,1,39,1,3,32,1,3,36,2,3,32,1,3,41,1,2,32,1,3
0,17,17,0,6,6,0,1,1,42.22222222,36,1,1,50,1,3,42,2,3,50,1,3,33,2,3,44,1,2,37,1,3
3,17,17,0,6,6,0,1,1,35.83333333,40,1,1,41,1,3,35,1,3,33,3,3,35,2,3,34,1,2,35,1,3
0,17,17,0,6,6,0,1,1,32.5,32,1,1,30,1,3,30,1,3,31,2,3,33,1,3,38,1,2,35,1,3
4,17,17,0,6,6,0,2,3,34.55555556,15,2,1,39,1,3,38,1,3,35,1,3,30,1,3,41,1,2,33,1,3
1,17,17,0,6,6,0,1,1,38.77777778,33,2,1,40,1,3,40,1,3,35,1,3,44,1,3,43,1,2,34,1,3
0,17,17,0,6,6,0,1,1,37.16666667,31,1,1,43,1,3,36,1,3,35,1,3,39,1,3,37,1,2,35,1,3
3,17,17,0,6,6,0,1,1,37.88888889,32,1,1,40,1,3,40,1,3,39,1,3,34,1,3,43,1,2,35,1,3
0,17,17,0,6,6,0,1,1,40.44444444,41,1,1,47,1,3,30,1,3,40,2,3,38,1,3,42,1,2,46,1,3
2,17,17,0,6,6,0,1,1,35.70588235,0,0,1,38,1,3,31,1,3,31,2,3,35,1,3,41,1,2,40,1,3
2,17,17,0,6,6,0,1,1,33.55555556,31,1,1,32,1,3,32,1,3,32,2,3,37,1,3,42,1,2,30,1,3
0,17,2,15,3,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,33.44444444,31,1,1,31,1,3,38,1,3,30,2,3,34,2,3,41,1,2,30,1,3
3,17,17,0,6,6,0,1,1,37.44444444,31,1,1,45,1,3,40,2,3,30,1,3,42,1,3,41,1,2,30,1,3
1,17,17,0,6,6,0,1,1,33,30,1,1,33,1,3,30,1,3,34,2,3,30,1,3,36,1,2,37,1,3
3,17,17,0,6,6,0,1,1,24.22222222,30,1,1,40,1,3,5,1,3,1,1,3,32,1,3,41,1,2,30,2,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,37.22222222,30,1,1,40,1,3,41,1,3,34,2,3,33,3,3,38,1,2,40,1,3
0,17,17,0,6,6,0,1,1,43.44444444,42,1,1,48,1,3,35,1,3,40,1,3,46,1,3,46,1,2,47,1,3
0,17,17,0,6,6,0,1,1,36.83333333,39,1,1,38,1,3,42,1,3,30,1,3,43,1,3,33,1,2,33,1,3
1,17,17,0,6,6,0,1,1,34.33333333,30,1,1,34,1,3,35,2,3,36,1,3,32,1,3,39,1,2,33,1,3
0,17,0,17,1,0,6,2,3,9,9,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,34.22222222,37,2,1,36,1,3,37,1,3,30,1,3,32,3,3,36,1,2,34,1,3
2,17,17,0,6,6,0,1,1,34.55555556,30,1,1,41,1,3,33,1,3,34,1,3,34,1,3,38,1,2,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,39.77777778,46,1,1,42,1,3,43,2,3,35,2,3,39,2,3,47,2,2,33,2,3
1,17,17,0,6,6,0,1,1,34.16666667,36,1,1,40,2,3,34,1,3,30,2,3,30,1,3,36,1,2,35,2,3
0,17,17,0,6,6,0,1,1,41.66666667,36,1,1,47,1,3,44,1,3,36,2,3,36,2,3,48,1,2,43,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,4,2,3,41,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,41,1,2,0,0,3
0,17,17,0,6,6,0,1,1,39.55555556,47,1,1,35,1,3,41,1,3,42,1,3,34,1,3,46,1,2,39,1,3
0,17,17,0,6,6,0,1,1,37.27777778,45,1,1,42,1,3,36,1,3,34,1,3,32,1,3,43,1,2,36,1,3
1,17,17,0,6,6,0,1,1,39.05555556,45,1,1,45,1,3,40,1,3,30,1,3,34,1,3,44,1,2,41,1,3
1,17,17,0,6,6,0,1,1,38.11111111,8,2,1,48,1,3,41,1,3,34,1,3,30,1,3,42,1,2,45,1,3
1,17,17,0,6,6,0,2,3,33.94444444,32,1,1,31,1,3,30,2,3,37,2,3,30,1,3,36,1,2,41,1,3
0,17,14,3,5,5,1,1,1,32.75,41,1,1,30,1,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.33333333,38,1,1,40,1,3,35,1,3,38,1,3,43,1,3,41,1,2,40,1,3
1,17,17,0,6,6,0,1,1,35.44444444,32,1,1,39,1,3,32,1,3,32,1,3,34,1,3,42,1,2,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,11,6,4,4,2,1,1,34.16666667,34,1,1,0,0,3,0,0,3,0,0,3,0,0,3,45,1,2,27,2,3
1,17,17,0,6,6,0,1,1,35.72222222,30,1,1,31,1,3,41,1,3,35,1,3,31,1,3,44,1,2,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,34.05555556,33,1,1,31,1,3,41,1,3,30,1,3,35,1,3,38,1,2,31,1,3
0,17,17,0,6,6,0,1,1,39.44444444,44,1,1,42,1,3,38,1,3,30,1,3,42,1,3,42,1,2,42,1,3
2,17,17,0,6,6,0,1,1,38.72222222,34,1,1,46,1,3,35,1,3,34,1,3,41,1,3,42,1,2,37,1,3
0,17,17,0,6,6,0,1,1,42,38,1,1,45,1,3,43,1,3,38,1,3,41,1,3,44,1,2,43,1,3
1,17,17,0,6,6,0,1,1,26.94444444,23,3,1,36,1,3,32,1,3,9,1,3,25,1,3,39,1,2,26,3,3
5,17,11,6,6,4,2,1,1,29.5,0,0,1,32,1,3,0,0,3,0,0,3,0,0,3,34,1,2,24,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.16666667,39,1,1,41,1,3,41,1,3,35,1,3,38,1,3,42,1,2,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,38.22222222,45,1,1,37,1,3,30,1,3,36,2,3,40,1,3,41,1,2,44,1,3
3,17,17,0,6,6,0,1,1,35.55555556,41,2,1,33,1,3,37,1,3,36,2,3,32,1,3,34,1,2,39,1,3
1,17,17,0,6,6,0,1,1,35.33333333,42,1,1,45,1,3,30,1,3,30,1,3,30,3,3,42,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.55555556,36,1,1,37,1,3,33,1,3,32,1,3,43,1,3,44,1,2,33,1,3
3,17,17,0,6,6,0,1,1,33.88888889,36,2,1,34,2,3,36,1,3,32,3,3,31,2,3,41,1,2,31,1,3
2,17,17,0,6,6,0,1,1,36.11111111,30,1,1,48,1,3,33,2,3,35,1,3,31,2,3,40,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,34.5,31,1,1,30,1,3,34,1,3,35,1,3,35,1,3,43,1,2,34,1,3
0,17,17,0,6,6,0,1,1,38.94444444,44,1,1,38,1,3,41,1,3,30,1,3,41,1,3,42,1,2,41,1,3
2,17,3,14,3,1,5,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,33.83333333,38,2,1,35,1,3,32,1,3,30,2,3,33,1,3,38,1,2,35,1,3
2,17,17,0,6,6,0,2,3,32.44444444,39,1,1,37,1,3,36,1,3,30,2,3,24,2,3,37,1,2,30,1,3
1,17,17,0,6,6,0,1,1,35.72222222,34,2,1,39,1,3,35,1,3,31,1,3,41,1,3,36,1,2,33,1,3
0,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,6,6,0,1,1,35.44444444,39,1,1,35,1,3,31,1,3,34,1,3,34,1,3,43,1,2,37,1,3
1,17,17,0,6,6,0,1,1,34.94444444,41,2,1,38,1,3,35,1,3,33,1,3,32,2,3,39,1,2,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,2,3,32.86666667,36,1,1,30,1,3,30,1,3,30,2,3,0,0,3,41,1,2,35,1,3
0,17,17,0,6,6,0,1,1,39.05555556,33,1,1,42,1,3,40,1,3,39,2,3,32,1,3,41,1,2,43,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.78571429,0,0,1,37,1,3,0,0,3,35,2,3,35,1,3,42,1,2,32,1,3
2,17,17,0,6,6,0,1,1,37.38888889,31,1,1,40,1,3,35,1,3,30,1,3,33,1,3,48,1,2,44,1,3
0,17,17,0,6,6,0,1,1,42.22222222,49,1,1,42,1,3,43,1,3,34,1,3,43,1,3,45,1,2,45,1,3
0,17,9,8,4,3,3,2,3,31,31,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,32,30,1,1,30,1,3,30,1,3,30,1,3,42,1,3,30,1,2,30,1,3
3,17,17,0,6,6,0,1,1,32.22222222,41,1,1,30,1,3,32,1,3,30,3,3,31,1,3,40,1,2,30,1,3
5,17,6,11,6,2,4,2,3,27,27,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,3,14,3,1,5,2,3,22.5,30,1,1,20,1,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,41.22222222,45,1,1,43,1,3,41,2,3,32,2,3,43,1,3,44,1,2,44,1,3
2,17,17,0,6,6,0,1,1,37.5,36,1,1,43,1,3,30,1,3,38,1,3,37,1,3,45,1,2,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,6,11,5,2,4,2,3,29.5,39,1,1,0,0,3,0,0,3,0,0,3,0,0,3,30,1,2,26,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,8,9,4,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,17,0,6,6,0,1,1,37.46666667,31,1,1,41,1,3,0,0,3,30,2,3,40,1,3,45,1,2,36,1,3
1,17,17,0,6,6,0,1,1,35.11111111,39,1,1,32,1,3,33,2,3,38,2,3,36,2,3,43,1,2,30,1,3
0,17,17,0,6,6,0,1,1,39.83333333,41,2,1,39,1,3,37,1,3,42,1,3,40,1,3,44,1,2,38,1,3
1,17,17,0,6,6,0,2,3,33.38888889,31,1,1,36,1,3,38,1,3,32,1,3,30,2,3,36,1,2,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
4,17,17,0,6,6,0,2,3,35.77777778,37,1,1,30,1,3,39,1,3,32,1,3,42,1,3,44,1,2,30,1,3
3,17,17,0,6,6,0,1,1,36.5,41,1,1,42,1,3,42,1,3,32,1,3,34,1,3,38,1,2,30,1,3
4,17,17,0,6,6,0,2,3,33.05555556,34,1,1,33,1,3,32,1,3,30,2,3,42,2,3,30,1,2,30,1,3
2,17,8,9,6,3,3,2,3,35,35,1,1,0,1,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
3,17,17,0,6,6,0,1,1,33.38888889,37,2,1,34,1,3,31,1,3,31,2,3,38,1,3,36,1,2,30,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,39.72222222,38,1,1,43,1,3,41,1,3,33,1,3,40,1,3,43,1,2,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,36.22222222,33,1,1,43,1,3,33,1,3,34,1,3,34,2,3,38,1,2,37,1,3
3,17,17,0,6,6,0,2,3,34.88888889,30,1,1,38,1,3,33,1,3,31,2,3,40,1,3,41,1,2,30,1,3
3,17,17,0,6,6,0,1,1,31.72222222,40,1,1,31,1,3,32,2,3,30,3,3,34,2,3,30,1,2,30,1,3
4,17,14,3,6,5,1,1,1,19.11111111,24,2,1,6,2,3,0,0,3,0,0,3,0,0,3,41,1,2,16,1,3
2,17,17,0,6,6,0,1,1,38.11111111,33,2,1,44,1,3,36,1,3,38,2,3,42,2,3,37,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,0,17,1,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,34.83333333,36,1,1,30,1,3,30,1,3,35,1,3,33,1,3,42,1,2,41,1,3
0,17,0,17,4,0,6,2,3,4,4,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,40.16666667,36,1,1,39,1,3,44,1,3,38,1,3,43,1,3,42,1,2,37,1,3
1,17,17,0,6,6,0,1,1,37.5,45,1,1,44,1,3,31,1,3,33,3,3,41,1,3,45,1,2,31,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,8,9,4,3,3,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,2,0,6,2,3,10,10,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,37.72222222,36,1,1,40,1,3,41,1,3,38,1,3,33,1,3,41,1,2,35,1,3
3,17,17,0,6,6,0,1,1,34.88888889,34,1,1,34,1,3,39,1,3,36,1,3,35,2,3,36,1,2,30,1,3
2,17,11,6,6,4,2,2,3,36.33333333,33,2,1,0,0,3,0,0,3,0,0,3,0,0,3,43,1,2,33,2,3
1,17,17,0,6,6,0,1,1,35.16666667,30,1,1,31,1,3,32,2,3,40,2,3,34,1,3,36,1,2,40,1,3
3,17,17,0,6,6,0,2,3,30.5,32,2,1,32,2,3,24,1,3,0,0,3,0,0,3,35,1,2,32,1,3
4,17,17,0,6,6,0,1,1,31.22222222,30,1,1,32,1,3,30,1,3,30,2,3,31,1,3,35,1,2,31,1,3
3,17,17,0,6,6,0,1,1,35.33333333,38,1,1,36,1,3,31,1,3,35,1,3,0,0,3,39,1,2,36,1,3
1,17,17,0,6,6,0,1,1,36.16666667,33,1,1,38,1,3,40,1,3,33,1,3,35,1,3,42,1,2,32,1,3
3,17,17,0,6,6,0,2,3,35.22222222,36,1,1,35,1,3,30,1,3,31,1,3,41,1,3,41,2,2,35,1,3
0,17,5,12,2,2,4,2,3,43,43,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.88888889,43,2,1,39,1,3,39,2,3,37,3,3,30,1,3,42,1,2,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,39.66666667,32,1,1,40,1,3,40,1,3,36,1,3,36,1,3,47,1,2,44,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,35.66666667,39,2,1,40,1,3,31,1,3,33,1,3,36,1,3,42,1,2,33,1,3
2,17,17,0,6,6,0,1,1,38.33333333,36,1,1,34,1,3,34,1,3,44,1,3,40,1,3,45,1,2,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,36.88888889,39,1,1,32,1,3,38,1,3,40,1,3,34,1,3,41,1,2,37,1,3
0,0,0,0,0,0,0,0,2,3,3,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,2,3,31.33333333,40,1,1,33,1,3,18,1,3,30,3,3,32,3,3,31,3,2,41,1,3
0,17,17,0,6,6,0,1,1,30.73333333,40,1,1,33,2,3,0,0,3,32,2,3,24,2,3,35,2,2,28,2,3
1,17,17,0,6,6,0,1,1,38.77777778,32,1,1,38,1,3,34,1,3,34,1,3,43,1,3,45,1,2,43,1,3
4,17,17,0,6,6,0,2,3,33.72222222,40,1,1,32,1,3,30,1,3,30,1,3,36,1,3,36,1,2,37,1,3
2,17,0,17,2,0,6,2,3,22,22,3,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,4,0,6,2,3,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
2,17,3,14,3,1,5,2,3,25,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,25,1,3
1,17,17,0,6,6,0,1,1,39.16666667,44,1,1,43,1,3,36,1,3,43,2,3,37,1,3,35,1,2,38,1,3
0,17,0,17,2,0,6,2,3,9,9,1,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,40.16666667,47,1,1,37,1,3,47,1,3,37,1,3,40,1,3,41,1,2,37,1,3
2,17,17,0,6,6,0,1,1,37.72222222,43,1,1,38,1,3,38,1,3,36,1,3,31,1,3,45,1,2,39,1,3
1,17,17,0,6,6,0,1,1,38.16666667,31,2,1,40,1,3,40,1,3,38,1,3,41,1,3,40,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,6,6,0,1,1,38.11111111,35,1,1,48,1,3,40,1,3,32,1,3,34,1,3,45,1,2,33,1,3
2,17,17,0,6,6,0,1,1,31.17647059,0,1,1,38,2,3,12,1,3,48,1,3,41,1,3,43,1,2,9,1,3
0,17,17,0,6,6,0,1,1,33.5,33,1,1,31,1,3,36,1,3,34,1,3,35,2,3,36,1,2,30,1,3
1,17,17,0,6,6,0,2,3,36.61111111,35,2,1,36,1,3,30,1,3,31,1,3,48,1,3,42,2,2,35,1,3
0,17,17,0,6,6,0,1,1,35.27777778,35,1,1,39,1,3,30,1,3,35,2,3,34,2,3,42,1,2,34,1,3
2,17,11,6,6,4,2,2,3,36.55555556,37,1,1,38,2,3,0,0,3,0,0,3,0,0,3,41,1,2,32,1,3
3,17,17,0,6,6,0,1,1,29.41666667,27,1,1,30,1,3,0,0,3,28,1,3,0,0,3,31,1,2,30,1,3
1,17,17,0,6,6,0,1,1,36.22222222,40,2,1,41,1,3,33,1,3,32,3,3,48,2,3,30,1,2,30,1,3
2,17,17,0,6,6,0,1,1,34.5,36,1,1,37,1,3,16,1,3,34,3,3,45,2,3,42,1,2,35,1,3
1,17,17,0,6,6,0,1,1,35.38888889,34,1,1,47,1,3,35,1,3,30,2,3,31,2,3,39,1,2,32,1,3
0,17,17,0,6,6,0,1,1,39.72222222,42,1,1,47,1,3,43,1,3,33,1,3,41,1,3,35,1,2,37,1,3
0,17,17,0,6,6,0,1,1,37.22222222,40,1,1,40,1,3,35,1,3,33,1,3,41,1,3,42,1,2,33,1,3
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,6,6,0,1,1,37.61111111,44,1,1,39,1,3,39,1,3,30,1,3,42,1,3,42,1,2,33,1,3
0,17,17,0,6,6,0,1,1,38.61111111,34,1,1,50,1,3,35,1,3,32,1,3,43,1,3,44,1,2,31,1,3
