NOTA_SEGUNDA_LENGUA_TRES,VECES_SEGUNDA_LENGUA_TRES,CREDITOS_SEGUNDA_LENGUA_TRES,NOTA_HOMBRE,VECES_HOMBRE,CREDITOS_HOMBRE,NOTA_GT_DOS,VECES_GT_DOS,CREDITOS_GT_DOS,NOTA_MAT_ESP,VECES_MAT_ESP,CREDITOS_MAT_ESP,NOTA_MOD_PROG_UNO,VECES_MOD_PROG_UNO,CREDITOS_MOD_PROG_UNO,NOTA_A_SISTEMAS,VECES_A_SISTEMAS,CREDITOS_A_SISTEMAS,NOTA_METODOS_NUM,VECES_METODOS_NUM,CREDITOS_METODOS_NUM,NOTA_FUND_BASES,VECES_FUND_BASES,CREDITOS_FUND_BASES,NOTA_MAT_DIS,VECES_MAT_DIS,CREDITOS_MAT_DIS,CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,PROMEDIO_CINCO
0,0,0,0,0,0,50,1,1,22,1,3,21,2,3,42,1,2,8,1,1,0,0,0,15,1,3,1,16,3,13,7,2,5,2,13.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,49,1,1,50,1,1,31,1,3,38,1,3,43,1,2,46,1,1,36,1,2,44,1,3,0,18,18,0,9,9,0,1,38.31578947
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,2,42,1,1,50,1,1,33,1,3,42,1,3,46,1,2,31,1,1,29,2,2,36,1,3,1,20,16,4,10,8,2,1,22.44230769
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,40,1,1,50,1,1,30,2,3,30.5,2,3,46,1,2,30,1,1,38,1,2,34,1,3,2,22,16,6,10,8,2,2,31.475
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,42,1,1,0,0,0,0,0,0,37,1,3,42,1,2,32,1,1,39,1,2,33,1,3,0,12,12,0,6,6,0,1,34
0,0,0,0,0,0,50,1,1,27,2,3,30,1,3,44,1,2,41,1,1,30,1,2,33,1,3,1,18,12,6,8,6,2,2,33.85714286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41,1,1,50,1,1,0,0,0,38,1,3,39,1,2,33,1,1,36,1,2,40,1,3,0,13,13,0,7,7,0,1,35.8125
0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,19,2,2,41,1,1,0,0,0,0,0,0,1,6,2,4,4,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,1,1,50,1,1,0,0,0,27.5,2,3,35,1,2,41,1,1,31,2,2,34,1,3,2,18,10,8,9,6,3,2,19.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,44,1,3,38,1,2,40,1,1,21,2,2,30,1,3,1,13,9,4,6,4,2,2,32.11764706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41,1,1,0,0,0,32,1,3,38,1,3,38,1,2,42,1,1,40,1,2,38,1,3,0,15,15,0,7,7,0,1,39.23529412
0,0,0,33,1,1,50,1,1,9,1,3,34,1,3,40,1,2,34,1,1,31,1,2,22.33333333,3,3,2,22,10,12,10,6,4,2,20.22727273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,44,1,1,50,1,1,35,1,3,36,1,3,40,1,2,42,1,1,35,1,2,40,1,3,0,16,16,0,8,8,0,1,31.04545455
0,0,0,0,0,0,0,0,0,0,0,0,27.5,2,3,42,1,2,41,1,1,30,1,2,20,1,3,1,14,5,9,6,3,3,2,28.75
0,0,0,0,0,0,40,1,1,0,0,0,31.5,2,3,35,1,2,30,1,1,23.33333333,3,2,30,1,3,3,19,10,9,9,5,4,2,36.75
30,1,2,41,1,1,50,1,1,12,3,3,30,2,3,41,1,2,42,1,1,22.33333333,3,2,24,1,3,5,31,10,21,14,6,8,2,32.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,1,1,50,1,1,0,0,0,34,1,3,42,1,2,40,1,1,24,3,2,35,1,3,2,17,11,6,9,6,3,2,27.73529412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26,1,1,0,0,0,0,0,0,29,1,3,35,1,2,40,1,1,0,0,0,0,0,0,0,7,3,4,4,2,2,2,20
40,1,2,44,1,1,48,1,1,36,1,3,44,1,3,37,1,2,34,1,1,35,1,2,31,1,3,0,18,18,0,9,9,0,1,32.36363636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,37,1,1,0,0,0,0,0,0,39,1,3,40,1,2,40,1,1,23.5,2,2,40,1,3,1,16,12,4,8,6,2,1,38.625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,35,1,1,50,1,1,19.66666667,3,3,40,1,3,37,1,2,29.5,2,1,30.5,2,2,38,1,3,4,27,14,13,13,7,6,2,35.21428571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,2,41,1,1,0,0,0,36,1,3,44,1,3,41,1,2,36,1,1,44,1,2,40,1,3,0,17,17,0,8,8,0,1,39.76470588
42,1,2,42,1,1,45,1,1,30,1,3,39,1,3,43,1,2,47,1,1,46,1,2,33,1,3,0,18,18,0,9,9,0,1,36.94117647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,2,2,0,0,0,0,0,0,0,0,0,1,4,0,4,2,0,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41,1,1,50,1,1,40,1,3,40,1,3,46,1,2,36,1,1,41,1,2,43,1,3,0,16,16,0,8,8,0,1,27.64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,2,0,0,0,50,1,1,0,0,0,31,1,3,39,1,2,30,1,1,29,2,2,31,1,3,1,16,12,4,8,6,2,2,27.52941176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,44,1,3,38,1,2,0,0,0,26,1,2,0,0,0,0,7,5,2,3,2,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41,1,1,48,1,1,33,1,3,43,1,3,40,1,2,40,1,1,30,1,2,34,1,3,0,16,16,0,8,8,0,1,29.8
0,0,0,38,1,1,50,1,1,0,0,0,35,1,3,42,1,2,30,1,1,30,1,2,32,2,3,1,16,13,3,8,7,1,2,29.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.5,2,2,46,1,1,36,1,1,30,1,3,47,1,3,42,1,2,34,1,1,35,1,2,38,1,3,1,20,18,2,10,9,1,1,39.94117647
49,1,2,0,0,0,50,1,1,35,1,3,43,1,3,44,1,2,41,1,1,43,1,2,37,1,3,0,17,17,0,8,8,0,1,29.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,0,0,0,48,1,1,31,1,3,44,1,3,41,1,2,43,1,1,43,1,2,40,1,3,0,17,17,0,8,8,0,1,39.5625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45,1,1,50,1,1,33,1,3,43,1,3,42,1,2,31,1,1,31,1,2,30,1,3,0,16,16,0,8,8,0,1,29.85294118
37,1,2,43,1,1,50,1,1,0,0,0,39,1,3,37,1,2,40,1,1,28.5,2,2,38,1,3,1,17,13,4,9,7,2,1,38.78571429
47,1,2,0,0,0,50,1,1,0,0,0,39,1,3,37,1,2,43,1,1,17,1,2,38,1,3,0,14,12,2,7,6,1,1,33.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29,1,3,39,1,2,25.5,2,1,0,0,0,26,1,3,1,10,2,8,5,1,4,2,0
0,0,0,0,0,0,50,1,1,0,0,0,37,1,3,41,1,2,42,1,1,24,2,2,38,1,3,1,14,10,4,7,5,2,2,36.75
31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,2,0
49,1,2,45,1,1,47,1,1,40,1,3,46,1,3,38,1,2,40,1,1,37,1,2,39,1,3,0,18,18,0,9,9,0,1,42.84210526
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,2,3,0,0,0,42,1,2,44,1,1,0,0,0,28,1,3,1,12,3,9,5,2,3,2,20
18,1,2,0,0,0,50,1,1,12.5,2,3,40,1,3,30,1,2,44,1,1,34,1,2,18.5,2,3,2,23,9,14,10,5,5,2,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,2,42,1,1,50,1,1,35,1,3,48,1,3,42,1,2,44,1,1,46,1,2,39,1,3,0,18,18,0,9,9,0,1,43.58823529
0,0,0,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
41,1,2,0,0,0,0,0,0,0,0,0,24,2,3,30,1,2,37,1,1,41,1,2,33,1,3,1,16,10,6,7,5,2,2,27.32
0,0,0,0,0,0,0,0,0,29.5,2,3,31,1,3,32,1,2,44,1,1,32,1,2,30,1,3,1,17,11,6,7,5,2,2,24.5
45,1,2,45,1,1,50,1,1,36,1,3,48,1,3,42,1,2,39,1,1,47,1,2,47,1,3,0,18,18,0,9,9,0,1,44
46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2,0,0,0,0,0,0,34,1,3,0,7,5,2,3,2,1,1,0
34,2,2,41,1,1,50,1,1,36.5,2,3,39,1,3,41,1,2,39,1,1,32,1,2,41,1,3,2,23,18,5,11,9,2,2,34.88235294
43,1,2,0,0,0,0,0,0,28.5,2,3,0,0,0,43,1,2,44,1,1,0,0,0,32,1,3,1,14,8,6,6,4,2,2,25.61764706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,37,1,1,0,0,0,0,0,0,0,0,0,46,1,2,30,1,1,6,1,2,0,0,0,0,8,6,2,5,4,1,2,30
0,0,0,35,1,1,48,1,1,20,2,3,44,1,3,40,1,2,32,1,1,42,1,2,42,1,3,1,19,13,6,9,7,2,2,38.9375
0,0,0,0,0,0,0,0,0,1.5,2,3,36,1,3,32,1,2,34,1,1,0,0,0,43,1,3,1,15,9,6,6,4,2,2,9.066666667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,2,40,1,1,0,0,0,30,2,3,42,1,3,39,1,2,36,1,1,31,1,2,45,1,3,1,20,17,3,9,8,1,2,22.13043478
0,0,0,42,1,1,0,0,0,31,1,3,41,1,3,41,1,2,40,1,1,44,1,2,37,1,3,0,15,15,0,7,7,0,1,38.14285714
48,1,2,0,0,0,50,1,1,33,1,3,48,1,3,37,1,2,38,1,1,45,1,2,35,1,3,0,17,17,0,8,8,0,1,43.52941176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,2,44,1,1,0,0,0,28.5,2,3,30,1,3,41,1,2,32,1,1,31,1,2,35,1,3,1,20,12,8,9,6,3,2,33.36363636
0,0,0,42,1,1,45,1,1,30,2,3,41,1,3,37,1,2,42,1,1,33,1,2,32,1,3,1,19,16,3,9,8,1,2,31.15789474
0,0,0,0,0,0,50,1,1,30,1,3,33,1,3,42,1,2,30,1,1,31,1,2,31,2,3,1,18,15,3,8,7,1,2,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,2,43,1,1,31,1,2,0,0,0,0,5,5,0,3,3,0,1,0
38,1,2,44,1,1,50,1,1,32,1,3,41,1,3,35,1,2,42,1,1,39,1,2,42,1,3,0,18,18,0,9,9,0,1,38.92857143
43,1,2,40,1,1,50,1,1,30,1,3,42,1,3,43,1,2,36,1,1,41,1,2,46,1,3,0,18,18,0,9,9,0,1,36.31578947
0,0,0,41,1,1,44,1,1,30,1,3,40,1,3,39,1,2,37,1,1,42,1,2,45,1,3,0,16,16,0,8,8,0,1,38.76470588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,46,1,1,50,1,1,34,1,3,47,1,3,42,1,2,44,1,1,44,1,2,49,1,3,0,16,16,0,8,8,0,1,43.72727273
0,0,0,42,1,1,50,1,1,0,0,0,39,1,3,38,1,2,0,0,0,11,1,2,0,0,0,0,9,7,2,5,4,1,1,16
39,1,2,0,0,0,40,1,1,32,2,3,40,1,3,37,1,2,42,1,1,40,1,2,41,1,3,1,20,17,3,9,8,1,1,34
0,0,0,38,1,1,40,1,1,23,2,3,40,1,3,38,1,2,30,1,1,31,1,2,30,1,3,1,19,13,6,9,7,2,2,35.94736842
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0,0,1,3,1,2,3,1,2,2,5
42,1,2,44,1,1,50,1,1,33,1,3,38,1,3,38,1,2,36,1,1,36,1,2,44,1,3,0,18,18,0,9,9,0,1,40.26315789
45,1,2,40,1,1,46,1,1,28.5,2,3,42,1,3,42,1,2,36,1,1,42,1,2,44,1,3,1,21,15,6,10,8,2,1,41.3125
41,1,2,0,0,0,50,1,1,34,1,3,44,1,3,46,1,2,36,1,1,35,1,2,46,1,3,0,17,17,0,8,8,0,1,43.17647059
0,0,0,0,0,0,50,1,1,34,1,3,40,1,3,40,1,2,42,1,1,40,1,2,33,1,3,0,15,15,0,7,7,0,1,38.11764706
0,0,0,47,1,1,0,0,0,31,1,3,48,1,3,34,1,2,42,1,1,39,1,2,50,1,3,0,15,15,0,7,7,0,1,40.38461538
0,0,0,40,1,1,50,1,1,0,0,0,40,1,3,38,1,2,42,1,1,40,1,2,30,1,3,0,13,13,0,7,7,0,1,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,2,40,1,1,40,1,1,33,1,3,44,1,3,38,1,2,42,1,1,35,1,2,41,1,3,0,18,18,0,9,9,0,1,35.35294118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,38,1,1,44,1,1,31,1,3,44,1,3,38,1,2,43,1,1,41,1,2,34.5,2,3,1,21,18,3,10,9,1,1,36.31578947
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,41,1,1,44,1,1,0,0,0,41,1,3,44,1,2,44,1,1,36,1,2,38,1,3,0,15,15,0,8,8,0,1,36.94117647
0,0,0,41,1,1,50,1,1,32,1,3,40,1,3,41,1,2,34,1,1,34,1,2,33,1,3,0,16,16,0,8,8,0,1,40.35294118
0,0,0,40,1,1,50,1,1,34,1,3,38,1,3,35,1,2,31,1,1,35,1,2,38,1,3,0,16,16,0,8,8,0,1,28.275
39,1,2,0,0,0,0,0,0,0,0,0,36,1,3,35,1,2,0,0,0,0,0,0,0,0,0,0,7,7,0,3,3,0,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,2,40,1,1,40,1,1,38,1,3,39,1,3,39,1,2,44,1,1,31,1,2,50,1,3,0,18,18,0,9,9,0,1,38.78947368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,2,46,1,1,50,1,1,33,1,3,37,1,3,41,1,2,37,1,1,38,1,2,43,1,3,0,18,18,0,9,9,0,1,40.36842105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50,1,1,27.5,2,3,40,1,3,38,1,2,42,1,1,31,1,2,50,1,3,1,18,12,6,8,6,2,1,36.70588235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,30,1,1,0,0,0,0,0,0,35,1,3,41,1,2,44,1,1,32,1,2,39,1,3,0,14,14,0,7,7,0,1,38.78571429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,2,41,1,1,44,1,1,36,1,3,36,1,3,38,1,2,42,1,1,37,1,2,40,1,3,0,18,18,0,9,9,0,1,28.375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,1,1,2,1,2,0,1,3,0,11,0,11,5,0,5,2,0
0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,42,1,2,0,0,0,19,2,2,32,1,3,1,12,5,7,5,2,3,2,19
0,0,0,45,1,1,42,1,1,36,1,3,31,1,3,41,1,2,44,1,1,34,1,2,39,1,3,0,16,16,0,8,8,0,1,33.94117647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,44,1,1,0,0,0,30,1,3,38,1,3,43,1,2,30,1,1,37,1,2,34,1,3,0,15,15,0,7,7,0,1,20.82692308
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,2,42,1,1,50,1,1,28.33333333,3,3,43,1,3,43,1,2,37,1,1,33,1,2,42,1,3,2,24,15,9,11,8,3,2,35.20454545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,2,0,0,0,0,0,0,28.66666667,3,3,38,1,3,41,1,2,33,1,1,37,1,2,33,1,3,2,22,13,9,9,6,3,2,39.64285714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,43,1,1,0,0,0,31,1,3,44,1,3,38,1,2,41,1,1,30,1,2,36,1,3,0,15,15,0,7,7,0,1,38.05882353
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
