CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,PROMEDIO_DOS,NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_FIS_UNO,VECES_FIS_UNO,CREDITOS_FIS_UNO,NOTA_CFJC,VECES_CFJC,CREDITOS_CFJC,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_PROGB,VECES_PROGB,CREDITOS_PROGB,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA
1,21,17,4,8,7,1,2,28.78947368,38,2,4,38,1,3,36,1,1,35,1,2,44,1,1,50,1,3,34,1,3
1,21,17,4,8,7,1,2,21.63636364,33,2,4,32,1,3,38,1,1,40,1,2,44,1,1,35,1,3,43,1,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,16,1,1,13,1,2,0,1,1,0,1,3,0,1,3
1,21,17,4,8,7,1,2,24.22727273,30,2,4,30,1,3,39,1,1,40,1,2,43,1,1,44,1,3,42,1,3
2,22,12,10,9,5,4,2,9.428571429,25,2,4,39,1,3,21,2,1,35,1,2,44,1,1,31,1,3,30,1,3
4,38,5,33,14,3,11,2,2.5,2,3,4,14,2,3,30,1,1,24,3,2,44,1,1,38,1,3,22,3,3
0,17,17,0,7,7,0,1,38.5625,30,1,4,38,1,3,43,1,1,40,1,2,43,1,1,50,1,3,40,1,3
1,21,13,8,8,6,2,2,35.42857143,17,2,4,34,1,3,38,1,1,40,1,2,43,1,1,44,1,3,33,1,3
0,17,17,0,7,7,0,1,35.3125,30,1,4,40,1,3,42,1,1,40,1,2,44,1,1,45,1,3,40,1,3
2,25,15,10,10,6,4,2,10.1875,34,2,4,31,1,3,33,1,1,23,3,2,44,1,1,32,1,3,32,1,3
2,24,17,7,9,7,2,2,33.3125,30,2,4,36,2,3,37,1,1,30,1,2,44,1,1,45,1,3,34,1,3
5,41,6,35,16,3,13,2,8.571428571,14,3,4,15,3,3,16,3,1,45,2,2,44,1,1,40,1,3,28,3,3
4,28,6,22,11,3,8,2,12,19,2,4,21,2,3,26,2,1,36,1,2,44,1,1,33,1,3,27,2,3
0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,0,0,1,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,0,0,1,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,0,0,1,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,0,0,1,0,0,3,0,0,3
0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,0,0,1,0,0,3,0,0,3
2,24,17,7,9,7,2,2,24.5,40,2,4,30,1,3,35,1,1,39,1,2,43,1,1,39,2,3,44,1,3
3,27,17,10,10,7,3,2,35.66666667,31,2,4,31,2,3,40,1,1,37,1,2,46,1,1,39,2,3,30,1,3
3,27,17,10,10,7,3,2,31.4375,36,2,4,35,1,3,32,1,1,35,1,2,45,1,1,41,2,3,31,2,3
3,27,17,10,10,7,3,2,23.5,32,2,4,30,1,3,32,1,1,32,1,2,43,1,1,40,2,3,37,2,3
0,17,17,0,7,7,0,1,36.07692308,35,1,4,38,1,3,41,1,1,33,1,2,38,1,1,41,1,3,47,1,3
0,17,3,14,7,2,5,2,0,15,1,4,18,1,3,35,1,1,30,1,2,29,1,1,14,1,3,18,1,3
2,24,13,11,9,6,3,2,32.66666667,21,2,4,30,1,3,38,1,1,35,1,2,41,1,1,36,2,3,30,1,3
1,21,17,4,8,7,1,2,25.40909091,42,2,4,36,1,3,37,1,1,36,1,2,41,1,1,34,1,3,33,1,3
3,23,16,7,10,6,4,2,31.42857143,32,2,4,32,1,3,39,2,1,34,1,2,29,2,1,35,1,3,34,1,3
1,21,17,4,8,7,1,2,22.04,30,2,4,30,1,3,34,1,1,36,1,2,44,1,1,32,1,3,30,1,3
0,17,17,0,7,7,0,1,33.52631579,32,1,4,30,1,3,37,1,1,41,1,2,42,1,1,32,1,3,38,1,3
3,27,7,20,10,4,6,2,8.666666667,19,2,4,26,2,3,31,1,1,39,1,2,48,1,1,18,2,3,33,1,3
2,24,17,7,9,7,2,2,19.28,40,2,4,34,1,3,38,1,1,39,1,2,46,1,1,40,2,3,31,1,3
1,21,17,4,8,7,1,2,26.40909091,33,2,4,35,1,3,36,1,1,37,1,2,44,1,1,30,1,3,32,1,3
1,18,17,1,8,7,1,1,29.78947368,46,1,4,47,1,3,30,2,1,40,1,2,41,1,1,43,1,3,50,1,3
2,24,17,7,9,7,2,2,20.41666667,33,2,4,33,1,3,31,1,1,32,1,2,44,1,1,41,2,3,32,1,3
0,17,7,10,7,4,3,2,0,18,1,4,27,1,3,36,1,1,37,1,2,44,1,1,33,1,3,16,1,3
0,17,9,8,7,3,4,2,0,37,1,4,26,1,3,22,1,1,30,1,2,25,1,1,24,1,3,48,1,3
6,32,6,26,13,3,10,2,35.66666667,20,2,4,20,2,3,41,2,1,33,1,2,28,2,1,24,2,3,33,2,3
2,24,17,7,9,7,2,2,30.94736842,45,2,4,39,1,3,38,1,1,33,1,2,41,1,1,39,2,3,43,1,3
0,17,17,0,7,7,0,1,37.625,33,1,4,38,1,3,39,1,1,39,1,2,42,1,1,35,1,3,43,1,3
0,17,3,14,7,1,6,2,0,15,1,4,20,1,3,25,1,1,26,1,2,29,1,1,32,1,3,12,1,3
2,24,17,7,9,7,2,2,26.38095238,31,2,4,30,2,3,35,1,1,33,1,2,42,1,1,42,1,3,33,1,3
3,25,17,8,10,7,3,2,29.45454545,31,2,4,38,2,3,31,2,1,31,1,2,31,1,1,38,1,3,36,1,3
4,27,17,10,11,7,4,2,37,38,2,4,30,1,3,37,2,1,45,2,2,42,1,1,49,1,3,32,2,3
0,17,17,0,7,7,0,1,19.3125,31,1,4,38,1,3,39,1,1,39,1,2,41,1,1,49,1,3,45,1,3
3,27,17,10,10,7,3,2,27.3125,36,2,4,30,2,3,38,1,1,39,1,2,42,1,1,38,1,3,36,2,3
0,17,0,17,7,0,7,2,0,1,1,4,1,1,3,16,1,1,10,1,2,0,1,1,0,1,3,1,1,3
3,27,17,10,10,7,3,2,21.86666667,44,2,4,34,2,3,37,1,1,37,1,2,43,1,1,35,1,3,35,2,3
1,21,17,4,8,7,1,2,26.8125,41,2,4,33,1,3,37,1,1,34,1,2,44,1,1,44,1,3,31,1,3
0,17,2,15,7,2,5,2,0,3,1,4,5,1,3,30,1,1,26,1,2,34,1,1,18,1,3,5,1,3
0,17,5,12,7,2,5,2,0,16,1,4,25,1,3,16,1,1,30,1,2,25,1,1,32,1,3,19,1,3
1,21,17,4,8,7,1,2,37.75,35,2,4,33,1,3,32,1,1,35,1,2,43,1,1,44,1,3,37,1,3
3,30,17,13,11,7,4,2,35.15384615,36,2,4,39,3,3,35,1,1,34,1,2,42,1,1,43,1,3,38,2,3
0,17,0,17,7,0,7,2,0,0,1,4,0,1,3,0,1,1,10,1,2,0,1,1,0,1,3,0,1,3
2,24,14,10,9,6,3,2,41.25,31,2,4,28,2,3,41,1,1,40,1,2,41,1,1,41,1,3,32,1,3
0,17,1,16,7,1,6,2,0,9,1,4,20,1,3,32,1,1,24,1,2,28,1,1,21,1,3,7,1,3
3,27,7,20,10,4,6,2,4,1,2,4,3,2,3,32,1,1,34,1,2,44,1,1,33,1,3,4,2,3
0,17,17,0,7,7,0,1,14.28947368,31,1,4,36,1,3,33,1,1,36,1,2,41,1,1,45,1,3,33,1,3
2,28,10,18,10,5,5,2,23,22,3,4,19,2,3,37,1,1,39,1,2,40,1,1,34,1,3,35,1,3
1,21,17,4,8,7,1,2,30.10526316,38,2,4,31,1,3,45,1,1,37,1,2,42,1,1,37,1,3,37,1,3
1,21,17,4,8,7,1,2,32.71428571,36,2,4,30,1,3,37,1,1,35,1,2,45,1,1,38,1,3,31,1,3
1,21,17,4,8,7,1,2,37.3125,30,2,4,38,1,3,30,1,1,36,1,2,44,1,1,43,1,3,34,1,3
1,21,17,4,8,7,1,2,17.39285714,37,2,4,31,1,3,36,1,1,45,1,2,45,1,1,39,1,3,31,1,3
2,24,14,10,9,6,3,2,7.363636364,32,2,4,36,1,3,41,1,1,31,1,2,47,1,1,18,2,3,35,1,3
1,21,17,4,8,7,1,2,19.84615385,30,2,4,31,1,3,42,1,1,42,1,2,36,1,1,35,1,3,40,1,3
1,21,14,7,8,6,2,2,0,30,2,4,27,1,3,31,1,1,40,1,2,44,1,1,38,1,3,32,1,3
1,21,17,4,8,7,1,2,30.36842105,30,2,4,30,1,3,39,1,1,36,1,2,44,1,1,40,1,3,32,1,3
3,25,12,13,10,5,5,2,13,20,2,4,30,1,3,16,2,1,37,1,2,49,1,1,30,1,3,30,2,3
1,21,17,4,8,7,1,2,35.71428571,36,2,4,30,1,3,41,1,1,38,1,2,47,1,1,30,1,3,32,1,3
0,17,0,17,7,0,7,2,0,1,1,4,4,1,3,14,1,1,0,1,2,15,1,1,8,1,3,2,1,3
1,21,14,7,8,6,2,2,0,30,2,4,28,1,3,33,1,1,43,1,2,47,1,1,30,1,3,31,1,3
0,17,11,6,7,4,3,2,0,36,1,4,38,1,3,27,1,1,27,1,2,44,1,1,38,1,3,22,1,3
3,26,17,9,10,7,3,2,29.33333333,30,2,4,36,2,3,32,1,1,32,2,2,35,1,1,33,1,3,30,1,3
3,27,17,10,10,7,3,2,9.705882353,30,2,4,30,2,3,34,1,1,31,1,2,42,1,1,36,1,3,30,2,3
7,51,0,51,21,0,21,2,0,0,3,4,0,3,3,10,3,1,0,3,2,14,3,1,1,3,3,0,3,3
0,17,17,0,7,7,0,1,38.5625,30,1,4,37,1,3,49,1,1,48,1,2,41,1,1,42,1,3,42,1,3
0,17,6,11,7,3,4,2,0,12,1,4,16,1,3,16,1,1,38,1,2,44,1,1,33,1,3,25,1,3
0,17,7,10,7,4,3,2,0,1,1,4,24,1,3,39,1,1,39,1,2,42,1,1,35,1,3,29,1,3
0,17,4,13,7,3,4,2,0,6,1,4,17,1,3,36,1,1,35,1,2,42,1,1,17,1,3,11,1,3
0,17,7,10,7,4,3,2,0,14,1,4,28,1,3,31,1,1,36,1,2,42,1,1,34,1,3,25,1,3
7,51,0,51,21,0,21,2,0,1,3,4,4,3,3,0,3,1,0,3,2,16,3,1,7,3,3,0,3,3
0,17,6,11,7,3,4,2,0,2,1,4,23,1,3,20,1,1,33,1,2,45,1,1,41,1,3,14,1,3
1,21,17,4,8,7,1,2,8.769230769,32,2,4,35,1,3,37,1,1,42,1,2,44,1,1,47,1,3,33,1,3
1,21,17,4,8,7,1,2,22.30769231,30,2,4,31,1,3,40,1,1,37,1,2,44,1,1,47,1,3,31,1,3
3,31,17,14,11,7,4,2,22.91666667,33,3,4,30,2,3,32,1,1,41,1,2,42,1,1,39,1,3,32,2,3
3,25,17,8,10,7,3,2,35.2,34,2,4,32,1,3,37,2,1,33,1,2,45,1,1,39,1,3,31,2,3
3,30,17,13,11,7,4,2,23.68181818,33,2,4,33,3,3,35,1,1,33,1,2,44,1,1,41,1,3,30,2,3
1,21,17,4,8,7,1,2,19.9375,33,2,4,35,1,3,38,1,1,39,1,2,44,1,1,47,1,3,30,1,3
2,24,17,7,9,7,2,2,24.9,37,2,4,34,2,3,42,1,1,34,1,2,44,1,1,47,1,3,30,1,3
0,17,3,14,7,1,6,2,0,10,1,4,21,1,3,24,1,1,21,1,2,29,1,1,39,1,3,13,1,3
1,21,17,4,8,7,1,2,41.5,33,2,4,32,1,3,41,1,1,36,1,2,42,1,1,47,1,3,30,1,3
0,17,0,17,7,0,7,2,0,1,1,4,2,1,3,16,1,1,0,1,2,14,1,1,6,1,3,4,1,3
2,24,13,11,9,6,3,2,26.85714286,27,2,4,32,1,3,33,1,1,30,1,2,42,1,1,41,1,3,35,2,3
4,28,17,11,11,7,4,2,29.33333333,30,2,4,31,2,3,38,2,1,36,1,2,42,1,1,40,1,3,38,2,3
5,37,17,20,14,7,7,2,7.909090909,36,3,4,30,3,3,31,2,1,35,2,2,47,1,1,41,1,3,38,2,3
0,17,3,14,7,2,5,2,0,16,1,4,23,1,3,22,1,1,32,1,2,41,1,1,21,1,3,27,1,3
0,17,10,7,7,5,2,2,0,16,1,4,23,1,3,39,1,1,39,1,2,44,1,1,41,1,3,33,1,3
0,17,17,0,7,7,0,1,31.52631579,32,1,4,33,1,3,41,1,1,40,1,2,41,1,1,44,1,3,34,1,3
7,49,0,49,20,0,20,2,0,14,3,4,9,3,3,10,3,1,0,2,2,15,3,1,10,3,3,11,3,3
2,24,10,14,9,5,4,2,33.25,4,2,4,26,2,3,33,1,1,32,1,2,44,1,1,42,1,3,32,1,3
3,34,17,17,12,7,5,2,33.1875,31,3,4,34,3,3,37,1,1,39,1,2,45,1,1,38,1,3,32,2,3
3,27,17,10,12,7,5,2,30.3125,42,2,4,34,1,3,38,1,1,41,3,2,34,3,1,33,1,3,34,1,3
7,47,7,40,19,3,16,2,0,25,3,4,23,3,3,33,2,1,4,3,2,24,3,1,31,2,3,32,3,3
0,17,5,12,7,2,5,2,0,4,1,4,13,1,3,25,1,1,31,1,2,4,1,1,23,1,3,31,1,3
0,17,4,13,7,3,4,2,0,10,1,4,21,1,3,35,1,1,30,1,2,44,1,1,26,1,3,24,1,3
6,33,5,28,13,3,10,2,0,25,2,4,20,2,3,30,2,1,29,2,2,39,1,1,22,2,3,37,2,3
0,17,17,0,7,7,0,1,42.6,34,1,4,37,1,3,39,1,1,40,1,2,47,1,1,49,1,3,36,1,3
2,24,17,7,9,7,2,2,31.57142857,37,2,4,32,2,3,30,1,1,39,1,2,43,1,1,39,1,3,33,1,3
2,24,17,7,9,7,2,2,37.30769231,32,2,4,36,2,3,34,1,1,39,1,2,46,1,1,37,1,3,31,1,3
2,24,17,7,9,7,2,2,43.66666667,30,2,4,30,1,3,34,1,1,34,1,2,35,1,1,44,2,3,31,1,3
2,24,17,7,9,7,2,2,35.375,32,2,4,34,2,3,39,1,1,47,1,2,44,1,1,41,1,3,33,1,3
1,21,17,4,8,7,1,1,36.30769231,41,2,4,40,1,3,35,1,1,45,1,2,44,1,1,39,1,3,35,1,3
0,17,17,0,7,7,0,1,36.0625,30,1,4,33,1,3,33,1,1,40,1,2,44,1,1,38,1,3,44,1,3
0,17,17,0,7,7,0,1,38.625,37,1,4,46,1,3,39,1,1,40,1,2,45,1,1,44,1,3,44,1,3
1,18,17,1,8,7,1,1,25.81818182,32,1,4,34,1,3,30,2,1,34,1,2,44,1,1,34,1,3,43,1,3
6,31,3,28,13,1,12,2,0,8,2,4,31,1,3,15,2,1,14,2,2,0,2,1,6,2,3,17,2,3
4,40,13,27,14,6,8,2,45,24,3,4,35,3,3,40,1,1,31,1,2,43,1,1,36,2,3,31,3,3
3,27,17,10,10,7,3,2,37.8,32,2,4,35,2,3,34,1,1,33,1,2,41,1,1,45,2,3,34,1,3
7,51,0,51,21,0,21,2,0,6,3,4,11,3,3,21,3,1,4,3,2,0,3,1,8,3,3,8,3,3
3,24,14,10,10,5,5,2,0,50,2,4,42,1,3,22,2,1,17,2,2,35,1,1,41,1,3,42,1,3
1,21,17,4,8,7,1,2,33.53846154,38,2,4,31,1,3,30,1,1,38,1,2,36,1,1,37,1,3,36,1,3
4,25,9,16,11,3,8,2,13.25,14,2,4,33,1,3,14,2,1,20,2,2,10,2,1,49,1,3,38,1,3
1,21,17,4,8,7,1,1,39.53846154,37,2,4,35,1,3,37,1,1,41,1,2,44,1,1,50,1,3,37,1,3
2,24,17,7,9,7,2,2,38.4,37,2,4,32,2,3,39,1,1,38,1,2,45,1,1,46,1,3,35,1,3
0,17,17,0,7,7,0,1,38.46153846,30,1,4,33,1,3,42,1,1,45,1,2,41,1,1,46,1,3,37,1,3
1,21,17,4,8,7,1,2,37.9375,42,2,4,31,1,3,36,1,1,40,1,2,43,1,1,36,1,3,43,1,3
0,17,17,0,7,7,0,1,25.125,38,1,4,41,1,3,34,1,1,38,1,2,42,1,1,36,1,3,43,1,3
1,21,17,4,8,7,1,2,37.875,35,2,4,35,1,3,33,1,1,35,1,2,42,1,1,35,1,3,35,1,3
2,22,17,5,9,7,2,2,30.15384615,37,2,4,34,1,3,33,2,1,36,1,2,46,1,1,47,1,3,31,1,3
0,17,0,17,7,0,7,2,0,15,1,4,18,1,3,12,1,1,17,1,2,10,1,1,19,1,3,9,1,3
3,26,17,9,10,7,3,2,33.9,41,2,4,33,1,3,30,1,1,33,2,2,35,1,1,44,2,3,33,1,3
0,17,17,0,7,7,0,1,42.625,30,1,4,40,1,3,39,1,1,42,1,2,42,1,1,50,1,3,44,1,3
0,17,0,17,7,0,7,2,0,5,1,4,6,1,3,16,1,1,0,1,2,0,1,1,15,1,3,6,1,3
1,21,17,4,8,7,1,1,40.3125,44,2,4,36,1,3,36,1,1,41,1,2,43,1,1,50,1,3,44,1,3
1,21,13,8,8,6,2,2,28.75,20,2,4,35,1,3,38,1,1,42,1,2,43,1,1,34,1,3,30,1,3
1,21,17,4,8,7,1,2,33.25,35,2,4,36,1,3,31,1,1,39,1,2,40,1,1,41,1,3,37,1,3
3,27,17,10,10,7,3,2,38.6875,43,2,4,31,2,3,40,1,1,36,1,2,43,1,1,32,1,3,37,2,3
2,22,17,5,9,7,2,2,29.15384615,35,2,4,31,1,3,36,2,1,38,1,2,43,1,1,35,1,3,39,1,3
0,17,0,17,7,0,7,2,0,6,1,4,15,1,3,14,1,1,22,1,2,0,1,1,15,1,3,10,1,3
3,27,17,10,10,7,3,2,24,34,2,4,31,2,3,34,1,1,30,1,2,43,1,1,35,2,3,32,1,3
0,17,17,0,7,7,0,1,37.9375,31,1,4,34,1,3,37,1,1,45,1,2,47,1,1,37,1,3,43,1,3
5,30,4,26,12,2,10,2,0,7,2,4,22,2,3,32,1,1,18,2,2,5,2,1,14,2,3,33,1,3
0,17,14,3,7,6,1,1,0,30,1,4,36,1,3,39,1,1,30,1,2,42,1,1,13,1,3,47,1,3
0,17,0,17,7,0,7,2,0,6,1,4,18,1,3,16,1,1,2,1,2,6,1,1,14,1,3,6,1,3
3,27,17,10,10,7,3,2,33.61538462,44,2,4,43,2,3,35,1,1,32,1,2,42,1,1,42,2,3,43,1,3
1,21,17,4,8,7,1,2,30.3125,48,2,4,34,1,3,32,1,1,45,1,2,45,1,1,30,1,3,34,1,3
5,33,17,16,14,7,7,2,31.23076923,31,2,4,30,3,3,30,2,1,32,1,2,33,3,1,43,2,3,30,1,3
5,31,17,14,14,7,7,2,18.8,31,1,4,34,2,3,34,2,1,31,2,2,39,3,1,50,3,3,34,1,3
4,33,17,16,12,7,5,2,18.86666667,44,2,4,30,3,3,34,1,1,44,1,2,30,1,1,31,2,3,31,2,3
0,17,17,0,7,7,0,1,29.47368421,32,1,4,35,1,3,40,1,1,42,1,2,47,1,1,42,1,3,49,1,3
1,20,17,3,8,7,1,2,26.18181818,34,1,4,34,2,3,38,1,1,47,1,2,36,1,1,30,1,3,39,1,3
2,24,17,7,9,7,2,2,36.33333333,38,2,4,34,1,3,38,1,1,35,1,2,39,1,1,44,2,3,38,1,3
3,24,10,14,10,4,6,2,9.444444444,30,1,4,28,2,3,15,2,1,36,1,2,34,1,1,23,2,3,44,1,3
7,51,0,51,21,0,21,2,0,3,3,4,9,3,3,15,3,1,0,3,2,4,3,1,11,3,3,4,3,3
5,37,14,23,14,6,8,2,49,30,2,4,23,3,3,30,1,1,39,1,2,35,2,1,39,2,3,33,3,3
0,17,0,17,7,0,7,2,0,10,1,4,20,1,3,23,1,1,28,1,2,14,1,1,15,1,3,13,1,3
0,17,7,10,7,4,3,2,0,12,1,4,26,1,3,34,1,1,34,1,2,39,1,1,26,1,3,30,1,3
7,37,17,20,15,7,8,2,22.5,36,2,4,32,2,3,31,2,1,34,2,2,36,2,1,39,2,3,36,3,3
0,17,0,17,7,0,7,2,0,3,1,4,0,1,3,0,1,1,0,1,2,10,1,1,4,1,3,0,1,3
1,21,17,4,8,7,1,2,37.25,40,2,4,32,1,3,32,1,1,41,1,2,45,1,1,45,1,3,33,1,3
1,21,17,4,8,7,1,2,36.6875,35,2,4,30,1,3,31,1,1,39,1,2,43,1,1,43,1,3,34,1,3
0,17,17,0,7,7,0,1,36.14285714,32,1,4,36,1,3,38,1,1,46,1,2,43,1,1,43,1,3,38,1,3
2,24,17,7,9,7,2,2,33.1875,33,2,4,36,2,3,40,1,1,41,1,2,30,1,1,43,1,3,32,1,3
3,25,16,9,10,6,4,2,42,32,2,4,40,2,3,12,2,1,32,1,2,33,1,1,40,1,3,30,1,3
6,45,8,37,19,3,16,2,0,35,3,4,20,3,3,25,3,1,24,3,2,35,3,1,43,1,3,27,3,3
2,24,17,7,9,7,2,2,37,33,2,4,32,2,3,39,1,1,40,1,2,41,1,1,50,1,3,32,1,3
2,24,17,7,9,7,2,2,31.5625,32,2,4,30,2,3,36,1,1,41,1,2,36,1,1,43,1,3,37,1,3
4,28,6,22,11,3,8,2,0,22,2,4,24,2,3,25,2,1,36,1,2,37,1,1,30,1,3,18,2,3
2,31,14,17,11,6,5,2,27,31,3,4,25,3,3,37,1,1,45,1,2,43,1,1,43,1,3,32,1,3
3,27,17,10,10,7,3,2,27.52631579,37,2,4,31,2,3,30,1,1,40,1,2,31,1,1,32,1,3,35,2,3
2,20,15,5,9,6,3,2,30.76470588,33,1,4,31,1,3,31,2,1,28,2,2,33,1,1,41,1,3,45,1,3
5,35,14,21,14,6,8,2,39.875,36,2,4,27,3,3,30,2,1,37,1,2,42,2,1,39,1,3,34,3,3
4,43,4,39,15,3,12,2,6,9,3,4,26,3,3,38,1,1,37,1,2,44,1,1,19,3,3,18,3,3
2,27,14,13,10,6,4,2,28.2,32,2,4,28,3,3,32,1,1,35,1,2,44,1,1,39,1,3,37,1,3
3,27,7,20,10,4,6,2,22.5,20,2,4,23,2,3,30,1,1,40,1,2,36,1,1,36,1,3,13,2,3
1,21,17,4,8,7,1,2,38.57142857,42,2,4,35,1,3,43,1,1,36,1,2,46,1,1,40,1,3,34,1,3
2,24,10,14,9,5,4,2,33.33333333,20,2,4,28,2,3,43,1,1,35,1,2,47,1,1,32,1,3,32,1,3
0,17,17,0,7,7,0,1,32.6875,31,1,4,34,1,3,43,1,1,39,1,2,43,1,1,45,1,3,37,1,3
0,17,17,0,7,7,0,1,39.6875,32,1,4,31,1,3,35,1,1,40,1,2,46,1,1,47,1,3,31,1,3
0,17,17,0,7,7,0,1,0,35,1,4,42,1,3,39,1,1,40,1,2,43,1,1,45,1,3,33,1,3
2,24,17,7,9,7,2,2,44.85714286,45,2,4,34,2,3,39,1,1,35,1,2,46,1,1,42,1,3,34,1,3
4,28,7,21,11,4,7,2,36,22,2,4,19,2,3,34,1,1,31,1,2,36,2,1,30,1,3,24,2,3
0,17,0,17,7,0,7,2,0,12,1,4,17,1,3,15,1,1,25,1,2,17,1,1,20,1,3,13,1,3
0,17,17,0,7,7,0,1,36.61538462,34,1,4,36,1,3,41,1,1,40,1,2,46,1,1,44,1,3,37,1,3
2,24,17,7,9,7,2,2,35,40,2,4,35,2,3,41,1,1,45,1,2,45,1,1,40,1,3,32,1,3
7,34,0,34,14,0,14,2,0,6,2,4,13,2,3,15,2,1,0,2,2,0,2,1,8,2,3,21,2,3
0,17,17,0,7,7,0,1,34.66666667,30,1,4,37,1,3,36,1,1,35,1,2,46,1,1,41,1,3,38,1,3
0,17,17,0,7,7,0,1,0,30,1,4,34,1,3,40,1,1,40,1,2,44,1,1,44,1,3,36,1,3
1,21,17,4,8,7,1,2,37.75,37,2,4,30,1,3,41,1,1,31,1,2,39,1,1,34,1,3,32,1,3
2,24,17,7,9,7,2,2,42.14285714,46,2,4,31,1,3,36,1,1,34,1,2,41,1,1,36,1,3,36,2,3
0,17,3,14,7,2,5,2,0,24,1,4,19,1,3,21,1,1,31,1,2,32,1,1,28,1,3,26,1,3
0,17,17,0,7,7,0,1,36.5,32,1,4,33,1,3,37,1,1,34,1,2,39,1,1,46,1,3,37,1,3
0,17,17,0,7,7,0,1,38.3125,33,1,4,39,1,3,42,1,1,38,1,2,46,1,1,43,1,3,32,1,3
0,17,0,17,7,0,7,2,0,6,1,4,3,1,3,0,1,1,16,1,2,4,1,1,16,1,3,0,1,3
1,20,17,3,8,7,1,1,35.1,30,1,4,34,2,3,37,1,1,36,1,2,44,1,1,47,1,3,44,1,3
0,17,17,0,7,7,0,1,41.25,40,1,4,41,1,3,43,1,1,42,1,2,47,1,1,48,1,3,43,1,3
3,27,17,10,10,7,3,2,31.28571429,36,2,4,30,2,3,34,1,1,39,1,2,40,1,1,47,1,3,36,2,3
2,21,17,4,9,7,2,2,38.6,36,1,4,38,2,3,42,2,1,36,1,2,44,1,1,43,1,3,42,1,3
1,21,17,4,8,7,1,2,40.25,34,2,4,32,1,3,34,1,1,31,1,2,41,1,1,42,1,3,30,1,3
4,25,1,24,11,1,10,2,0,2,2,4,0,1,3,15,2,1,8,2,2,36,2,1,11,1,3,0,1,3
0,17,17,0,7,7,0,1,34.625,34,1,4,39,1,3,39,1,1,38,1,2,43,1,1,50,1,3,32,1,3
0,17,10,7,7,5,2,1,0,24,1,4,27,1,3,38,1,1,37,1,2,39,1,1,42,1,3,30,1,3
0,17,10,7,7,5,2,1,0,24,1,4,29,1,3,34,1,1,35,1,2,44,1,1,44,1,3,31,1,3
0,17,17,0,7,7,0,1,35.76923077,31,1,4,38,1,3,41,1,1,35,1,2,42,1,1,44,1,3,34,1,3
0,17,8,9,7,3,4,2,0,25,1,4,27,1,3,15,1,1,31,1,2,19,1,1,39,1,3,30,1,3
2,24,14,10,9,6,3,2,37,43,2,4,21,1,3,36,1,1,37,1,2,38,1,1,30,1,3,37,2,3
2,24,15,9,9,6,3,2,35,40,2,4,34,1,3,31,1,1,18,1,2,35,1,1,40,2,3,35,1,3
2,21,17,4,9,7,2,2,32.54545455,31,1,4,30,2,3,31,2,1,35,1,2,43,1,1,48,1,3,34,1,3
2,24,17,7,9,7,2,2,37.3,30,2,4,36,2,3,41,1,1,36,1,2,37,1,1,45,1,3,32,1,3
1,21,17,4,8,7,1,2,35.38461538,32,2,4,30,1,3,36,1,1,36,1,2,43,1,1,50,1,3,36,1,3
0,17,17,0,7,7,0,1,39.06666667,44,1,4,44,1,3,38,1,1,38,1,2,46,1,1,49,1,3,44,1,3
0,17,9,8,7,4,3,2,0,18,1,4,30,1,3,32,1,1,30,1,2,19,1,1,30,1,3,23,1,3
2,24,14,10,9,6,3,2,49,30,2,4,20,1,3,30,1,1,30,1,2,34,1,1,44,1,3,36,2,3
0,17,0,17,7,0,7,2,0,5,1,4,0,1,3,0,1,1,19,1,2,0,1,1,0,1,3,3,1,3
0,17,17,0,7,7,0,1,38.61538462,30,1,4,37,1,3,41,1,1,46,1,2,45,1,1,39,1,3,37,1,3
0,17,0,17,7,0,7,2,0,13,1,4,15,1,3,15,1,1,16,1,2,14,1,1,8,1,3,12,1,3
3,27,17,10,10,7,3,2,35.75,30,2,4,30,1,3,36,1,1,37,1,2,36,1,1,36,2,3,34,2,3
0,17,0,17,7,0,7,2,0,1,1,4,0,1,3,0,1,1,13,1,2,0,1,1,0,1,3,0,1,3
4,30,4,26,11,3,8,2,0,7,2,4,11,2,3,35,1,1,32,1,2,33,1,1,13,2,3,9,2,3
2,24,10,14,9,5,4,2,26.66666667,20,2,4,25,1,3,33,1,1,37,1,2,38,1,1,38,2,3,30,1,3
6,31,14,17,13,6,7,2,39,39,2,4,17,1,3,38,2,1,30,2,2,30,2,1,40,2,3,34,2,3
