CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,PROMEDIO_SIETE,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_EE_TRES,VECES_EE_TRES,CREDITOS_EE_TRES,NOTA_COMANA,VECES_COMANA,CREDITOS_COMANA,NOTA_MOYGE,VECES_COYGE,CREDITOS_COYGE,NOTA_DDM,VECES_DDM,CREDITOS_DDM,NOTAS_SYS,VECES_SYS,CREDITOS_SYS,NOTA_CCON,VECES_CCON,CREDITOS_CCON
0,16,4,12,2,2,0,2,4.13333E+14,0,0,2,0,1,2,30,1,3,0,0,3,0,0,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,11,5,7,5,2,1,3.07333E+14,44,1,2,26,1,2,30,1,3,31,2,3,27.33333333,3,3,36,1,2,45,1,1
1,16,16,0,7,6,1,1,37.6,41,1,2,46,1,2,39,1,3,34.5,2,3,33,1,3,36,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,10,6,7,5,2,1,2.70444E+14,43,1,2,43,1,2,27.5,2,3,44,1,3,28.5,2,3,36,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.93333E+14,45,1,2,32,1,2,34,1,3,40,1,3,44,1,3,33,1,2,49,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,36.4,42,1,2,49,1,2,31,1,3,45,1,3,38,1,3,31,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,36.6,40,1,2,0,1,2,36,1,3,44,1,3,38,1,3,33,1,2,47,1,1
1,16,11,5,6,5,1,2,2.78222E+14,42,1,2,0,1,2,28,3,3,33,1,3,34,1,3,31,1,2,31,1,1
0,16,16,0,7,7,0,1,3.83333E+14,41,1,2,40,1,2,30,1,3,47,1,3,37,1,3,30,1,2,48,1,1
0,16,16,0,7,7,0,1,33.8,40,1,2,45,1,2,39,1,3,43,1,3,37,1,3,32,1,2,46,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,37,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,4,12,3,2,1,2,9.02222E+14,0,0,2,0,1,2,9,2,3,36,1,3,0,0,3,0,0,2,31,1,1
1,16,16,0,7,6,1,1,3.77333E+14,43,1,2,47,1,2,39,1,3,32.5,2,3,32,1,3,37,1,2,46,1,1
0,16,16,0,7,7,0,1,3.43333E+14,42,1,2,32,1,2,31,1,3,30,1,3,34,1,3,30,1,2,33,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,34.6,41,1,2,44,1,2,42,1,3,41,1,3,33,1,3,34,1,2,48,1,1
0,16,1,15,1,1,0,2,2.8,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,30,1,1
0,16,3,13,2,2,0,2,8.13333E+14,39,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,30,1,1
0,16,16,0,7,7,0,1,37.8,38,1,2,50,1,2,35,1,3,45,1,3,49,1,3,38,1,2,48,1,1
1,16,1,15,1,0,1,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,30.5,2,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.82667E+14,44,1,2,50,1,2,31,1,3,30,1,3,33,1,3,33,1,2,48,1,1
0,16,16,0,7,7,0,1,3.43333E+14,42,1,2,43,1,2,37,1,3,36,1,3,30,1,3,32,1,2,48,1,1
0,16,14,2,6,6,0,1,31.2,44,1,2,32,1,2,35,1,3,39,1,3,34,1,3,0,0,2,45,1,1
0,16,0,16,1,1,0,2,0.4,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,21,1,1
1,16,13,3,7,6,1,1,3.26333E+14,35,1,2,33,1,2,37,1,3,23.5,2,3,40,1,3,33,1,2,44,1,1
0,16,2,14,1,1,0,2,2.08889E+14,35,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,2.92667E+14,38,1,2,50,1,2,31,1,3,45,1,3,32,1,3,33,1,2,50,1,1
0,16,16,0,7,7,0,1,4.00667E+14,44,1,2,50,1,2,32,1,3,37,1,3,44,1,3,35,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,13,3,7,6,1,1,2.59333E+14,39,1,2,38,1,2,27.5,2,3,31,1,3,34,1,3,33,1,2,37,1,1
0,16,0,16,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,16,1,1
0,16,16,0,7,7,0,1,34.6,40,1,2,50,1,2,30,1,3,38,1,3,45,1,3,33,1,2,43,1,1
0,16,16,0,7,7,0,1,3.40667E+14,33,1,2,45,1,2,30,1,3,35,1,3,37,1,3,31,1,2,47,1,1
3,16,5,11,6,3,3,2,1.84667E+14,40,1,2,0,1,2,28.33333333,3,3,24.66666667,3,3,22.5,2,3,36,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.42667E+14,35,1,2,36,1,2,30,1,3,40,1,3,31,1,3,38,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,2.33333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,37,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.72667E+14,38,1,2,36,1,2,36,1,3,34,1,3,34,1,3,35,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,29.4,49,1,2,45,1,2,48,1,3,31,1,3,44,1,3,35,1,2,35,1,1
1,16,16,0,7,6,1,1,2.32667E+14,45,1,2,50,1,2,31,3,3,43,1,3,43,1,3,36,1,2,48,1,1
0,0,0,0,0,0,0,0,0.933333333,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,13,3,6,6,0,2,3.43333E+14,36,1,2,37,1,2,37,1,3,30,1,3,0,0,3,31,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,36,43,1,2,50,1,2,39,1,3,49,1,3,49,1,3,36,1,2,46,1,1
0,16,14,2,6,6,0,1,3.22667E+14,0,0,2,40,1,2,31,1,3,42,1,3,45,1,3,32,1,2,44,1,1
1,16,14,2,7,6,1,1,27.5,42,1,2,42,1,2,33,1,3,40,1,3,31,1,3,28,2,2,50,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,3,13,4,3,1,2,5.6,47,1,2,0,1,2,7,1,3,14,2,3,0,0,3,0,0,2,34,1,1
1,16,16,0,7,6,1,1,3.44667E+14,39,1,2,35,1,2,31.5,2,3,40,1,3,41,1,3,33,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,3.94667E+14,43,1,2,0,1,2,45,1,3,41,1,3,33,1,3,34,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,30.8,41,1,2,43,1,2,33,1,3,41,1,3,50,1,3,33,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,2,2,0,2,5.66667E+14,49,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,43,1,1
0,16,7,9,3,3,0,2,30.8,0,0,2,0,1,2,34,1,3,0,0,3,40,1,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,14,2,6,5,1,1,36.6,36,1,2,0,1,2,36.5,2,3,44,1,3,30,1,3,35,1,2,45,1,1
0,16,16,0,7,7,0,1,3.79333E+14,45,1,2,42,1,2,39,1,3,43,1,3,32,1,3,36,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,5,11,3,3,0,2,7.73333E+14,34,1,2,0,1,2,0,0,3,0,0,3,0,0,3,36,1,2,37,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,1.5,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,12,4,5,4,1,2,3.13333E+14,0,0,2,0,1,2,35,1,3,34.5,2,3,36,1,3,34,1,2,48,1,1
0,16,3,13,4,4,0,2,8.93333E+14,42,1,2,0,1,2,21,1,3,16,1,3,0,0,3,0,0,2,35,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,4.16667E+14,46,1,2,40,1,2,40,1,3,39,1,3,36,1,3,33,1,2,48,1,1
1,16,14,2,6,5,1,1,3.84667E+14,43,1,2,0,1,2,35.5,2,3,36,1,3,37,1,3,33,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,4,12,2,2,0,2,2.26667E+14,0,0,2,0,1,2,0,0,3,37,1,3,0,0,3,0,0,2,32,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,32,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,6,10,4,3,1,2,1.60667E+14,0,0,2,50,1,2,0,0,3,32,1,3,19.5,2,3,0,0,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,13,3,6,6,0,2,3.58667E+14,32,1,2,36,1,2,32,1,3,31,1,3,0,0,3,33,1,2,47,1,1
0,16,1,15,1,1,0,2,2.93333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,28,45,1,2,38,1,2,32,1,3,30,1,3,33,1,3,38,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,3,3,0,2,9.06667E+14,38,1,2,0,1,2,0,0,3,14,1,3,0,0,3,0,0,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,11,5,6,5,1,2,3.49333E+14,34,1,2,0,1,2,27.5,2,3,40,1,3,36,1,3,33,1,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,34.8,46,1,2,40,1,2,47,1,3,44,1,3,47,1,3,37,1,2,50,1,1
0,16,1,15,2,2,0,2,0,0,0,2,29,1,2,0,0,3,0,0,3,0,0,3,0,0,2,32,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,14,2,6,6,0,1,2.52667E+14,44,1,2,0,1,2,32,1,3,49,1,3,40,1,3,33,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,14,2,6,5,1,1,34.4,0,0,2,30,1,2,33,1,3,42,1,3,35,2,3,38,1,2,48,1,1
0,16,1,15,1,1,0,2,8.26667E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,2,14,1,1,0,2,4.66667E+14,41,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,1.73333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,32,1,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,44,1,1
1,16,13,3,7,6,1,1,3.37778E+14,43,1,2,40,1,2,34,1,3,41,1,3,17,2,3,30,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,36,43,1,2,48,1,2,47,1,3,47,1,3,37,1,3,35,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,2.53333E+14,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,48,1,1
0,16,16,0,7,7,0,1,28.4,40,1,2,41,1,2,30,1,3,31,1,3,47,1,3,37,1,2,48,1,1
0,16,16,0,7,7,0,1,27,38,1,2,37,1,2,31,1,3,31,1,3,41,1,3,36,1,2,48,1,1
0,16,16,0,7,7,0,1,3.78667E+14,36,1,2,50,1,2,39,1,3,41,1,3,35,1,3,37,1,2,37,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.56667E+14,50,1,2,48,1,2,34,1,3,44,1,3,37,1,3,32,1,2,33,1,1
0,16,11,5,5,5,0,2,2.03333E+14,41,1,2,35,1,2,30,1,3,41,1,3,0,0,3,0,0,2,45,1,1
2,16,9,7,6,4,2,2,24.2,41,1,2,0,1,2,24.33333333,3,3,30,1,3,35,1,3,16,2,2,40,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,4,12,3,2,1,2,1.80667E+14,0,0,2,0,1,2,21.5,2,3,45,1,3,0,0,3,0,0,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,3.00667E+14,39,1,2,47,1,2,34,1,3,43,1,3,46,1,3,37,1,2,48,1,1
1,16,2,14,2,1,1,2,7.73333E+14,0,0,2,0,1,2,16,3,3,0,0,3,0,0,3,30,1,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,1,15,2,1,1,2,2.53333E+14,0,0,2,0,1,2,0,0,3,25,2,3,0,0,3,0,0,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,0,16,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,14,1,1
0,16,9,7,4,4,0,2,2.09333E+14,0,0,2,0,1,2,32,1,3,0,0,3,38,1,3,30,1,2,47,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,8,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,44,1,1
0,16,16,0,7,7,0,1,3.59333E+14,43,1,2,48,1,2,32,1,3,36,1,3,42,1,3,34,1,2,43,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,7.2,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,47,1,1
1,16,8,8,5,4,1,2,2.14667E+14,39,1,2,0,1,2,16,2,3,40,1,3,0,0,3,35,1,2,44,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,16,0,7,7,0,1,34.4,47,1,2,43,1,2,38,1,3,37,1,3,35,1,3,36,1,2,47,1,1
0,16,16,0,7,7,0,1,3.45333E+14,34,1,2,30,1,2,38,1,3,41,1,3,47,1,3,38,1,2,44,1,1
0,16,12,4,5,5,0,2,32,0,0,2,0,1,2,36,1,3,45,1,3,35,1,3,33,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,3,13,2,2,0,2,0,40,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,32,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
2,16,8,8,6,4,2,2,3.04667E+14,0,0,2,40,1,2,28.5,2,3,41,1,3,28,2,3,35,1,2,45,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,1,15,2,1,1,2,4,18.5,2,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,38,1,1
1,16,5,11,4,3,1,2,1.26667E+14,37,1,2,0,1,2,18,2,3,0,0,3,0,0,3,37,1,2,45,1,1
2,16,14,2,6,4,2,1,2.38667E+14,38,2,2,0,1,2,38,1,3,42,1,3,44,1,3,32.5,2,2,31,1,1
0,16,14,2,6,6,0,1,3.79333E+14,48,1,2,0,1,2,30,1,3,41,1,3,35,1,3,33,1,2,45,1,1
0,16,14,2,6,6,0,1,2.48222E+14,0,0,2,46,1,2,30,1,3,41,1,3,47,1,3,34,1,2,45,1,1
1,16,11,5,6,5,1,2,37.4,45,1,2,0,1,2,40,1,3,28,1,3,35,2,3,32,1,2,48,1,1
0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,2,14,1,1,0,2,6.66667E+14,50,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
1,16,9,7,4,3,1,2,2.65333E+14,0,0,2,0,1,2,45,1,3,31.5,2,3,0,0,3,36,1,2,40,1,1
0,16,0,16,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,16,1,1
0,16,13,3,6,6,0,2,2.37333E+14,36,1,2,44,1,2,35,1,3,38,1,3,0,0,3,35,1,2,47,1,1
0,16,4,12,3,3,0,2,6.33333E+14,0,0,2,0,1,2,7,1,3,40,1,3,0,0,3,0,0,2,31,1,1
0,16,2,14,1,1,0,2,4.4,33,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,11,5,4,4,0,2,3.01333E+14,0,0,2,0,1,2,35,1,3,40,1,3,48,1,3,34,1,2,0,0,1
0,16,0,16,1,1,0,2,0,12,1,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,0,0,1
0,16,1,15,1,1,0,2,0,0,0,2,0,1,2,0,0,3,0,0,3,0,0,3,0,0,2,47,1,1
1,16,14,2,6,5,1,1,2.55333E+14,42,1,2,0,1,2,35,1,3,31,2,3,41,1,3,34,1,2,44,1,1
