NOTA_DIF,VECES_DIF,CREDITOS_DIF,NOTA_TEXTOS,VECES_TEXTOS,CREDITOS_TEXTOS,NOTA_SEM,VECES_SEM,CREDITOS_SEM,NOTA_HIST,VECES_HIST,CREDITOS_HIST,NOTA_ALGEBRA,VECES_ALGEBRA,CREDITOS_ALGEBRA,NOTA_CD&C,VECES_CD&C,CREDITOS_CD&C,NOTA_DITO,VECES_DITO,CREDITOS_DITO,CAR_UNO,NCC_UNO,NCA_UNO,NCP_UNO,NAC_UNO,NAA_UNO,NAP_UNO,EPA_UNO,ESTADO_UNO,PROMEDIO_DOS
33,2,4,37,1,2,30,1,1,39,1,2,38,2,3,30,1,1,30,1,2,2,15,15,0,7,7,0,1,1,36.58823529
21,3,4,34,1,2,32,2,1,37,1,2,16,3,3,36,1,1,22,3,2,4,15,6,9,7,4,3,2,3,10
20,2,4,37,1,2,35,1,1,41,1,2,22,2,3,30,1,1,30,1,2,2,15,8,7,7,5,2,2,3,10.90909091
25,4,4,37,1,2,20,4,1,40,1,2,18,4,3,35,1,1,30,1,2,3,15,7,8,7,4,3,2,3,31
42,2,4,44,1,2,40,1,1,45,1,2,30,1,3,39,1,1,32,1,2,1,15,15,0,7,7,0,1,1,36.88235294
16,2,4,35,1,2,33,1,1,30,1,2,21,2,3,37,1,1,16,2,2,3,15,6,9,7,4,3,2,3,22.4
42,1,4,43,1,2,35,1,1,39,1,2,40,1,3,39,1,1,41,1,2,0,15,15,0,7,7,0,1,1,38.82352941
34,2,4,41,1,2,34,1,1,45,1,2,32,1,3,43,1,1,36,1,2,1,15,15,0,7,7,0,1,1,35.88235294
33,1,4,31,1,2,36,1,1,39,1,2,48,3,3,30,1,1,35,1,2,1,15,15,0,7,7,0,2,3,35.47058824
1,1,4,0,1,2,7,1,1,0,1,2,0,1,3,0,1,1,0,1,2,0,15,0,15,7,0,7,2,3,0
19,1,4,33,1,2,31,1,1,39,1,2,22,1,3,39,1,1,37,1,2,0,15,8,7,7,5,2,2,3,0
30,1,4,38,1,2,38,1,1,39,1,2,30,1,3,42,1,1,42,1,2,0,15,15,0,7,7,0,1,1,34.23529412
46,1,4,33,1,2,39,1,1,30,3,2,46,1,3,46,1,1,32,1,2,1,15,15,0,7,7,0,2,3,39.11764706
39,1,4,42,1,2,38,1,1,42,1,2,44,1,3,42,1,1,40,1,2,0,15,15,0,7,7,0,1,1,38.29411765
35,2,4,37,1,2,38,1,1,35,1,2,35,2,3,38,1,1,40,1,2,2,15,15,0,7,7,0,1,1,33.23529412
33,2,4,39,1,2,37,1,1,47,1,2,31,1,3,39,1,1,40,1,2,1,15,15,0,7,7,0,1,1,35.58823529
32,3,4,42,1,2,35,1,1,43,1,2,30,1,3,40,1,1,38,1,2,1,15,15,0,7,7,0,2,3,28.41176471
33,3,4,33,1,2,31,1,1,30,1,2,30,2,3,32,1,1,32,2,2,3,15,15,0,7,7,0,2,3,31.47058824
30,2,4,42,1,2,36,1,1,46,1,2,32,1,3,39,1,1,39,1,2,1,15,15,0,7,7,0,1,1,36.11764706
34,1,4,40,1,2,39,1,1,45,1,2,39,1,3,45,1,1,42,1,2,0,15,15,0,7,7,0,1,1,33.17647059
34,1,4,45,1,2,35,1,1,41,1,2,38,1,3,40,1,1,34,1,2,0,15,15,0,7,7,0,1,1,35
32,1,4,39,1,2,39,1,1,49,1,2,45,1,3,42,1,1,45,1,2,0,15,15,0,7,7,0,1,1,35.52941176
34,1,4,38,1,2,37,1,1,36,1,2,40,1,3,37,1,1,46,1,2,0,15,15,0,7,7,0,1,1,35.70588235
5,2,4,18,3,2,32,3,1,16,3,2,1,2,3,42,2,1,21,2,2,7,15,2,13,7,2,5,2,3,0
30,1,4,43,1,2,41,1,1,47,1,2,46,1,3,45,1,1,41,1,2,0,15,15,0,7,7,0,1,1,39.23529412
32,1,4,42,1,2,41,1,1,35,1,2,49,1,3,43,1,1,44,1,2,0,15,15,0,7,7,0,1,1,38.82352941
37,1,4,42,1,2,40,1,1,34,1,2,34,1,3,39,1,1,45,1,2,0,15,15,0,7,7,0,1,1,38.29411765
35,2,4,35,1,2,38,1,1,31,1,2,30,2,3,37,1,1,30,1,2,2,15,15,0,7,7,0,1,1,35.58823529
39,2,4,44,1,2,36,1,1,39,1,2,40,1,3,39,1,1,39,1,2,1,15,15,0,7,7,0,1,1,37.41176471
33,2,4,40,1,2,36,1,1,38,1,2,36,1,3,42,1,1,47,1,2,1,15,15,0,7,7,0,1,1,37.11764706
42,2,4,34,1,2,33,1,1,34,1,2,37,2,3,35,1,1,39,1,2,2,15,15,0,7,7,0,1,1,36.41176471
10,1,4,41,1,2,31,1,1,32,1,2,26,1,3,41,1,1,30,2,2,1,15,8,7,7,5,2,2,3,12
33,1,4,45,1,2,41,1,1,43,1,2,44,1,3,45,1,1,42,1,2,0,15,15,0,7,7,0,1,1,33.70588235
30,1,4,42,1,2,35,1,1,34,1,2,31,1,3,33,1,1,38,1,2,0,15,15,0,7,7,0,1,1,39
35,2,4,38,1,2,37,1,1,35,1,2,33,2,3,40,1,1,34,1,2,2,15,15,0,7,7,0,1,1,34.94117647
5,1,4,0,1,2,5,1,1,6,1,2,0,1,3,0,1,1,0,1,2,0,15,0,15,7,0,7,2,3,0
31,2,4,40,1,2,34,1,1,35,1,2,31,1,3,39,1,1,38,1,2,1,15,15,0,7,7,0,1,1,34.76470588
16,1,4,35,1,2,21,1,1,31,1,2,7,1,3,24,1,1,29,1,2,0,15,4,11,7,2,5,2,3,0
39,1,4,39,1,2,31,1,1,43,1,2,34,1,3,44,1,1,37,1,2,0,15,15,0,7,7,0,1,1,36.64705882
18,1,4,35,1,2,27,1,1,32,1,2,12,1,3,34,1,1,33,1,2,0,15,7,8,7,4,3,2,3,0
31,2,4,31,1,2,32,1,1,32,1,2,33,2,3,37,1,1,31,1,2,2,15,15,0,7,7,0,1,1,12.63636364
9,1,4,23,1,2,0,1,1,19,1,2,13,1,3,26,1,1,25,1,2,0,15,0,15,7,0,7,2,3,0
41,1,4,43,1,2,42,1,1,50,1,2,48,1,3,44,1,1,39,1,2,0,15,15,0,7,7,0,1,1,39.35294118
31,2,4,41,1,2,34,1,1,41,1,2,39,2,3,34,1,1,35,1,2,2,15,15,0,7,7,0,1,1,34.41176471
26,1,4,42,1,2,38,1,1,47,1,2,26,1,3,36,1,1,44,1,2,0,15,8,7,7,5,2,1,1,0
40,2,4,41,1,2,39,1,1,48,1,2,45,1,3,45,1,1,37,1,2,1,15,15,0,7,7,0,1,1,35.05882353
35,2,4,37,1,2,31,1,1,35,1,2,30,2,3,38,1,1,38,1,2,2,15,15,0,7,7,0,1,1,35.47058824
30,2,4,38,1,2,34,1,1,37,1,2,35,2,3,36,1,1,36,1,2,2,15,15,0,7,7,0,1,1,34.11764706
31,2,4,40,1,2,33,1,1,35,1,2,34,3,3,32,1,1,40,1,2,2,15,15,0,7,7,0,2,3,31.82352941
12,2,4,29,2,2,22,1,1,18,2,2,21,2,3,34,1,1,20,2,2,5,15,1,14,7,1,6,2,3,0
28,3,4,35,1,2,34,1,1,39,1,2,34,2,3,41,1,1,30,1,2,2,15,11,4,7,6,1,2,3,33.36363636
37,2,4,38,1,2,35,1,1,36,1,2,33,1,3,39,1,1,38,1,2,1,15,15,0,7,7,0,1,1,34.23529412
36,2,4,47,1,2,39,1,1,38,1,2,40,2,3,32,1,1,34,1,2,2,15,15,0,7,7,0,1,1,38.23529412
32,2,4,49,1,2,38,1,1,46,1,2,42,2,3,37,1,1,35,1,2,2,15,15,0,7,7,0,1,1,35.52941176
35,1,4,41,1,2,39,1,1,41,1,2,35,2,3,37,1,1,36,2,2,2,15,15,0,7,7,0,1,1,41.70588235
10,2,4,8,2,2,10,2,1,1,2,2,0,2,3,12,2,1,3,2,2,7,15,0,15,7,0,7,2,3,0
38,3,4,30,1,2,31,1,1,37,2,2,34,2,3,37,2,1,31,2,2,5,15,15,0,7,7,0,2,3,33.88235294
37,1,4,43,1,2,41,1,1,48,1,2,30,1,3,39,1,1,42,1,2,0,15,15,0,7,7,0,1,1,37.76470588
19,2,4,31,1,2,13,2,1,41,1,2,6,2,3,34,1,1,11,2,2,4,15,5,10,7,3,4,2,3,0
39,2,4,32,1,2,39,2,1,45,1,2,33,2,3,33,1,1,32,2,2,4,15,15,0,7,7,0,1,1,34.82352941
17,2,4,38,1,2,27,2,1,39,1,2,6,1,3,37,1,1,14,2,2,3,15,5,10,7,3,4,2,3,0
26,2,4,40,1,2,30,2,1,36,1,2,23,2,3,31,2,1,38,2,2,5,15,8,7,7,5,2,1,1,31.25
39,2,4,32,1,2,30,2,1,41,1,2,30,3,3,36,1,1,30,1,2,3,15,15,0,7,7,0,2,3,31.8
35,3,4,35,1,2,32,1,1,41,1,2,30,2,3,35,1,1,33,2,2,3,15,15,0,7,7,0,2,3,35.11764706
30,1,4,37,1,2,32,1,1,42,1,2,35,2,3,37,1,1,30,1,2,1,15,15,0,7,7,0,1,1,36.76470588
15,1,4,33,1,2,15,1,1,35,1,2,6,1,3,21,1,1,5,1,2,0,15,4,11,7,2,5,2,3,0
40,3,4,39,1,2,34,1,1,46,1,2,30,2,3,39,1,1,42,1,2,2,15,15,0,7,7,0,2,3,33.23529412
19,1,4,13,1,2,23,1,1,26,1,2,14,1,3,30,1,1,16,1,2,0,15,1,14,7,1,6,2,3,0
30,1,4,32,1,2,38,1,1,36,1,2,31,1,3,40,1,1,31,1,2,0,15,15,0,7,7,0,1,1,35.05882353
36,2,4,34,1,2,31,1,1,42,1,2,30,1,3,32,1,1,37,1,2,1,15,15,0,7,7,0,1,1,39.82352941
20,1,4,30,1,2,25,1,1,40,1,2,9,1,3,40,1,1,23,2,2,1,15,5,10,7,3,4,2,3,20
19,1,4,45,1,2,40,2,1,42,1,2,44,2,3,33,2,1,7,2,2,4,15,9,6,7,5,2,1,1,0
44,2,4,43,1,2,38,1,1,45,1,2,30,1,3,40,1,1,34,1,2,1,15,15,0,7,7,0,1,1,37.47058824
30,2,4,37,1,2,30,1,1,42,1,2,32,3,3,40,1,1,38,1,2,2,15,15,0,7,7,0,2,3,35.52941176
38,2,4,33,1,2,31,1,1,30,3,2,41,3,3,38,1,1,41,1,2,3,15,15,0,7,7,0,2,3,29.82352941
23,1,4,40,1,2,32,1,1,41,1,2,22,1,3,40,1,1,35,1,2,0,15,8,7,7,5,2,1,1,0
26,2,4,39,1,2,34,1,1,41,1,2,29,2,3,35,1,1,42,1,2,2,15,8,7,7,5,2,1,1,31.5
42,2,4,38,1,2,31,1,1,41,1,2,36,2,3,36,1,1,40,1,2,2,15,15,0,7,7,0,1,1,32.25
30,2,4,47,1,2,35,1,1,40,1,2,42,2,3,40,1,1,38,1,2,2,15,15,0,7,7,0,1,1,36.82352941
31,3,4,37,1,2,32,1,1,42,1,2,37,2,3,38,1,1,34,1,2,2,15,15,0,7,7,0,2,3,37.82352941
42,2,4,39,1,2,33,1,1,45,1,2,34,2,3,40,1,1,38,1,2,2,15,15,0,7,7,0,1,1,33.58823529
33,2,4,38,1,2,34,1,1,45,1,2,31,2,3,37,1,1,31,2,2,3,15,15,0,7,7,0,1,1,38.11764706
20,2,4,42,2,2,38,2,1,36,1,2,20,2,3,36,2,1,30,2,2,6,15,8,7,7,5,2,2,3,11.5
34,1,4,36,1,2,37,1,1,41,1,2,35,1,3,39,1,1,42,1,2,0,15,15,0,7,7,0,1,1,34.82352941
44,1,4,30,1,2,5,2,1,16,2,2,12,2,3,25,2,1,10,2,2,5,15,6,9,7,2,5,2,3,15.33333333
16,1,4,17,1,2,23,1,1,20,1,2,6,1,3,16,1,1,20,1,2,0,15,0,15,7,0,7,2,3,0
30,2,4,30,1,2,36,2,1,32,2,2,42,2,3,34,2,1,34,2,2,6,15,15,0,7,7,0,1,1,37.35294118
38,2,4,32,1,2,38,3,1,40,1,2,38,3,3,35,1,1,42,1,2,3,15,15,0,7,7,0,2,3,33.94117647
28,3,4,30,1,2,27,2,1,37,1,2,28,3,3,34,1,1,40,1,2,3,15,7,8,7,4,3,2,3,19.33333333
49,1,4,41,1,2,36,1,1,39,1,2,41,2,3,36,1,1,40,1,2,1,15,15,0,7,7,0,1,1,35.52941176
34,1,4,47,1,2,38,1,1,42,1,2,34,2,3,38,1,1,40,1,2,1,15,15,0,7,7,0,1,1,37.11764706
33,1,4,39,1,2,38,1,1,40,1,2,30,1,3,38,1,1,42,1,2,0,15,15,0,7,7,0,1,1,37
23,1,4,10,1,2,11,1,1,16,2,2,25,2,3,1,1,1,22,2,2,3,15,0,15,7,0,7,2,3,0
40,1,4,40,1,2,40,1,1,42,1,2,35,1,3,37,1,1,44,1,2,0,15,15,0,7,7,0,1,1,41.35294118
27,3,4,37,1,2,31,1,1,31,1,2,44,2,3,37,1,1,31,1,2,2,15,11,4,7,6,1,2,3,24.18181818
12,2,4,35,1,2,38,2,1,40,1,2,18,2,3,36,1,1,30,1,2,3,15,8,7,7,5,2,2,3,21
34,2,4,33,3,2,32,1,1,31,3,2,31,3,3,36,1,1,32,1,2,4,15,15,0,7,7,0,2,3,29.41176471
15,1,4,36,1,2,33,1,1,39,1,2,30,2,3,32,1,1,44,2,2,2,15,11,4,7,6,1,1,1,36
15,3,4,40,1,2,36,1,1,43,1,2,20,3,3,35,1,1,18,3,2,3,15,6,9,7,4,3,2,3,0
36,1,4,37,1,2,34,1,1,40,1,2,33,1,3,36,1,1,41,1,2,0,15,15,0,7,7,0,1,1,34.17647059
37,2,4,38,1,2,31,1,1,40,1,2,30,2,3,35,1,1,40,1,2,2,15,15,0,7,7,0,1,1,33.29411765
3,1,4,5,1,2,11,1,1,5,1,2,7,1,3,14,1,1,10,1,2,0,15,0,15,7,0,7,2,3,0
27,2,4,36,1,2,32,1,1,42,1,2,30,2,3,35,1,1,30,1,2,2,15,11,4,7,6,1,1,1,28.625
38,1,4,42,1,2,38,1,1,43,1,2,45,1,3,34,1,1,42,1,2,0,15,15,0,7,7,0,1,1,39.64705882
32,2,4,36,2,2,36,3,1,38,1,2,35,3,3,31,3,1,33,3,2,6,15,15,0,7,7,0,2,3,33.76470588
16,2,4,41,2,2,30,2,1,33,1,2,14,2,3,7,1,1,23,2,2,5,15,5,10,7,3,4,2,3,0
35,2,4,35,1,2,35,1,1,41,1,2,36,3,3,38,1,1,32,1,2,2,15,15,0,7,7,0,2,3,33.35294118
30,2,4,31,1,2,37,1,1,42,1,2,30,1,3,35,1,1,33,1,2,1,15,15,0,7,7,0,1,1,39.125
38,2,4,35,1,2,30,1,1,42,1,2,30,3,3,34,1,1,33,1,2,2,15,15,0,7,7,0,2,3,35.52941176
35,1,4,39,1,2,38,1,1,41,1,2,32,1,3,35,1,1,33,1,2,0,15,15,0,7,7,0,1,1,36.11764706
13,1,4,38,1,2,34,1,1,41,1,2,21,1,3,37,1,1,19,2,2,1,15,6,9,7,4,3,2,3,43
19,2,4,44,1,2,11,2,1,5,2,2,20,2,3,12,2,1,11,2,2,6,15,2,13,7,1,6,2,3,0
40,3,4,38,1,2,34,1,1,40,1,2,31,1,3,37,1,1,36,1,2,1,15,15,0,7,7,0,2,3,34.11764706
30,1,4,35,1,2,30,1,1,43,1,2,30,2,3,36,1,1,39,1,2,1,15,15,0,7,7,0,1,1,35.70588235
26,1,4,37,1,2,31,1,1,41,1,2,24,1,3,37,1,1,33,1,2,0,15,8,7,7,5,2,1,1,0
18,1,4,28,2,2,22,1,1,40,1,2,17,2,3,35,2,1,35,2,2,4,15,5,10,7,3,4,2,3,34
34,2,4,41,1,2,35,1,1,42,1,2,34,1,3,37,1,1,37,1,2,1,15,15,0,7,7,0,1,1,36.58823529
22,3,4,23,3,2,33,1,1,38,1,2,8,2,3,36,2,1,26,3,2,5,15,4,11,7,3,4,2,3,0
11,2,4,42,1,2,11,2,1,5,2,2,14,2,3,31,2,1,11,2,2,6,15,3,12,7,2,5,2,3,0
30,2,4,41,1,2,34,1,1,42,1,2,30,1,3,40,1,1,30,1,2,1,15,15,0,7,7,0,1,1,33.23529412
46,1,4,41,1,2,38,1,1,42,1,2,46,1,3,38,1,1,36,1,2,0,15,15,0,7,7,0,1,1,40.29411765
46,1,4,40,1,2,42,1,1,42,1,2,48,1,3,32,1,1,40,1,2,0,15,15,0,7,7,0,1,1,41.29411765
20,2,4,38,1,2,31,1,1,40,1,2,30,2,3,39,1,1,32,1,2,2,15,11,4,7,6,1,1,1,32.45454545
42,2,4,37,1,2,43,2,1,45,1,2,31,1,3,39,1,1,24,2,2,3,15,13,2,7,6,1,1,1,0
14,2,4,36,1,2,34,2,1,39,1,2,30,2,3,34,1,1,31,1,2,3,15,11,4,7,6,1,2,3,32.33333333
30,2,4,38,1,2,30,1,1,38,1,2,31,3,3,32,1,1,30,1,2,2,15,15,0,7,7,0,2,3,34.41176471
23,2,4,33,1,2,31,1,1,39,1,2,25,2,3,36,2,1,23,2,2,4,15,6,9,7,4,3,2,3,42.2
33,2,4,38,1,2,33,1,1,40,1,2,34,2,3,41,1,1,33,1,2,2,15,15,0,7,7,0,1,1,33.35294118
30,1,4,38,1,2,34,1,1,38,1,2,30,1,3,38,1,1,30,1,2,0,15,15,0,7,7,0,1,1,32.82352941
32,1,4,37,1,2,31,1,1,42,1,2,32,1,3,38,1,1,43,2,2,1,15,15,0,7,7,0,1,1,33.94117647
41,2,4,39,1,2,36,1,1,41,1,2,33,3,3,37,1,1,34,1,2,2,15,15,0,7,7,0,2,3,37.41176471
30,1,4,36,1,2,33,1,1,41,1,2,32,1,3,36,1,1,34,1,2,0,15,15,0,7,7,0,1,1,33.35294118
30,1,4,37,1,2,34,1,1,41,1,2,31,1,3,37,1,1,35,1,2,0,15,15,0,7,7,0,1,1,37.41176471
16,1,4,40,1,2,38,1,1,41,1,2,24,1,3,38,1,1,38,1,2,0,15,8,7,7,5,2,1,1,0
33,3,4,30,1,2,33,1,1,34,1,2,40,3,3,30,1,1,30,1,2,2,15,15,0,7,7,0,2,3,35.29411765
13,1,4,8,1,2,2,1,1,4,1,2,5,1,3,14,1,1,10,1,2,0,15,0,15,7,0,7,2,3,0
31,1,4,44,1,2,35,1,1,48,1,2,41,2,3,48,1,1,37,1,2,1,15,15,0,7,7,0,1,1,34.64705882
42,3,4,39,1,2,34,1,1,42,1,2,34,2,3,33,1,1,31,1,2,2,15,15,0,7,7,0,2,3,34.45454545
19,3,4,37,1,2,32,1,1,30,1,2,31,2,3,48,1,1,31,2,2,3,15,11,4,7,6,1,2,3,31.27272727
34,1,4,45,1,2,32,1,1,41,1,2,31,1,3,48,1,1,35,1,2,0,15,15,0,7,7,0,1,1,39
43,1,4,41,1,2,41,1,1,44,1,2,46,1,3,48,1,1,41,1,2,0,15,15,0,7,7,0,1,1,43.52941176
42,1,4,43,1,2,43,1,1,44,1,2,32,1,3,48,1,1,42,1,2,0,15,15,0,7,7,0,1,1,42.17647059
37,2,4,42,1,2,46,1,1,39,1,2,32,2,3,36,1,1,37,1,2,2,15,15,0,7,7,0,1,1,35.88235294
0,0,4,42,1,2,45,1,1,41,1,2,0,0,3,43,1,1,36,1,2,0,15,8,7,5,5,2,1,1,0
38,2,4,47,1,2,38,1,1,32,2,2,35,2,3,42,1,1,37,1,2,3,15,15,0,7,7,0,1,1,35.11764706
38,1,4,38,1,2,38,1,1,30,1,2,37,1,3,41,1,1,46,1,2,0,15,15,0,7,7,0,1,1,41.29411765
35,2,4,50,1,2,45,1,1,38,1,2,43,1,3,49,1,1,42,1,2,1,15,15,0,7,7,0,1,1,36.94117647
38,1,4,36,1,2,44,1,1,37,1,2,37,1,3,46,1,1,39,1,2,0,15,15,0,7,7,0,1,1,33.70588235
20,2,4,45,1,2,38,2,1,32,1,2,30,2,3,41,1,1,31,2,2,4,15,11,4,7,6,1,1,1,38.4
30,1,4,42,1,2,45,1,1,40,1,2,37,1,3,35,1,1,40,1,2,0,15,15,0,7,7,0,1,1,33.35294118
31,2,4,45,1,2,41,1,1,33,1,2,21,2,3,44,1,1,35,2,2,3,15,12,3,7,6,1,1,1,36.4
33,1,4,34,1,2,41,1,1,34,1,2,30,1,3,37,1,1,40,1,2,0,15,15,0,7,7,0,1,1,33.70588235
30,1,4,42,1,2,34,1,1,46,1,2,23,1,3,43,1,1,38,1,2,0,15,12,3,7,6,1,1,1,0
37,3,4,35,1,2,41,1,1,41,1,2,39,2,3,38,1,1,39,1,2,2,15,15,0,7,7,0,2,3,38.11764706
30,3,4,42,1,2,42,1,1,39,1,2,31,2,3,41,1,1,39,1,2,2,15,15,0,7,7,0,2,3,35.94117647
30,1,4,44,1,2,44,1,1,35,1,2,31,1,3,36,1,1,39,1,2,0,15,15,0,7,7,0,1,1,36.05882353
32,1,4,44,1,2,36,1,1,35,1,2,36,1,3,41,1,1,40,1,2,0,15,15,0,7,7,0,1,1,33.58823529
36,2,4,49,1,2,46,1,1,41,1,2,32,1,3,41,1,1,41,1,2,1,15,15,0,7,7,0,1,1,34.29411765
30,1,4,38,1,2,38,1,1,34,1,2,40,1,3,42,1,1,37,1,2,0,15,15,0,7,7,0,1,1,38.11764706
30,2,4,42,1,2,40,1,1,33,1,2,37,3,3,39,1,1,31,1,2,2,15,15,0,7,7,0,2,3,32.17647059
35,2,4,50,1,2,45,1,1,43,1,2,33,1,3,41,1,1,42,1,2,1,15,15,0,7,7,0,1,1,39.76470588
31,2,4,32,2,2,35,2,1,30,2,2,36,2,3,43,1,1,31,2,2,6,15,15,0,7,7,0,1,1,26.29411765
41,1,4,44,1,2,40,1,1,35,1,2,38,1,3,41,1,1,42,1,2,0,15,15,0,7,7,0,1,1,36.82352941
32,2,4,43,1,2,38,1,1,30,1,2,31,1,3,33,1,1,35,2,2,2,15,15,0,7,7,0,1,1,33.05882353
31,2,4,42,1,2,44,1,1,40,1,2,31,1,3,39,1,1,37,1,2,1,15,15,0,7,7,0,1,1,34.17647059
37,3,4,45,1,2,43,1,1,38,1,2,30,2,3,42,1,1,31,1,2,2,15,15,0,7,7,0,2,3,32.23529412
35,1,4,38,1,2,44,1,1,34,1,2,32,1,3,43,1,1,36,1,2,0,15,15,0,7,7,0,1,1,37.05882353
38,3,4,42,1,2,43,1,1,43,1,2,38,1,3,34,1,1,33,1,2,1,15,15,0,7,7,0,2,3,38.58823529
42,2,4,47,1,2,44,1,1,38,1,2,30,1,3,41,1,1,35,2,2,2,15,15,0,7,7,0,1,1,35.82352941
34,1,4,47,1,2,44,1,1,37,1,2,39,2,3,37,1,1,33,1,2,1,15,15,0,7,7,0,1,1,36.82352941
0,0,4,0,0,2,0,0,1,0,0,2,0,0,3,39,1,1,0,0,2,0,15,1,14,1,1,6,2,3,0
34,1,4,49,1,2,42,1,1,39,1,2,38,3,3,38,1,1,34,1,2,1,15,15,0,7,7,0,2,3,36.05882353
30,1,4,49,1,2,44,1,1,44,1,2,38,1,3,40,1,1,37,1,2,0,15,15,0,7,7,0,1,1,37.29411765
12,1,4,44,1,2,30,1,1,37,1,2,33,1,3,44,1,1,31,1,2,0,15,11,4,7,6,1,1,1,33.63636364
30,2,4,37,1,2,43,1,1,42,1,2,34,2,3,35,1,1,33,1,2,2,15,15,0,7,7,0,1,1,34.2
37,1,4,39,1,2,43,1,1,43,1,2,34,2,3,42,1,1,32,1,2,1,15,15,0,7,7,0,1,1,38.29411765
18,2,4,34,1,2,44,1,1,33,1,2,14,1,3,36,1,1,35,1,2,1,15,8,7,7,5,2,2,3,30.54545455
39,3,4,42,1,2,36,1,1,34,1,2,37,3,3,39,1,1,31,1,2,2,15,15,0,7,7,0,2,3,36.58823529
32,1,4,39,1,2,43,1,1,39,1,2,31,1,3,40,1,1,40,2,2,1,15,15,0,7,7,0,1,1,35.64705882
0,0,4,16,1,2,14,1,1,18,1,2,0,0,3,41,1,1,20,1,2,0,15,1,14,5,1,6,2,3,0
26,2,4,34,1,2,39,1,1,34,1,2,24,2,3,41,1,1,30,1,2,2,15,8,7,7,5,2,1,1,29.36363636
43,1,4,40,1,2,42,1,1,32,1,2,34,1,3,46,1,1,32,1,2,0,15,15,0,7,7,0,1,1,36.58823529
0,0,4,16,1,2,42,1,1,29,1,2,0,0,3,40,1,1,0,0,2,0,15,2,13,4,2,5,2,3,0
38,1,4,50,1,2,45,1,1,42,1,2,38,1,3,44,1,1,40,1,2,0,15,15,0,7,7,0,1,1,40.58823529
26,1,4,47,1,2,36,2,1,34,1,2,0,0,3,37,1,1,30,1,2,1,15,8,7,6,5,2,1,1,27
15,1,4,19,1,2,21,1,1,33,1,2,20,1,3,28,1,1,26,1,2,0,15,2,13,7,1,6,2,3,0
33,1,4,39,1,2,34,1,1,42,1,2,31,1,3,36,1,1,45,1,2,0,15,15,0,7,7,0,1,1,34.23529412
30,2,4,38,1,2,30,1,1,41,1,2,30,1,3,38,1,1,40,1,2,1,15,15,0,7,7,0,1,1,38
26,1,4,40,1,2,36,1,1,40,1,2,40,1,3,38,1,1,46,1,2,0,15,11,4,7,6,1,1,1,37.18181818
33,2,4,39,1,2,34,1,1,43,1,2,39,1,3,37,1,1,40,1,2,1,15,15,0,7,7,0,1,1,34.70588235
39,1,4,43,1,2,38,1,1,43,1,2,31,1,3,40,1,1,44,1,2,0,15,15,0,7,7,0,1,1,36.17647059
30,2,4,35,1,2,37,1,1,44,1,2,31,1,3,36,1,1,42,1,2,1,15,15,0,7,7,0,1,1,34.17647059
33,1,4,38,1,2,37,1,1,44,1,2,37,1,3,37,1,1,39,1,2,0,15,15,0,7,7,0,1,1,32.35294118
4,1,4,0,1,2,0,1,1,0,1,2,4,1,3,0,1,1,21,1,2,0,15,0,15,7,0,7,2,3,0
30,2,4,41,2,2,43,2,1,43,1,2,40,2,3,38,1,1,30,2,2,5,15,15,0,7,7,0,1,1,30.70588235
6,1,4,9,1,2,11,1,1,34,1,2,11,1,3,0,1,1,6,1,2,0,15,2,13,7,1,6,2,3,0
18,3,4,20,3,2,23,3,1,7,3,2,16,3,3,24,3,1,38,1,2,6,15,2,13,7,1,6,2,3,0
30,1,4,35,2,2,35,2,1,39,1,2,34,2,3,39,1,1,39,1,2,3,15,15,0,7,7,0,1,1,37.64705882
33,2,4,38,1,2,40,1,1,40,1,2,38,1,3,42,1,1,41,1,2,1,15,15,0,7,7,0,1,1,38
36,1,4,37,1,2,36,1,1,42,1,2,38,1,3,39,1,1,45,1,2,0,15,15,0,7,7,0,1,1,13
31,1,4,36,1,2,37,2,1,43,1,2,35,1,3,39,1,1,37,1,2,1,15,15,0,7,7,0,1,1,34.94117647
42,1,4,50,1,2,50,1,1,33,2,2,31,2,3,35,1,1,36,1,2,2,15,15,0,7,7,0,1,1,31.70588235
20,1,4,16,1,2,27,1,1,31,1,2,16,1,3,12,1,1,15,1,2,0,15,2,13,7,1,6,2,3,0
20,1,4,11,1,2,12,1,1,33,1,2,17,1,3,27,1,1,22,1,2,0,15,2,13,7,1,6,2,3,0
30,1,4,30,1,2,32,1,1,30,1,2,41,3,3,36,1,1,30,1,2,1,15,15,0,7,7,0,2,3,33
36,2,4,39,1,2,36,1,1,44,1,2,36,1,3,37,1,1,40,1,2,1,15,15,0,7,7,0,1,1,32.82352941
30,1,4,38,1,2,34,1,1,42,1,2,40,2,3,43,2,1,36,1,2,2,15,15,0,7,7,0,1,1,37.70588235
33,1,4,41,1,2,36,1,1,44,1,2,34,1,3,38,1,1,44,1,2,0,15,15,0,7,7,0,1,1,37.76470588
30,2,4,39,2,2,31,2,1,42,1,2,22,3,3,38,1,1,37,1,2,4,15,12,3,7,6,1,2,3,31.11764706
34,1,4,38,1,2,37,1,1,43,1,2,36,1,3,37,1,1,40,1,2,0,15,15,0,7,7,0,1,1,26.82352941
49,1,4,37,1,2,33,1,1,43,1,2,46,1,3,41,1,1,38,1,2,0,15,15,0,7,7,0,1,1,35.94117647
