CAR_CINCO,NCC_CINCO,NCA_CINCO,NCP_CINCO,NAC_CINCO,NAA_CINCO,NAP_CINCO,EPA_CINCO,ESTADO CINCO,PROMEDIO_SEIS,NOTA_ECO_UNO,VECES_ECO_UNO,CREDITOS_ECO_UNO,NOTA_ME,VECES_ME,CREDITOS_ME,NOTA_EST,VECES_EST,CREDITOS_EST,NOTA_AGEO,VECES_AGEO,CREDITOS_AGEO,NOTA_BD,VECES_BD,CREDITOS_BD,NOTA_CARTO,VECES_CARTO,CREDITOS_CARTO,NOTAS_SISC,VECES_SISC,CREDITOS_SISC
2,18,18,0,7,7,0,1,1,34.66666667,31,1,2,35,2,2,36,1,2,43,2,3,39,1,3,37,1,3,32,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,44.11764706,48,1,2,38,1,2,44,1,2,43,1,3,35,1,3,45,1,3,43,1,3
3,18,18,0,7,7,0,2,3,39.21428571,34,1,2,37,3,2,38,1,2,30,2,3,38,2,3,36,1,3,33,1,3
1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,2,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,42.82352941,48,1,2,41,1,2,44,1,2,47,2,3,39,1,3,41,1,3,44,1,3
0,18,18,0,7,7,0,1,1,36.66666667,32,1,2,34,1,2,40,1,2,34,1,3,32,1,3,43,1,3,37,1,3
1,18,18,0,7,7,0,1,1,32.94117647,35,1,2,30,2,2,32,1,2,33,1,3,30,1,3,37,1,3,32,1,3
2,18,18,0,7,7,0,1,1,34.2,37,2,2,30,1,2,37,2,2,30,1,3,31,1,3,30,1,3,35,1,3
3,18,18,0,7,7,0,1,1,36.57142857,41,2,2,33,2,2,31,1,2,40,1,3,40,2,3,39,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,13,5,7,5,2,2,3,38,37,1,2,26,3,2,30,1,2,24,2,3,32,1,3,30,1,3,34,1,3
2,18,18,0,7,7,0,1,1,38.6,30,1,2,31,2,2,42,2,2,31,1,3,35,1,3,31,1,3,38,1,3
1,18,18,0,7,7,0,2,3,38.42857143,35,1,2,44,3,2,31,1,2,33,1,3,30,1,3,37,1,3,36,1,3
1,18,18,0,7,7,0,2,3,36,36,1,2,32,1,2,45,1,2,33,1,3,33,3,3,30,1,3,35,1,3
0,0,0,0,0,0,0,0,2,22,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,13,5,6,5,2,2,3,39.57142857,31,3,2,23,1,2,39,1,2,0,0,3,30,1,3,31,1,3,33,1,3
1,18,0,18,1,0,7,2,3,42.33333333,0,0,2,0,0,2,0,0,2,0,0,3,29,2,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,38.4,44,2,2,37,1,2,37,1,2,34,1,3,37,1,3,42,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,32.8125,37,1,2,33,1,2,43,1,2,33,1,3,30,1,3,32,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,34.29411765,32,1,2,32,1,2,30,1,2,39,1,3,31,2,3,31,1,3,33,1,3
0,18,18,0,7,7,0,1,1,39,38,1,2,32,1,2,39,1,2,40,1,3,36,1,3,37,1,3,36,1,3
1,18,15,3,7,6,1,1,1,36.33333333,36,1,2,30,1,2,31,1,2,24,2,3,31,1,3,36,1,3,30,1,3
1,18,18,0,7,7,0,1,1,39.35294118,40,1,2,40,1,2,41,1,2,30,1,3,32,1,3,37,1,3,30,2,3
3,18,4,14,5,2,5,2,3,0,38,1,2,30,1,2,27,2,2,0,0,3,0,0,3,20,2,3,18,2,3
0,18,18,0,7,7,0,1,1,39.41176471,32,1,2,41,1,2,39,1,2,32,1,3,30,1,3,36,1,3,38,1,3
4,18,18,0,7,7,0,1,1,33.52941176,33,2,2,32,1,2,41,2,2,30,2,3,35,1,3,38,1,3,35,2,3
3,18,18,0,7,7,0,1,1,40,43,1,2,42,2,2,31,2,2,39,2,3,40,1,3,39,1,3,37,1,3
0,18,18,0,7,7,0,1,1,39.88235294,30,1,2,30,1,2,39,1,2,34,1,3,36,1,3,37,1,3,38,1,3
2,18,18,0,7,7,0,1,1,40.69230769,43,2,2,30,2,2,42,1,2,30,1,3,39,1,3,39,1,3,38,1,3
1,18,18,0,7,7,0,1,1,35.82352941,30,2,2,38,1,2,44,1,2,32,1,3,31,1,3,34,1,3,31,1,3
0,0,0,0,0,0,0,0,2,30,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,2,3,36.91666667,33,1,2,32,3,2,36,1,2,40,2,3,30,1,3,37,1,3,41,2,3
2,18,18,0,7,7,0,1,1,37.06666667,39,1,2,30,2,2,30,2,2,30,1,3,36,1,3,36,1,3,37,1,3
2,18,18,0,7,7,0,2,3,39.64285714,42,2,2,36,3,2,32,1,2,30,1,3,35,1,3,34,1,3,31,1,3
0,18,5,13,2,2,5,2,3,0,30,1,2,0,0,2,0,0,2,0,0,3,32,1,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,16,2,7,6,1,2,3,38.08333333,41,1,2,16,3,2,36,1,2,32,1,3,39,1,3,38,2,3,31,2,3
1,18,18,0,7,7,0,1,1,42.76470588,42,1,2,43,1,2,42,1,2,46,2,3,45,1,3,41,1,3,40,1,3
0,18,18,0,7,7,0,1,1,38.35294118,46,1,2,30,1,2,39,1,2,30,1,3,35,1,3,36,1,3,38,1,3
4,18,18,0,7,7,0,2,3,39.16666667,41,1,2,34,3,2,32,2,2,35,2,3,30,2,3,36,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,2,3,35,32,1,2,39,3,2,40,1,2,32,2,3,30,2,3,35,1,3,30,1,3
1,18,18,0,7,7,0,2,3,37.88235294,39,1,2,35,3,2,32,1,2,30,1,3,37,1,3,35,1,3,37,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,15,3,6,6,1,1,1,35.7,30,2,2,30,1,2,36,1,2,0,0,3,30,1,3,33,1,3,33,1,3
2,18,18,0,7,7,0,1,1,37.53333333,33,1,2,34,2,2,35,2,2,32,1,3,34,1,3,34,1,3,30,1,3
0,18,18,0,7,7,0,1,1,42.46666667,44,1,2,30,1,2,32,1,2,38,1,3,44,1,3,44,1,3,50,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,36.35294118,44,1,2,39,1,2,39,1,2,35,1,3,32,1,3,37,1,3,37,1,3
0,18,18,0,7,7,0,1,1,41.75,34,1,2,35,1,2,43,1,2,33,1,3,39,1,3,41,1,3,40,1,3
1,18,18,0,7,7,0,1,1,41.21428571,38,1,2,35,1,2,35,1,2,32,2,3,44,1,3,44,1,3,38,1,3
0,18,18,0,7,7,0,1,1,41.17647059,34,1,2,36,1,2,38,1,2,35,1,3,46,1,3,37,1,3,41,1,3
1,18,16,2,6,6,1,1,1,33,32,2,2,38,1,2,0,0,2,32,1,3,35,1,3,37,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.57142857,40,1,2,30,1,2,34,1,2,33,1,3,33,1,3,40,1,3,38,1,3
0,18,18,0,7,7,0,1,1,42.17647059,35,1,2,34,1,2,33,1,2,47,1,3,37,1,3,40,1,3,50,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,25,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,37.17647059,37,1,2,32,1,2,35,1,2,48,2,3,40,1,3,43,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,15,3,7,6,1,1,1,40.75,45,1,2,31,1,2,49,1,2,13,1,3,36,1,3,38,1,3,40,1,3
1,18,18,0,7,7,0,1,1,40.70588235,42,1,2,31,2,2,30,1,2,37,1,3,40,1,3,40,1,3,50,1,3
1,18,15,3,6,6,1,1,1,39,38,1,2,32,1,2,33,1,2,0,0,3,38,2,3,44,1,3,43,1,3
0,18,18,0,7,7,0,1,1,41.25,41,1,2,50,1,2,44,1,2,40,1,3,41,1,3,36,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,30,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41,41,1,2,33,1,2,45,1,2,33,1,3,38,1,3,43,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,35.2,30,1,2,35,1,2,33,1,2,30,1,3,33,1,3,33,1,3,35,1,3
2,18,13,5,5,5,2,1,1,35.75,35,2,2,34,2,2,0,0,2,0,0,3,32,1,3,37,1,3,36,1,3
0,18,18,0,7,7,0,1,1,36.72727273,30,1,2,32,1,2,36,1,2,35,1,3,30,1,3,38,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,16,2,7,6,1,1,1,38.91666667,37,1,2,24,1,2,30,1,2,33,1,3,33,1,3,37,1,3,39,1,3
0,18,13,5,6,5,2,1,1,41.11111111,31,1,2,22,1,2,37,1,2,0,0,3,35,1,3,34,1,3,35,1,3
2,18,18,0,7,7,0,1,1,36.71428571,45,2,2,32,2,2,35,1,2,30,1,3,34,1,3,33,1,3,41,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,35.93333333,30,1,2,35,1,2,38,1,2,31,1,3,43,1,3,37,1,3,35,1,3
0,18,18,0,7,7,0,1,1,42.6875,46,1,2,33,1,2,43,1,2,44,1,3,33,1,3,42,1,3,50,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,36.09090909,42,1,2,32,1,2,35,1,2,30,2,3,31,2,3,38,1,3,35,1,3
1,18,10,8,5,4,3,2,3,23,30,2,2,8,1,2,35,1,2,0,0,3,32,1,3,42,1,3,0,0,3
0,18,18,0,7,7,0,1,1,37,34,1,2,32,1,2,32,1,2,35,1,3,38,1,3,40,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42,36,1,2,42,1,2,32,1,2,40,1,3,31,1,3,38,1,3,36,1,3
1,18,18,0,7,7,0,1,1,37.69230769,35,2,2,34,1,2,30,1,2,30,1,3,32,1,3,37,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
4,18,11,7,5,4,3,2,3,35.8,38,2,2,26,2,2,0,0,2,0,0,3,40,2,3,35,2,3,34,1,3
1,18,18,0,7,7,0,1,1,38.35714286,33,1,2,35,2,2,31,1,2,36,1,3,34,1,3,42,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,38.28571429,44,1,2,34,2,2,37,1,2,34,2,3,34,1,3,36,1,3,37,1,3
1,18,18,0,7,7,0,1,1,39.08333333,43,1,2,32,2,2,33,1,2,43,1,3,41,1,3,37,1,3,41,1,3
0,18,18,0,7,7,0,1,1,37.08333333,32,1,2,31,1,2,38,1,2,34,1,3,40,1,3,41,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,11,7,5,4,3,2,3,26.5,32,1,2,16,2,2,0,0,2,0,0,3,30,2,3,36,1,3,36,1,3
2,18,16,2,7,6,1,1,1,38.07142857,32,1,2,41,2,2,9,1,2,30,2,3,30,1,3,31,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,1,1,35.93333333,38,1,2,36,2,2,43,1,2,40,2,3,39,2,3,39,1,3,39,1,3
0,18,18,0,7,7,0,1,1,38.70588235,34,1,2,31,1,2,45,1,2,34,1,3,35,1,3,41,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,15,3,7,6,1,1,1,30,40,1,2,37,1,2,42,1,2,20,2,3,30,2,3,34,1,3,38,1,3
1,18,15,3,7,6,1,1,1,35.64285714,36,1,2,36,1,2,35,1,2,28,2,3,30,1,3,32,1,3,36,1,3
0,18,18,0,7,7,0,1,1,40.29411765,41,1,2,41,1,2,42,1,2,34,1,3,34,1,3,40,1,3,42,1,3
0,18,18,0,7,7,0,1,1,40.57142857,39,1,2,30,1,2,34,1,2,38,1,3,32,1,3,39,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,43.25,46,1,2,37,1,2,40,1,2,40,1,3,36,1,3,37,1,3,39,1,3
1,18,18,0,7,7,0,1,1,35.9375,30,1,2,32,1,2,44,2,2,30,1,3,33,1,3,36,1,3,37,1,3
0,18,13,5,5,5,2,1,1,38.22222222,38,1,2,35,1,2,0,0,2,0,0,3,32,1,3,38,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,8,10,5,3,4,2,3,13.33333333,30,1,2,26,1,2,9,1,2,0,0,3,37,1,3,0,0,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,41.29411765,45,1,2,34,1,2,38,1,2,31,1,3,34,2,3,42,1,3,50,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,34.92857143,41,1,2,34,1,2,36,1,2,31,1,3,30,1,3,39,1,3,38,1,3
0,18,18,0,7,7,0,1,1,38.85714286,35,1,2,33,1,2,37,1,2,46,1,3,36,1,3,38,1,3,41,1,3
1,18,11,7,4,4,3,2,3,30,0,0,2,30,2,2,0,0,2,0,0,3,34,1,3,35,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,38.5,33,2,2,34,1,2,43,1,2,42,1,3,35,2,3,34,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,13,5,5,5,2,2,3,40.58333333,40,1,2,39,3,2,0,0,2,0,0,3,35,1,3,41,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.84615385,37,1,2,41,1,2,39,1,2,45,1,3,30,1,3,37,1,3,41,1,3
0,18,16,2,6,6,1,1,1,35.57142857,37,1,2,0,0,2,37,1,2,33,1,3,45,1,3,39,1,3,44,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,35.35294118,35,1,2,33,1,2,35,1,2,31,2,3,30,1,3,40,1,3,37,1,3
1,18,18,0,7,7,0,1,1,36.33333333,32,1,2,37,2,2,43,1,2,30,1,3,33,1,3,38,1,3,32,1,3
0,18,0,18,1,0,7,2,3,32,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,16,1,3,0,0,3
0,18,18,0,7,7,0,1,1,35.26666667,30,1,2,36,1,2,35,1,2,30,1,3,34,1,3,36,1,3,38,1,3
0,18,8,10,3,3,4,2,3,34.33333333,35,1,2,0,0,2,0,0,2,0,0,3,0,0,3,32,1,3,34,1,3
4,18,18,0,7,7,0,2,3,37.8,30,2,2,37,3,2,48,2,2,34,2,3,31,1,3,32,1,3,39,1,3
2,18,8,10,5,3,4,2,3,5.571428571,32,1,2,10,2,2,0,0,2,0,0,3,13,2,3,31,1,3,33,1,3
0,18,18,0,7,7,0,1,1,38.33333333,37,1,2,31,1,2,49,1,2,34,1,3,30,1,3,47,1,3,50,1,3
1,18,10,8,4,4,3,2,3,43.5,31,1,2,40,1,2,0,0,2,0,0,3,41,2,3,37,1,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,35.41176471,32,1,2,30,1,2,39,1,2,41,1,3,32,1,3,38,2,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,42.35294118,39,1,2,35,1,2,33,1,2,41,1,3,38,1,3,38,1,3,40,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.0625,37,1,2,33,1,2,39,1,2,39,1,3,30,1,3,37,1,3,33,1,3
0,18,18,0,7,7,0,1,1,36.08333333,41,1,2,34,1,2,40,1,2,30,1,3,35,1,3,40,1,3,35,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,1,1,32.5,30,2,2,37,2,2,45,1,2,36,1,3,38,1,3,40,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
3,18,18,0,7,7,0,2,3,37.77777778,41,2,2,30,1,2,33,2,2,30,3,3,30,1,3,36,1,3,34,1,3
0,0,0,0,0,0,0,0,2,34,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.17647059,36,1,2,30,1,2,35,1,2,47,1,3,38,1,3,43,1,3,36,1,3
1,18,13,5,6,5,2,1,1,37.2,34,1,2,0,0,2,37,1,2,20,1,3,40,2,3,38,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,38.5,40,1,2,30,1,2,31,1,2,32,1,3,41,1,3,45,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,41.94117647,41,1,2,30,1,2,44,1,2,32,1,3,33,1,3,43,1,3,33,1,3
1,18,18,0,7,7,0,1,1,40.44444444,39,1,2,42,1,2,40,1,2,32,1,3,40,2,3,38,1,3,39,1,3
0,18,18,0,7,7,0,1,1,43.4375,36,1,2,38,1,2,30,1,2,35,1,3,35,1,3,45,1,3,39,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,41.17647059,34,1,2,35,2,2,36,1,2,38,1,3,33,1,3,37,1,3,35,1,3
0,18,2,16,2,1,6,2,3,0,24,1,2,40,1,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
2,18,18,0,7,7,0,2,3,39.92857143,43,1,2,41,3,2,40,1,2,31,1,3,32,2,3,35,1,3,41,1,3
0,18,13,5,5,5,2,1,1,42,43,1,2,0,0,2,45,1,2,0,0,3,41,1,3,34,1,3,35,1,3
1,18,11,7,4,4,3,2,3,42.2,43,3,2,0,0,2,0,0,2,0,0,3,31,1,3,36,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,6,12,3,2,5,2,3,40.4,23,1,2,0,0,2,0,0,2,0,0,3,33,1,3,37,1,3,0,0,3
0,18,15,3,6,6,1,1,1,38.30769231,35,1,2,36,1,2,44,1,2,0,0,3,37,1,3,37,1,3,37,1,3
0,18,11,7,4,4,3,2,3,40.85714286,37,1,2,0,0,2,0,0,2,0,0,3,41,1,3,39,1,3,41,1,3
0,18,5,13,2,2,5,2,3,43.2,30,1,2,0,0,2,0,0,2,0,0,3,32,1,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,44.16666667,38,1,2,37,2,2,30,1,2,32,1,3,30,1,3,43,1,3,45,1,3
1,18,18,0,7,7,0,1,1,43.2,35,1,2,39,1,2,30,1,2,33,2,3,30,1,3,38,1,3,42,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,39.58333333,35,1,2,37,1,2,42,1,2,30,1,3,41,1,3,42,1,3,42,1,3
0,18,18,0,7,7,0,1,1,40.4,34,1,2,33,1,2,39,1,2,46,1,3,38,1,3,37,1,3,38,1,3
0,18,18,0,7,7,0,1,1,40.13333333,43,1,2,44,1,2,39,1,2,34,1,3,32,1,3,37,1,3,36,1,3
0,18,11,7,4,4,3,2,3,35.2,39,1,2,0,0,2,0,0,2,0,0,3,32,1,3,30,1,3,36,1,3
0,18,18,0,7,7,0,1,1,36.5,30,1,2,41,1,2,39,1,2,36,1,3,41,1,3,36,1,3,39,1,3
0,18,18,0,7,7,0,1,1,41.75,34,1,2,47,1,2,44,1,2,30,1,3,30,1,3,38,1,3,42,1,3
0,18,15,3,6,6,1,1,1,38.66666667,32,1,2,37,1,2,44,1,2,0,0,3,36,1,3,42,1,3,34,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,18,0,7,7,0,1,1,37.58333333,45,1,2,41,1,2,42,1,2,37,1,3,37,1,3,43,1,3,39,1,3
1,18,18,0,7,7,0,1,1,36.23076923,34,1,2,38,1,2,30,1,2,49,1,3,34,2,3,37,1,3,37,1,3
0,18,15,3,6,6,1,1,1,38,32,1,2,33,1,2,47,1,2,0,0,3,31,1,3,38,1,3,36,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
1,18,18,0,7,7,0,1,1,35.27272727,30,1,2,33,1,2,47,1,2,30,2,3,32,1,3,37,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,18,15,3,7,6,1,1,1,44,36,1,2,30,1,2,36,1,2,14,1,3,33,1,3,37,1,3,38,1,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,3
