NOTA_EE_UNO,VECES_EE_UNO,CREDITOS_EE_UNO,NOTA_L_DOS,VECES_L_DOS,CREDITOS_L_DOS,NOTA_HSE,VECES_HSE,CREDITOS_HSE,NOTA_INGECO,VECES_INGECO,CREDITOS_INGECO,NOTA_GEO_FIS,VECES GEO_FIS,CREDITOS_GEO_FIS,NOTA_SIG,VECES_SIG,CREDITOS_SIG,NOTA_LEGIC,VECES_LEGIC,CREDITOS_LEGIC,NOTA_ECO_DOS,VECES_ECO_DOS,CREDITO_ECO_DOS,CAR_SEIS,NCC_SEIS,NCA_SEIS,NCP_SEIS,NAC_SEIS,NAA_SEIS,NAP_SEIS,EPA_SEIS,ESTADO SEIS,PROMEDIO_SIETE
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,37,1,2,37,1,1,0,0,2,0,0,3,0,0,3,34,1,2,0,0,2,0,17,5,12,3,3,5,2,3,0
45,1,2,0,0,2,0,0,1,39,1,2,30,1,3,41,1,3,35,1,2,43,1,2,0,17,14,3,7,6,2,1,1,33.22222222
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,37,1,2,41,1,1,31,1,2,0,0,3,41,2,3,33,1,2,41,1,2,1,17,14,3,7,7,1,1,1,37
0,0,2,38,1,2,43,1,1,33,2,2,0,0,3,40,1,3,33,2,2,49,1,2,2,17,12,5,6,6,2,1,1,42
0,0,2,0,0,2,0,0,1,33,2,2,30,1,3,43,1,3,36,1,2,44,1,2,1,17,12,5,6,5,3,2,3,36.77777778
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,31,1,1,34,1,2,0,0,3,6,1,3,34,2,2,40,1,2,1,17,7,10,6,4,4,2,3,0
47,1,2,41,1,2,38,1,1,31,1,2,0,0,3,37,1,3,30,2,2,43,1,2,1,17,14,3,7,7,1,1,1,36
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,0,0,2,45,1,1,32,1,2,20,1,3,38,1,3,36,1,2,49,1,2,0,17,12,5,8,6,2,1,1,31.8
46,1,2,43,1,2,41,1,1,40,1,2,30,1,3,35,1,3,34,1,2,48,1,2,0,17,17,0,8,8,0,1,1,36
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,30,1,2,0,0,2,0,17,2,15,2,1,7,2,3,44
28,1,2,42,1,2,35,1,1,31,1,2,0,0,3,36,1,3,35,1,2,42,1,2,0,17,12,5,7,6,2,1,1,41
44,1,2,42,1,2,40,1,1,40,1,2,30,1,3,45,1,3,34,1,2,50,1,2,0,17,17,0,8,8,0,1,1,36.3125
44,1,2,49,1,2,43,1,1,34,1,2,0,0,3,35,1,3,35,2,2,48,1,2,1,17,14,3,7,7,1,1,1,33.4
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,46,1,2,42,1,1,48,1,2,0,0,3,43,1,3,34,1,2,46,1,2,0,17,12,5,6,6,2,1,1,39.42857143
47,1,2,42,1,2,0,0,1,33,2,2,24,1,3,35,1,3,30,1,2,47,1,2,1,17,13,4,7,6,2,1,1,35.85714286
0,0,2,43,1,2,0,0,1,0,0,2,0,0,3,34,1,3,34,2,2,44,1,2,1,17,9,8,4,4,4,2,3,41
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,14,1,1,0,0,2,0,0,3,0,0,3,0,0,2,13,1,2,0,17,0,17,3,0,8,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,36,1,2,42,1,1,43,1,2,36,2,3,42,1,3,35,1,2,49,1,2,1,17,17,0,8,8,0,1,1,38.8125
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,0,0,2,0,0,1,32,1,2,31,1,3,32,1,3,31,1,2,43,1,2,0,17,14,3,7,6,2,1,1,40.33333333
46,1,2,33,1,2,40,1,1,37,1,2,0,0,3,34,1,3,38,1,2,47,1,2,0,17,14,3,7,7,1,1,1,38.14285714
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,30,1,3,0,0,2,0,0,2,0,17,3,14,2,1,7,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,39,1,1,36,1,2,0,0,3,38,1,3,33,1,2,47,1,2,0,17,10,7,6,5,3,2,3,40.4
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,0,0,2,42,1,1,37,2,2,0,0,3,43,1,3,32,1,2,49,1,2,1,17,12,5,7,6,2,1,1,32.28571429
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,45,1,1,49,1,2,39,1,3,43,1,3,34,1,2,50,1,2,0,17,13,4,7,6,2,1,1,39.6875
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,31,1,3,36,1,2,42,1,2,0,17,7,10,4,3,5,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,38,1,2,41,1,1,33,1,2,31,1,3,35,2,3,33,1,2,35,1,2,1,17,17,0,8,8,0,1,1,33.42857143
41,1,2,0,0,2,44,2,1,30,1,2,0,0,3,30,1,3,35,1,2,45,1,2,1,17,12,5,7,6,2,1,1,40.66666667
0,0,2,0,0,2,32,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,2,1,7,2,3,0
0,0,2,33,1,2,41,1,1,48,1,2,30,1,3,30,1,3,33,1,2,40,1,2,0,17,15,2,7,7,1,1,1,32.36363636
0,0,2,0,0,2,35,2,1,0,0,2,0,0,3,0,0,3,34,1,2,0,0,2,1,17,3,14,3,2,6,2,3,40
0,0,2,45,1,2,33,1,1,48,2,2,0,0,3,31,1,3,33,1,2,0,0,2,1,17,10,7,5,5,3,2,3,0
6,1,2,0,0,2,1,1,1,3,1,2,0,0,3,0,0,3,10,1,2,0,0,2,0,17,0,17,5,0,8,2,3,0
47,1,2,0,0,2,45,1,1,34,1,2,32,2,3,38,1,3,34,1,2,45,1,2,1,17,15,2,8,7,1,1,1,36.625
0,0,2,48,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,39,1,2,0,17,4,13,2,2,6,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,36,1,2,35,1,1,34,1,2,24,1,3,35,1,3,31,1,2,45,1,2,0,17,14,3,8,7,1,1,1,34.2
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
50,1,2,46,1,2,46,1,1,43,1,2,28,1,3,44,1,3,40,1,2,50,1,2,0,17,14,3,8,7,1,1,1,39.92307692
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,38,1,2,0,0,1,41,1,2,31,1,3,40,1,3,35,1,2,49,1,2,0,17,16,1,7,7,1,1,1,32.61538462
0,0,2,46,1,2,40,1,1,30,1,2,0,0,3,31,1,3,31,1,2,43,1,2,0,17,12,5,6,6,2,1,1,37.77777778
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,30,1,2,22,1,3,34,1,3,35,1,2,46,1,2,0,17,9,8,6,4,4,2,3,37
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,33,1,2,42,1,1,40,1,2,0,0,3,0,0,3,36,1,2,40,1,2,0,17,9,8,5,5,3,2,3,33
0,0,2,0,0,2,34,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,2,1,7,2,3,0
42,1,2,43,1,2,43,1,1,50,1,2,31,1,3,42,1,3,34,1,2,50,1,2,0,17,17,0,8,8,0,1,1,39.14285714
34,1,2,36,1,2,0,0,1,42,1,2,0,0,3,0,0,3,33,2,2,41,1,2,1,17,10,7,5,5,3,2,3,37
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
39,1,2,0,0,2,46,1,1,40,1,2,0,0,3,36,1,3,33,1,2,42,1,2,0,17,12,5,7,6,2,1,1,40.85714286
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,50,1,2,38,1,1,47,1,2,38,1,3,41,1,3,38,1,2,41,1,2,0,17,17,0,8,8,0,1,1,42.0625
0,0,2,39,1,2,40,1,1,41,1,2,0,0,3,0,0,3,35,1,2,47,1,2,0,17,9,8,5,5,3,2,3,0
43,1,2,47,1,2,0,0,1,49,1,2,41,1,3,42,1,3,34,2,2,50,1,2,1,17,16,1,7,7,1,1,1,40.5
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
49,1,2,43,1,2,42,1,1,49,1,2,30,1,3,42,1,3,34,1,2,46,1,2,0,17,17,0,8,8,0,1,1,38.27272727
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,44,1,2,42,1,1,45,1,2,0,0,3,33,1,3,33,1,2,45,1,2,0,17,14,3,7,7,1,1,1,36
0,0,2,41,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,43,1,2,0,17,4,13,2,2,6,2,3,0
42,1,2,45,1,2,37,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,5,12,3,3,5,2,3,30
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
47,1,2,38,1,2,32,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,5,12,3,3,5,2,3,0
45,1,2,43,1,2,0,0,1,32,1,2,0,0,3,36,1,3,28,1,2,47,1,2,0,17,11,6,6,5,3,2,3,0
0,0,2,0,0,2,44,1,1,47,1,2,0,0,3,0,0,3,34,1,2,40,1,2,0,17,7,10,5,4,4,2,3,0
45,1,2,0,0,2,40,1,1,0,0,2,0,0,3,0,0,3,0,0,2,43,1,2,0,17,5,12,4,3,5,2,3,0
0,0,2,47,1,2,48,1,1,50,1,2,0,0,3,40,1,3,35,1,2,49,1,2,0,17,12,5,6,6,2,1,1,42.22222222
0,0,2,0,0,2,41,1,1,48,1,2,0,0,3,45,1,3,34,1,2,46,1,2,0,17,10,7,6,5,3,2,3,36.71428571
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,0,0,2,32,1,1,37,1,2,0,0,3,39,1,3,33,1,2,47,1,2,0,17,12,5,7,6,2,1,1,39.57142857
47,1,2,0,0,2,41,1,1,49,1,2,37,1,3,36,1,3,31,1,2,46,1,2,0,17,15,2,8,7,1,1,1,36.7
44,1,2,0,0,2,43,1,1,30,1,2,39,1,3,40,1,3,40,1,2,47,1,2,0,17,15,2,8,7,1,1,1,42.125
0,0,2,43,1,2,0,0,1,0,0,2,0,0,3,30,1,3,0,0,2,0,0,2,0,17,5,12,2,2,6,2,3,29
0,0,2,0,0,2,0,0,1,33,1,2,31,1,3,39,1,3,38,1,2,43,1,2,0,17,12,5,6,5,3,2,3,37
49,1,2,0,0,2,41,1,1,0,0,2,0,0,3,43,1,3,33,1,2,0,0,2,0,17,8,9,5,4,4,2,3,0
0,0,2,41,1,2,44,1,1,33,1,2,0,0,3,40,1,3,32,1,2,44,1,2,0,17,12,5,6,6,2,1,1,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
41,1,2,0,0,2,42,1,1,33,1,2,0,0,3,35,1,3,32,2,2,46,1,2,1,17,12,5,7,6,2,1,1,41.2
0,0,2,0,0,2,30,1,1,36,1,2,30,1,3,39,1,3,34,1,2,47,1,2,0,17,13,4,7,6,2,1,1,39.28571429
0,0,2,35,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,41,1,2,0,17,4,13,2,2,6,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,39,1,2,0,0,1,30,1,2,0,0,3,30,1,3,35,1,2,45,1,2,0,17,11,6,5,5,3,2,3,32
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,44,1,2,40,1,1,46,1,2,0,0,3,44,1,3,39,1,2,47,1,2,0,17,14,3,7,7,1,1,1,40.66666667
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,40,1,2,49,1,1,50,1,2,30,1,3,41,1,3,36,1,2,49,1,2,0,17,17,0,8,8,0,1,1,41.90909091
0,0,2,40,1,2,44,1,1,0,0,2,0,0,3,33,1,3,35,1,2,0,0,2,0,17,8,9,4,4,4,2,3,40
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,43,1,2,45,1,1,33,1,2,30,1,3,43,1,3,36,1,2,47,1,2,0,17,15,2,7,7,1,1,1,35
44,1,2,38,1,2,44,1,1,40,1,2,0,0,3,36,1,3,34,1,2,43,1,2,0,17,14,3,7,7,1,1,1,34
46,1,2,42,1,2,42,1,1,0,0,2,0,0,3,0,0,3,32,1,2,0,0,2,0,17,7,10,4,4,4,2,3,0
0,0,2,37,1,2,0,0,1,30,1,2,0,0,3,42,1,3,0,0,2,46,1,2,0,17,9,8,4,4,4,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,34,1,2,32,1,1,34,1,2,0,0,3,32,1,3,33,2,2,46,1,2,1,17,12,5,6,6,2,1,1,37.4
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,48,1,2,44,1,1,35,1,2,0,0,3,40,1,3,33,1,2,48,1,2,0,17,14,3,7,7,1,1,1,0
0,0,2,0,0,2,0,0,1,37,1,2,30,1,3,44,1,3,33,1,2,45,1,2,0,17,12,5,6,5,3,2,3,34
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,39,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,2,1,7,2,3,0
0,0,2,43,1,2,46,1,1,49,1,2,33,1,3,45,1,3,40,1,2,48,1,2,0,17,15,2,7,7,1,1,1,42.30769231
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
19,1,2,0,0,2,30,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,3,1,7,2,3,0
50,1,2,0,0,2,42,1,1,26,1,2,0,0,3,27,1,3,32,1,2,0,0,2,0,17,5,12,6,3,5,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
37,1,2,30,1,2,38,1,1,30,1,2,0,0,3,30,1,3,31,1,2,45,1,2,0,17,14,3,7,7,1,1,1,31
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
36,1,2,0,0,2,32,1,1,30,1,2,30,1,3,42,1,3,0,0,2,37,1,2,0,17,13,4,7,6,2,1,1,37
0,0,2,0,0,2,45,1,1,40,1,2,0,0,3,32,1,3,29,1,2,39,1,2,0,17,8,9,6,4,4,2,3,41.57142857
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
46,1,2,0,0,2,42,1,1,34,1,2,0,0,3,33,1,3,35,1,2,49,1,2,0,17,12,5,7,6,2,1,1,38.14285714
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,35,1,2,44,1,2,0,17,4,13,3,2,6,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
44,1,2,48,1,2,44,1,1,32,1,2,0,0,3,35,1,3,37,1,2,46,1,2,0,17,14,3,7,7,1,1,1,0
46,1,2,0,0,2,40,1,1,32,1,2,0,0,3,41,1,3,35,1,2,48,1,2,0,17,12,5,7,6,2,1,1,38.57142857
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,41,1,2,42,1,1,35,1,2,0,0,3,38,1,3,0,0,2,44,1,2,0,17,10,7,5,5,3,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
43,1,2,0,0,2,45,1,1,26,1,2,0,0,3,30,1,3,36,1,2,43,1,2,0,17,10,7,7,5,3,2,3,37
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,44,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,2,1,7,2,3,0
0,0,2,31,1,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,2,15,1,1,7,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
45,1,2,47,1,2,42,1,1,33,1,2,0,0,3,39,1,3,34,2,2,45,1,2,1,17,14,3,7,7,1,1,1,43
47,1,2,44,1,2,36,1,1,49,2,2,0,0,3,32,1,3,34,1,2,47,1,2,1,17,14,3,7,7,1,1,1,41
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
48,1,2,48,1,2,46,1,1,49,1,2,37,1,3,44,1,3,37,1,2,49,1,2,0,17,17,0,8,8,0,1,1,40.92307692
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,43,1,1,36,1,2,0,0,3,32,1,3,31,1,2,50,1,2,0,17,10,7,6,5,3,2,3,37.57142857
46,1,2,33,1,2,41,1,1,43,1,2,0,0,3,30,1,3,33,1,2,47,1,2,0,17,14,3,7,7,1,1,1,32.85714286
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
42,1,2,0,0,2,43,1,1,36,1,2,0,0,3,31,1,3,40,1,2,48,1,2,0,17,12,5,7,6,2,1,1,40
42,1,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,39,1,2,0,17,4,13,3,2,6,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,35,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,1,16,2,1,7,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
40,1,2,0,0,2,40,1,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,17,3,14,3,2,6,2,3,24
0,0,2,0,0,2,39,1,1,0,0,2,0,0,3,30,1,3,33,2,2,0,0,2,1,17,6,11,4,3,5,2,3,39
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
20,1,2,25,2,2,45,1,1,0,0,2,0,0,3,0,0,3,32,1,2,0,0,2,1,17,3,14,4,2,6,2,3,0
42,1,2,37,1,2,44,1,1,33,3,2,0,0,3,35,1,3,34,1,2,46,1,2,1,17,14,3,7,7,1,2,3,34.42857143
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,39,2,2,46,1,1,0,0,2,0,0,3,0,0,3,0,0,2,46,1,2,1,17,5,12,3,3,5,2,3,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,44,1,1,0,0,2,0,0,3,31,1,3,29,1,2,0,0,2,0,17,4,13,4,2,6,2,3,0
45,1,2,36,1,2,45,1,1,39,1,2,34,1,3,40,1,3,35,1,2,46,1,2,0,17,17,0,8,8,0,1,1,39.16666667
47,1,2,34,1,2,46,1,1,35,1,2,30,1,3,42,1,3,31,1,2,44,1,2,0,17,17,0,8,8,0,1,1,39.08333333
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,2,0,0,1,0,0,2,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
0,0,2,42,1,2,39,1,1,0,0,2,0,0,3,31,1,3,31,1,2,0,0,2,0,17,8,9,4,4,4,2,3,0
