GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO
0;1;10;1;20;5;451.0;71.0;71.0;74.0;66.0;58.0;58.0;65.0;0;54.0;60.0;10;3;10;3;2014;
0;1;19;1;20;5;467.0;71.0;71.0;66.0;76.0;64.0;64.0;64.0;0;61.0;57.0;5;5;10;1;2014;
0;1;20;1;190;15;443.0;68.0;68.0;74.0;65.0;68.0;68.0;62.0;0;43.0;37.0;9;6;10;2;2014;
0;1;21;1;181;15;460.0;71.0;71.0;69.0;66.0;65.0;65.0;65.0;0;63.0;57.0;11;6;10;2;2014;
0;2;10;1;20;5;434.0;74.0;74.0;74.0;48.0;67.0;67.0;62.0;0;48.0;71.0;20;3;10;2;2014;
0;2;16;1;20;5;456.0;74.0;74.0;65.0;77.0;58.0;58.0;65.0;0;45.0;74.0;10;3;10;3;2014;
0;0;9;0;0;0;428.0;78.0;78.0;74.0;60.0;60.0;60.0;57.0;0;48.0;47.0;5;6;10;2;2014;
0;2;11;1;20;5;451.0;71.0;71.0;66.0;61.0;71.0;71.0;61.0;0;52.0;89.0;20;4;10;4;2014;
0;1;4;1;20;5;435.0;65.0;65.0;79.0;70.0;60.0;60.0;55.0;0;49.0;53.0;10;3;10;3;2014;
0;2;1;1;20;5;434.0;65.0;65.0;80.0;69.0;58.0;58.0;53.0;0;52.0;40.0;1;5;10;3;2014;
0;1;16;1;20;5;446.0;78.0;78.0;62.0;70.0;71.0;71.0;55.0;0;56.0;66.0;7;3;10;2;2014;2
0;1;20;1;3;10;442.0;74.0;74.0;70.0;69.0;60.0;60.0;57.0;0;55.0;43.0;6;6;10;3;2014;
0;2;2;1;20;5;436.0;71.0;71.0;80.0;52.0;50.0;50.0;62.0;0;62.0;68.0;6;2;10;3;2014;
0;1;10;1;20;5;449.0;83.0;83.0;59.0;62.0;67.0;67.0;57.0;0;62.0;66.0;20;3;10;3;2014;
0;1;10;1;20;5;448.0;78.0;78.0;66.0;69.0;60.0;60.0;59.0;0;65.0;71.0;6;3;10;2;2014;
0;2;18;1;20;5;459.0;68.0;68.0;66.0;77.0;62.0;62.0;59.0;0;62.0;60.0;20;3;10;2;2014;
0;2;20;1;120;15;454.0;78.0;78.0;62.0;66.0;58.0;58.0;62.0;0;59.0;71.0;7;6;10;2;2014;
0;1;18;1;20;5;446.0;54.0;54.0;80.0;69.0;65.0;65.0;57.0;0;56.0;83.0;9;3;10;2;2014;
0;2;10;1;20;5;445.0;71.0;71.0;69.0;70.0;60.0;60.0;60.0;0;54.0;51.0;8;3;10;3;2014;
0;1;16;1;20;5;437.0;78.0;78.0;62.0;57.0;76.0;76.0;53.0;0;54.0;54.0;8;4;10;3;2014;
0;1;20;1;225;10;428.0;83.0;83.0;66.0;65.0;60.0;60.0;55.0;0;50.0;63.0;20;6;10;3;2014;
0;1;6;1;20;5;453.0;71.0;71.0;62.0;70.0;71.0;71.0;60.0;0;54.0;68.0;18;5;10;2;2014;
1;1;20;1;77;7;444.0;68.0;68.0;70.0;88.0;56.0;56.0;53.0;0;55.0;43.0;13;3;10;2;2014;
0;1;5;1;20;5;435.0;75.0;75.0;70.0;69.0;56.0;56.0;62.0;0;53.0;53.0;10;6;10;1;2014;
0;2;8;1;20;5;436.0;79.0;79.0;66.0;62.0;54.0;54.0;59.0;0;53.0;77.0;15;4;10;4;2014;1
0;2;11;1;20;5;453.0;71.0;71.0;62.0;65.0;67.0;67.0;67.0;0;53.0;63.0;7;5;10;2;2014;
0;2;20;1;56;7;443.0;74.0;74.0;65.0;62.0;62.0;62.0;65.0;0;51.0;66.0;7;6;10;3;2014;
0;2;10;1;20;5;441.0;83.0;83.0;59.0;69.0;60.0;60.0;64.0;0;50.0;54.0;1;3;10;3;2014;
0;1;5;1;20;5;421.0;75.0;75.0;70.0;56.0;60.0;60.0;55.0;0;40.0;52.0;4;6;10;1;2014;
0;2;20;1;41;15;461.0;60.0;60.0;74.0;69.0;56.0;56.0;59.0;0;84.0;48.0;9;6;10;3;2014;
0;1;10;1;20;5;440.0;68.0;68.0;66.0;69.0;65.0;65.0;53.0;0;50.0;47.0;19;3;10;2;2014;1
0;2;1;1;20;5;433.0;84.0;84.0;60.0;66.0;56.0;56.0;60.0;0;44.0;45.0;10;5;10;2;2014;
0;1;7;1;20;5;438.0;78.0;78.0;63.0;77.0;56.0;56.0;54.0;0;55.0;68.0;1;5;10;2;2014;
1;2;6;1;20;5;443.0;68.0;68.0;66.0;65.0;67.0;67.0;59.0;0;53.0;71.0;10;5;10;3;2014;
0;2;18;1;20;5;448.0;75.0;75.0;56.0;67.0;78.0;78.0;55.0;0;60.0;58.0;18;5;10;3;2014;
0;1;20;1;166;17;427.0;74.0;74.0;74.0;52.0;54.0;54.0;59.0;0;59.0;43.0;7;6;10;1;2014;
0;0;8;0;0;0;433.0;86.0;86.0;62.0;57.0;50.0;50.0;63.0;0;53.0;42.0;7;5;10;3;2014;
0;1;20;1;138;10;431.0;65.0;65.0;73.0;62.0;62.0;62.0;55.0;0;51.0;59.0;8;6;10;2;2014;
0;0;7;0;0;0;428.46;72.53;72.53;69.97;66.78;53.65;53.65;56.48;0;46.81;54.64;11;5;10;2;2014;
0;1;8;1;20;5;442.0;63.0;63.0;69.0;77.0;65.0;65.0;60.0;0;51.0;94.0;11;4;10;3;2014;
0;2;13;1;20;5;447.0;68.0;68.0;66.0;69.0;58.0;58.0;59.0;0;59.0;71.0;20;3;10;3;2014;2
0;1;8;1;20;5;433.0;71.0;71.0;70.0;65.0;58.0;58.0;57.0;0;59.0;77.0;20;3;10;3;2014;
0;1;20;1;178;15;431.0;68.0;68.0;70.0;88.0;52.0;52.0;55.0;0;44.0;56.0;10;6;10;2;2014;
0;2;15;1;20;5;437.0;68.0;68.0;70.0;65.0;60.0;60.0;64.0;0;56.0;57.0;10;3;10;3;2014;
0;2;13;1;20;5;409.0;75.0;75.0;70.0;44.0;63.0;63.0;48.0;0;41.0;71.0;20;1;10;4;2014;
0;1;10;1;20;5;437.0;71.0;71.0;66.0;59.0;62.0;62.0;64.0;0;52.0;57.0;20;3;10;3;2014;2
1;1;1;1;20;5;444.0;78.0;78.0;59.0;59.0;62.0;62.0;57.0;0;66.0;68.0;10;3;10;3;2014;
0;1;7;1;20;5;448.0;58.0;58.0;69.0;77.0;65.0;65.0;62.0;0;53.0;46.0;5;5;10;2;2014;
0;2;7;1;20;5;439.0;68.0;68.0;65.0;70.0;62.0;62.0;55.0;0;54.0;56.0;5;5;10;2;2014;
0;2;1;1;20;5;429.0;75.0;75.0;65.0;62.0;52.0;52.0;58.0;0;45.0;74.0;19;5;10;2;2014;
0;2;18;1;20;5;434.0;68.0;68.0;66.0;61.0;65.0;65.0;51.0;0;58.0;80.0;8;4;10;3;2014;2
1;2;9;1;20;5;443.0;82.0;82.0;56.0;65.0;60.0;60.0;59.0;0;69.0;89.0;16;4;10;3;2014;
1;1;18;1;20;5;452.0;78.0;78.0;53.0;59.0;65.0;65.0;67.0;0;61.0;63.0;20;5;10;2;2014;
1;0;10;0;0;0;461.0;75.0;75.0;56.0;56.0;69.0;69.0;69.0;0;84.0;63.0;20;3;10;2;2014;
0;2;6;1;20;5;446.0;65.0;65.0;66.0;69.0;60.0;60.0;64.0;0;61.0;66.0;20;5;10;4;2014;
0;2;2;1;20;5;441.0;75.0;75.0;59.0;69.0;58.0;58.0;62.0;0;53.0;60.0;16;3;10;4;2014;
0;2;17;1;20;5;418.0;65.0;65.0;74.0;62.0;58.0;58.0;49.0;0;51.0;57.0;9;3;10;3;2014;
0;0;8;0;0;0;437.47;76.1;76.1;61.23;56.55;60.16;60.16;67.79;0;57.15;83.41;18;5;10;2;2014;
0;1;7;1;20;5;421.0;57.0;57.0;80.0;69.0;52.0;52.0;51.0;0;51.0;47.0;18;5;10;1;2014;
0;1;8;1;20;5;432.0;65.0;65.0;70.0;69.0;54.0;54.0;71.0;0;40.0;53.0;10;3;10;2;2014;
0;2;11;1;20;5;458.0;60.0;60.0;62.0;89.0;62.0;62.0;62.0;0;62.0;89.0;5;5;10;4;2014;1
0;0;21;0;0;0;421.46;72.63;72.63;66.24;66.93;60.16;60.16;54.13;0;51.21;68.31;8;5;10;2;2014;2
0;2;20;1;56;7;416.0;76.0;76.0;70.0;61.0;51.0;51.0;52.0;0;59.0;59.0;11;6;10;2;2014;
0;2;20;1;181;15;416.0;78.0;78.0;66.0;54.0;52.0;52.0;45.0;0;58.0;58.0;10;6;10;3;2014;3
0;1;10;1;20;5;421.0;68.0;68.0;70.0;65.0;56.0;56.0;53.0;0;50.0;66.0;10;3;10;3;2014;
0;2;10;1;20;5;450.0;57.0;57.0;73.0;62.0;54.0;54.0;76.0;0;63.0;94.0;8;3;10;3;2014;
0;1;20;3;227;15;454.0;71.0;71.0;56.0;77.0;62.0;62.0;67.0;0;62.0;43.0;3;6;10;3;2014;
0;1;20;1;109;28;454.0;71.0;71.0;56.0;62.0;60.0;60.0;65.0;0;62.0;74.0;4;6;10;2;2014;
0;1;10;1;20;5;419.0;82.0;82.0;62.0;62.0;54.0;54.0;55.0;0;53.0;47.0;16;3;10;3;2014;
0;1;8;1;20;5;410.0;68.0;68.0;74.0;65.0;54.0;54.0;53.0;0;44.0;48.0;18;6;10;2;2014;
0;0;20;0;0;0;442.0;80.0;80.0;53.0;65.0;61.0;61.0;63.0;0;58.0;61.0;20;6;10;1;2014;
0;1;19;1;20;5;430.0;68.0;68.0;66.0;69.0;58.0;58.0;64.0;0;46.0;52.0;9;5;10;1;2014;
0;2;8;1;20;5;441.0;68.0;68.0;59.0;77.0;60.0;60.0;55.0;0;53.0;66.0;8;3;10;3;2014;
0;2;17;1;20;5;439.0;69.0;69.0;63.0;49.0;69.0;69.0;63.0;0;69.0;66.0;8;2;10;3;2014;
0;1;15;1;20;5;410.0;68.0;68.0;74.0;56.0;52.0;52.0;47.0;0;52.0;42.0;8;6;10;2;2014;
0;2;9;1;20;5;432.0;78.0;78.0;59.0;69.0;52.0;52.0;55.0;0;58.0;57.0;20;6;10;3;2014;
0;1;20;1;200;15;442.0;65.0;65.0;62.0;65.0;65.0;65.0;59.0;0;61.0;51.0;7;6;10;2;2014;
0;1;20;1;103;30;361.0;67.0;67.0;52.0;53.0;50.0;50.0;56.0;0;37.0;59.0;11;2;7;2;2014;2
0;1;9;1;20;5;433.0;74.0;74.0;50.0;77.0;65.0;65.0;62.0;0;48.0;60.0;16;4;4;2;2014;
0;2;18;1;20;5;375.0;57.0;57.0;59.0;53.0;54.0;54.0;53.0;0;46.0;42.0;19;3;4;0;2014;
0;1;18;1;20;5;445.0;71.0;71.0;59.0;59.0;60.0;60.0;62.0;0;62.0;66.0;7;3;6;2;2014;
0;1;10;1;20;5;422.0;74.0;74.0;56.0;65.0;60.0;60.0;62.0;0;56.0;52.0;11;3;6;3;2014;
0;2;8;1;20;5;504.0;88.0;88.0;80.0;88.0;60.0;60.0;61.0;0;61.0;77.0;8;3;10;4;2014;
0;1;20;1;138;10;456.0;68.0;68.0;97.0;62.0;58.0;58.0;62.0;0;46.0;68.0;16;5;10;3;2014;
0;0;21;0;0;0;462.0;81.0;81.0;77.0;51.0;68.0;68.0;58.0;0;55.0;63.0;20;3;10;2;2014;1
0;2;10;1;20;5;484.0;83.0;83.0;69.0;77.0;56.0;56.0;58.0;0;63.0;57.0;8;3;10;3;2014;
0;0;5;0;0;0;468.0;72.0;72.0;80.0;62.0;56.0;56.0;65.0;0;68.0;53.0;20;3;10;3;2014;
0;2;18;1;20;5;460.0;68.0;68.0;80.0;69.0;56.0;56.0;55.0;0;69.0;77.0;18;1;10;2;2014;
0;0;12;0;0;0;457.0;78.0;78.0;70.0;71.0;63.0;63.0;54.0;0;62.0;51.0;10;4;10;2;2014;
0;0;16;0;0;0;464.0;72.0;72.0;72.0;58.0;65.0;65.0;72.0;0;58.0;65.0;8;2;10;3;2014;1
0;2;18;1;20;5;436.0;75.0;75.0;80.0;56.0;56.0;56.0;59.0;0;51.0;50.0;20;3;10;2;2014;1
0;0;10;0;0;0;439.0;79.0;79.0;77.0;56.0;56.0;56.0;60.0;0;58.0;56.0;10;6;10;3;2014;
0;1;13;1;20;5;441.0;62.0;62.0;79.0;66.0;71.0;71.0;53.0;0;49.0;53.0;20;4;10;2;2014;
1;0;12;0;0;0;430.0;51.0;51.0;93.0;55.0;63.0;63.0;54.0;0;46.0;43.0;11;3;10;4;2014;
0;2;18;1;20;5;439.0;68.0;68.0;80.0;62.0;58.0;58.0;55.0;0;59.0;94.0;20;3;10;3;2014;
0;0;7;0;0;0;436.0;71.0;71.0;77.0;67.0;57.0;57.0;52.0;0;53.0;77.0;10;3;10;2;2014;
0;1;20;1;73;15;443.0;83.0;83.0;66.0;59.0;58.0;58.0;55.0;0;59.0;59.0;19;6;10;2;2014;
0;0;10;0;0;0;435.0;87.0;87.0;65.0;57.0;63.0;63.0;58.0;0;53.0;71.0;8;5;10;2;2014;
0;2;11;1;20;5;439.0;79.0;79.0;70.0;62.0;56.0;56.0;64.0;0;51.0;54.0;18;5;10;2;2014;
0;2;14;1;20;5;434.0;74.0;74.0;74.0;65.0;52.0;52.0;55.0;0;50.0;45.0;5;2;10;3;2014;
0;2;19;1;20;5;442.0;71.0;71.0;74.0;69.0;58.0;58.0;57.0;0;61.0;77.0;20;5;10;2;2014;
0;0;7;0;0;0;420.0;72.0;72.0;72.0;63.0;66.0;66.0;51.0;0;43.0;52.0;9;5;10;2;2014;3
0;2;10;1;20;5;436.0;75.0;75.0;65.0;59.0;62.0;62.0;55.0;0;49.0;56.0;7;5;10;2;2014;
0;0;20;0;0;0;462.0;61.0;61.0;68.0;78.0;63.0;63.0;63.0;0;65.0;59.0;16;5;10;2;2014;
0;0;8;0;0;0;439.0;71.0;71.0;72.0;61.0;51.0;51.0;63.0;0;53.0;60.0;8;3;10;3;2014;
0;1;8;1;20;5;476.0;64.0;64.0;59.0;58.0;78.0;78.0;76.0;0;69.0;80.0;6;2;10;3;2014;
0;1;20;1;63;15;465.0;59.0;59.0;65.0;53.0;77.0;77.0;90.0;0;45.0;56.0;7;6;10;2;2014;
0;1;8;1;20;5;420.0;62.0;62.0;79.0;59.0;60.0;60.0;49.0;0;46.0;56.0;20;3;10;3;2014;
1;1;20;1;120;15;448.0;78.0;78.0;59.0;65.0;62.0;62.0;59.0;0;62.0;66.0;11;6;10;2;2014;
0;2;4;1;20;5;441.0;76.0;76.0;63.0;55.0;63.0;63.0;68.0;0;53.0;50.0;20;3;10;3;2014;2
0;1;20;1;43;7;451.0;74.0;74.0;59.0;62.0;54.0;54.0;67.0;0;51.0;51.0;10;3;10;2;2014;
0;0;8;0;0;0;405.0;65.0;65.0;83.0;57.0;53.0;53.0;47.0;0;48.0;49.0;14;3;10;3;2014;
0;0;20;0;0;0;427.0;65.0;65.0;77.0;71.0;51.0;51.0;58.0;0;55.0;51.0;7;6;10;2;2014;
0;0;10;0;0;0;419.0;65.0;65.0;77.0;59.0;63.0;63.0;50.0;0;61.0;75.0;8;3;10;3;2014;
1;0;20;0;0;0;418.0;85.0;85.0;65.0;47.0;50.0;50.0;55.0;0;54.0;43.0;20;6;10;2;2014;
0;2;11;1;20;5;439.0;77.0;77.0;61.0;56.0;57.0;57.0;65.0;0;58.0;57.0;7;5;10;3;2014;
0;0;20;0;0;0;410.0;63.0;63.0;83.0;55.0;51.0;51.0;58.0;0;50.0;61.0;10;6;10;1;2014;2
0;1;10;1;20;5;413.0;86.0;86.0;63.0;55.0;50.0;50.0;55.0;0;49.0;30.0;8;3;10;3;2014;
0;1;19;1;20;5;453.0;65.0;65.0;62.0;69.0;60.0;60.0;62.0;0;70.0;68.0;8;5;10;1;2014;2
0;2;15;1;20;5;431.0;71.0;71.0;66.0;65.0;52.0;52.0;64.0;0;52.0;54.0;3;3;10;3;2014;
0;2;20;1;78;18;435.0;62.0;62.0;65.0;59.0;68.0;68.0;58.0;0;51.0;56.0;18;3;10;1;2014;
0;0;10;0;0;0;423.0;63.0;63.0;72.0;64.0;61.0;61.0;63.0;0;46.0;47.0;10;6;10;1;2014;
0;2;20;1;181;15;435.0;71.0;71.0;59.0;76.0;58.0;58.0;55.0;0;50.0;57.0;7;6;10;2;2014;
1;2;9;1;20;5;434.0;71.0;71.0;62.0;65.0;60.0;60.0;59.0;0;61.0;58.0;8;4;10;2;2014;
0;1;7;1;20;5;442.0;63.0;63.0;65.0;56.0;58.0;58.0;63.0;0;60.0;52.0;16;5;10;2;2014;1
0;0;16;0;0;0;403.0;77.0;77.0;68.0;59.0;53.0;53.0;48.0;0;48.0;69.0;10;2;10;3;2014;
0;2;7;1;20;5;436.0;60.0;60.0;70.0;69.0;54.0;54.0;67.0;0;53.0;56.0;10;3;10;2;2014;
0;1;8;1;20;5;397.0;77.0;77.0;64.0;58.0;64.0;64.0;50.0;0;30.0;60.0;20;5;10;2;2014;2
0;2;7;1;20;5;433.0;62.0;62.0;66.0;65.0;62.0;62.0;64.0;0;53.0;66.0;20;5;10;2;2014;
0;0;20;0;0;0;419.0;61.0;61.0;72.0;67.0;57.0;57.0;58.0;0;48.0;48.0;11;6;10;2;2014;
0;2;11;1;20;5;385.0;65.0;65.0;80.0;54.0;56.0;56.0;45.0;0;36.0;50.0;20;5;10;3;2014;
0;0;20;0;0;0;425.0;71.0;71.0;65.0;61.0;51.0;51.0;63.0;0;55.0;73.0;20;6;10;2;2014;
0;2;10;1;20;5;426.0;60.0;60.0;66.0;61.0;65.0;65.0;53.0;0;55.0;63.0;8;3;10;2;2014;
0;2;3;1;20;5;451.0;59.0;59.0;56.0;53.0;78.0;78.0;59.0;0;69.0;63.0;11;2;10;3;2014;
0;0;7;0;0;0;415.0;68.0;68.0;65.0;55.0;61.0;61.0;54.0;0;48.0;65.0;20;5;10;3;2014;
0;1;8;1;20;5;438.0;59.0;59.0;65.0;53.0;69.0;69.0;69.0;0;60.0;58.0;11;3;10;3;2014;
0;2;20;3;208;7;405.0;78.0;78.0;62.0;56.0;60.0;60.0;51.0;0;48.0;63.0;12;6;10;3;2014;
0;1;7;1;20;5;424.0;63.0;63.0;65.0;59.0;68.0;68.0;59.0;0;54.0;43.0;19;5;10;2;2014;
0;1;13;1;20;5;418.0;66.0;66.0;70.0;63.0;52.0;52.0;68.0;0;48.0;77.0;12;3;10;2;2014;
0;1;8;1;20;5;418.0;68.0;68.0;62.0;62.0;65.0;65.0;55.0;0;49.0;89.0;19;3;10;3;2014;
0;1;8;1;20;5;399.0;62.0;62.0;74.0;56.0;60.0;60.0;51.0;0;40.0;52.0;11;3;10;3;2014;
0;2;15;1;20;5;424.0;65.0;65.0;62.0;69.0;62.0;62.0;55.0;0;50.0;71.0;9;1;10;2;2014;
0;1;18;1;20;5;442.0;64.0;64.0;59.0;62.0;63.0;63.0;68.0;0;60.0;50.0;11;3;10;2;2014;
0;0;10;0;0;0;424.0;65.0;65.0;62.0;78.0;59.0;59.0;54.0;0;50.0;48.0;4;3;10;2;2014;
0;2;6;1;20;5;397.0;78.0;78.0;62.0;56.0;58.0;58.0;53.0;0;41.0;43.0;8;5;10;2;2014;
0;1;10;1;20;5;423.0;74.0;74.0;56.0;65.0;54.0;54.0;57.0;0;52.0;58.0;9;3;10;2;2014;
0;0;20;0;0;0;405.0;65.0;65.0;72.0;51.0;51.0;51.0;52.0;0;58.0;52.0;5;2;10;3;2014;
0;0;11;0;0;0;417.0;68.0;68.0;62.0;57.0;61.0;61.0;52.0;0;61.0;58.0;19;3;10;4;2014;
0;2;10;1;20;5;423.0;60.0;60.0;65.0;70.0;56.0;56.0;58.0;0;51.0;74.0;19;3;10;3;2014;
0;1;20;1;227;15;423.0;62.0;62.0;62.0;77.0;62.0;62.0;57.0;0;53.0;48.0;20;6;10;2;2014;
0;1;20;1;227;15;401.0;78.0;78.0;62.0;59.0;49.0;49.0;57.0;0;44.0;50.0;20;6;10;2;2014;
1;1;10;1;20;5;425.0;65.0;65.0;59.0;69.0;60.0;60.0;57.0;0;52.0;63.0;9;5;10;2;2014;
0;1;20;1;138;10;395.0;68.0;68.0;69.0;57.0;54.0;54.0;55.0;0;38.0;46.0;20;6;10;2;2014;
0;1;20;1;216;30;417.0;62.0;62.0;66.0;62.0;58.0;58.0;64.0;0;48.0;42.0;16;6;10;1;2014;
0;1;8;1;20;5;434.0;68.0;68.0;50.0;77.0;62.0;62.0;57.0;0;48.0;60.0;19;3;10;2;2014;3
0;0;11;0;0;0;405.0;68.0;68.0;65.0;59.0;51.0;51.0;50.0;0;48.0;51.0;1;5;10;2;2014;
0;0;20;0;0;0;412.0;58.0;58.0;65.0;67.0;68.0;68.0;45.0;0;55.0;63.0;8;6;10;4;2014;
0;1;11;1;20;5;428.0;60.0;60.0;63.0;55.0;58.0;58.0;63.0;0;60.0;50.0;10;5;10;3;2014;
0;1;1;1;20;5;415.0;75.0;75.0;56.0;63.0;58.0;58.0;55.0;0;60.0;53.0;1;3;10;3;2014;
0;2;13;1;20;5;410.0;71.0;71.0;59.0;56.0;60.0;60.0;57.0;0;50.0;60.0;19;5;10;2;2014;
0;0;10;0;0;0;409.0;58.0;58.0;72.0;57.0;55.0;55.0;63.0;0;50.0;52.0;11;3;10;3;2014;
0;1;16;1;20;5;435.0;62.0;62.0;56.0;69.0;62.0;62.0;67.0;0;56.0;77.0;7;5;10;2;2014;2
0;1;11;1;20;5;413.0;63.0;63.0;66.0;65.0;54.0;54.0;55.0;0;59.0;53.0;19;5;10;2;2014;
0;2;9;1;20;5;425.0;68.0;68.0;53.0;61.0;60.0;60.0;64.0;0;47.0;56.0;5;4;10;3;2014;2
0;2;11;1;20;5;411.0;63.0;63.0;62.0;65.0;58.0;58.0;57.0;0;47.0;47.0;20;5;10;2;2014;
0;2;4;1;20;5;395.0;57.0;57.0;69.0;62.0;64.0;64.0;53.0;0;38.0;43.0;20;4;10;2;2014;
0;2;10;1;20;5;404.5;69.96;69.96;59.37;54.03;58.25;58.25;51.88;0;53.3;69.93;11;3;10;3;2014;
0;2;9;1;20;5;394.0;68.0;68.0;66.0;62.0;48.0;48.0;51.0;0;46.0;59.0;8;4;10;2;2014;2
0;1;18;1;20;5;387.0;68.0;68.0;65.0;56.0;57.0;57.0;51.0;0;41.0;43.0;20;6;10;1;2014;
0;2;19;1;20;5;413.0;68.0;68.0;52.0;47.0;78.0;78.0;59.0;0;54.0;45.0;5;5;10;2;2014;1
0;2;20;1;181;15;415.0;59.0;59.0;62.0;59.0;62.0;62.0;59.0;0;55.0;57.0;19;5;10;1;2014;2
0;1;16;1;20;5;427.0;52.0;52.0;62.0;65.0;60.0;60.0;64.0;0;52.0;48.0;18;6;10;2;2014;
0;1;20;1;41;15;402.0;74.0;74.0;55.0;54.0;57.0;57.0;52.0;0;50.0;59.0;20;6;10;2;2014;1
1;2;7;1;20;5;396.08;70.78;70.78;57.16;61.2;54.35;54.35;51.3;0;39.78;65.57;7;4;10;2;2014;
0;1;20;1;222;21;407.0;62.0;62.0;62.0;65.0;58.0;58.0;57.0;0;53.0;47.0;19;6;10;3;2014;2
0;0;20;0;0;0;395.0;71.0;71.0;59.0;51.0;61.0;61.0;58.0;0;48.0;51.0;19;2;10;1;2014;
0;1;20;1;85;30;393.0;68.0;68.0;65.0;50.0;50.0;50.0;58.0;0;49.0;34.0;7;5;10;2;2014;3
1;0;1;0;0;0;403.0;63.0;63.0;59.0;61.0;68.0;68.0;58.0;0;48.0;63.0;20;5;10;3;2014;
0;1;7;1;20;5;426.0;63.0;63.0;56.0;47.0;57.0;57.0;63.0;0;69.0;52.0;8;3;10;2;2014;
0;2;2;3;20;5;398.0;52.0;52.0;72.0;58.0;52.0;52.0;53.0;0;49.0;57.0;8;3;10;3;2014;
1;2;1;1;20;5;387.0;62.0;62.0;70.0;54.0;50.0;50.0;57.0;0;44.0;68.0;5;5;10;3;2014;
0;2;19;1;20;5;381.0;68.0;68.0;65.0;50.0;54.0;54.0;55.0;0;37.0;55.0;20;5;10;2;2014;
0;0;11;0;0;0;394.0;60.0;60.0;63.0;52.0;63.0;63.0;55.0;0;44.0;60.0;20;5;10;2;2014;
0;2;7;1;20;5;394.0;60.0;60.0;63.0;49.0;63.0;63.0;51.0;0;48.0;39.0;18;5;10;2;2014;1
0;1;19;1;20;5;401.0;65.0;65.0;59.0;59.0;56.0;56.0;55.0;0;50.0;53.0;7;5;10;1;2014;
0;0;5;0;0;0;411.0;64.0;64.0;57.0;65.0;52.0;52.0;60.0;0;52.0;57.0;20;6;10;2;2014;
0;1;20;1;181;15;411.0;68.0;68.0;53.0;56.0;58.0;58.0;62.0;0;53.0;60.0;8;6;10;2;2014;
0;1;20;1;173;7;405.0;62.0;62.0;59.0;54.0;65.0;65.0;57.0;0;59.0;52.0;6;6;10;2;2014;
0;1;11;1;20;5;415.0;63.0;63.0;55.0;59.0;60.0;60.0;60.0;0;59.0;57.0;20;5;10;2;2014;2
0;1;8;1;20;5;394.0;65.0;65.0;62.0;61.0;54.0;54.0;53.0;0;52.0;45.0;8;3;10;2;2014;
0;0;20;0;0;0;407.0;56.0;56.0;65.0;67.0;53.0;53.0;58.0;0;58.0;54.0;20;6;10;1;2014;
0;1;5;1;20;5;389.0;56.0;56.0;69.0;46.0;58.0;58.0;63.0;0;40.0;45.0;19;6;10;2;2014;1
0;1;16;1;20;5;407.0;65.0;65.0;53.0;55.0;62.0;62.0;51.0;0;56.0;54.0;20;5;10;2;2014;
0;1;4;1;20;5;413.0;50.0;50.0;66.0;48.0;56.0;56.0;62.0;0;59.0;51.0;11;3;10;3;2014;
0;1;20;1;48;15;420.0;59.0;59.0;56.0;53.0;63.0;63.0;76.0;0;53.0;55.0;9;6;10;3;2014;
0;2;7;1;20;5;396.0;57.0;57.0;62.0;65.0;60.0;60.0;49.0;0;48.0;46.0;11;5;10;2;2014;1
0;2;19;1;20;5;396.0;63.0;63.0;59.0;56.0;60.0;60.0;57.0;0;47.0;63.0;8;5;10;2;2014;
0;1;16;1;20;5;401.0;57.0;57.0;62.0;57.0;60.0;60.0;55.0;0;53.0;50.0;19;5;10;2;2014;
0;1;15;1;20;5;392.0;67.0;67.0;57.0;55.0;57.0;57.0;48.0;0;50.0;61.0;11;5;10;1;2014;
0;1;20;1;98;8;390.0;52.0;52.0;70.0;52.0;56.0;56.0;51.0;0;52.0;51.0;10;6;10;1;2014;
0;2;8;1;20;5;396.0;71.0;71.0;50.0;65.0;58.0;58.0;57.0;0;43.0;53.0;4;3;10;2;2014;1
0;2;8;1;20;5;404.0;59.0;59.0;56.0;65.0;60.0;60.0;55.0;0;52.0;80.0;20;3;10;2;2014;
0;2;9;1;20;5;393.0;68.0;68.0;49.0;47.0;77.0;77.0;41.0;0;60.0;55.0;8;6;10;2;2014;2
0;0;21;0;0;0;411.0;61.0;61.0;83.0;48.0;51.0;51.0;54.0;0;46.0;53.0;20;6;7;1;2014;
0;1;20;1;62;12;391.0;63.0;63.0;53.0;57.0;54.0;54.0;51.0;0;54.0;56.0;11;6;7;1;2014;
0;0;20;0;0;0;372.0;56.0;56.0;53.0;51.0;47.0;47.0;56.0;0;53.0;53.0;16;3;7;2;2014;
0;1;20;1;181;15;400.6;70.26;70.26;55.56;52.83;52.45;52.45;57.16;0;51.14;61.22;20;6;4;1;2014;
