CAR_CUATRO,NCC_CUATRO,NCA_CUATRO,NCP_CUATRO,NAC_CUATRO,NAA_CUATRO,NAP_CUATRO,EPA_CUATRO,PROMEDIO_CINCO,NOTA_L_UNO,VECES_L_UNO,CREDITOS_L_UNO,NOTA_PYE_UNO,VECES_PYE_UNO,CREDITOS_PYE_UNO,NOTA_VARCOM,VECES_VARCOM,CREDITOS_VARCOM,NOTA_EL_DOS,VECES_EL_DOS,CREDITOS_EL_DOS,NOTA_PROGAPL,VECES_PROGAPL,CREDITOS_PROGAPL,NOTA_CAMPOS,VECES_CAMPOS,CREDITOS_CAMPOS,NOTA_FCD,VECES_FCD,CREDITOS_FCD
0,17,0,17,1,1,0,2,0,8,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.99333E+14,41,1,2,39,1,2,33,1,2,32,1,3,47,1,3,40,1,2,49,1,3
1,17,12,5,6,5,1,2,2.04333E+14,42,1,2,0,0,2,44,1,2,24.5,2,3,30,1,3,33,1,2,43,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
3,17,10,7,7,4,3,2,19.5,32,1,2,30,1,2,24.33333333,3,2,23.66666667,3,3,38,1,3,29,2,2,37,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0.4,0,0,2,32,1,2,0,0,2,0,1,3,43,1,3,0,0,2,0,0,3
0,17,15,2,6,6,0,1,25.3,0,0,2,34,1,2,30,1,2,30,1,3,46,1,3,30,1,2,43,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,14,3,6,6,0,2,2.22667E+14,46,1,2,40,1,2,33,1,2,0,0,3,41,1,3,30,1,2,37,1,3
1,17,14,3,7,6,1,1,3.80667E+14,42,1,2,31,1,2,36,1,2,29,2,3,39,1,3,32,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
5,17,7,10,7,2,5,2,2.6,35,1,2,27,2,2,29,3,2,24.5,2,3,38,1,3,32.5,2,2,23,2,3
2,17,15,2,7,5,2,1,2.62667E+14,49,1,2,32.5,2,2,32,1,2,44,1,3,45,1,3,28.5,2,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,4.12667E+14,48,1,2,33,1,2,34.5,2,2,31,1,3,50,1,3,39,1,2,34,1,3
0,17,17,0,7,7,0,1,3.72667E+14,38,1,2,31,1,2,39,1,2,32,1,3,37,1,3,35,1,2,41,1,3
1,17,15,2,6,5,1,2,3.88667E+14,0,0,2,41,1,2,39,1,2,31,2,3,39,1,3,33,1,2,30,1,3
1,17,2,15,2,1,1,2,0,35,1,2,0,0,2,0,0,2,0,0,3,6.5,2,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,9,8,5,4,1,2,0.8,43,1,2,22,1,2,34,2,2,0,0,3,41,1,3,31,1,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,43,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,14,3,7,5,2,1,3.79333E+14,38,1,2,31,1,2,32,1,2,33,1,3,37,1,3,31.5,2,2,29,2,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,2,15,1,1,0,2,0,42,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,2,15,2,2,0,2,0,37,1,2,0,0,2,0,0,2,0,0,3,9,1,3,0,0,2,0,0,3
1,17,15,2,7,6,1,1,2.62333E+14,22.5,2,2,43,1,2,37,1,2,31,1,3,31,1,3,32,1,2,42,1,3
1,17,15,2,7,6,1,1,3.81333E+14,47,1,2,34,1,2,31,1,2,30,1,3,43,1,3,29,2,2,35,1,3
0,17,17,0,7,7,0,1,2.59333E+14,48,1,2,32,1,2,46,1,2,37,1,3,50,1,3,39,1,2,39,1,3
0,17,17,0,7,7,0,1,4.17333E+14,44,1,2,41,1,2,32,1,2,31,1,3,46,1,3,32,1,2,35,1,3
2,17,14,3,7,5,2,2,3.56667E+14,39,1,2,31,2,2,32,1,2,24,2,3,30,1,3,37,1,2,30,1,3
0,17,0,17,1,1,0,2,0,10,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,50,1,2,0,0,2,0,0,2,0,0,3,45,1,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,27.8,40,1,2,37,1,2,30,1,2,30,1,3,38,1,3,30,1,2,31,2,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
2,17,12,5,7,5,2,1,3.65333E+14,31,1,2,31,1,2,28,2,2,35,1,3,44,1,3,30,1,2,28.5,2,3
4,17,5,12,6,2,4,2,2.25444E+14,0,0,2,25.66666667,3,2,25.5,2,2,21.5,2,3,34,1,3,31,1,2,23.66666667,3,3
1,17,5,12,2,1,1,2,0,38.5,2,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,3
2,17,15,2,7,5,2,1,2.96667E+14,39,1,2,25.5,2,2,42,1,2,32,1,3,35,1,3,31,1,2,34,2,3
0,17,5,12,2,2,0,2,0,46,1,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
5,17,3,14,6,1,5,2,2.86667E+14,21.5,2,2,0,0,2,12.5,2,2,15.33333333,3,3,46,1,3,7,2,2,15.5,2,3
1,17,17,0,7,6,1,1,2.79667E+14,39,1,2,34.5,2,2,36,1,2,43,1,3,37,1,3,36,1,2,31,1,3
2,17,14,3,7,5,2,1,39.6,41,1,2,34,1,2,32,1,2,28.5,2,3,38,1,3,30,1,2,32.5,2,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,8,3,3,0,0,2,0,0,3
0,17,5,12,3,3,0,2,0,33,1,2,5,1,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
2,17,14,3,7,5,2,2,3.04667E+14,34,1,2,32,1,2,31.5,2,2,26.5,2,3,30,1,3,33,1,2,31,1,3
0,17,5,12,2,2,0,2,0,37,1,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,3
1,17,15,2,7,6,1,1,14.2,46,1,2,27,2,2,43,1,2,32,1,3,39,1,3,30,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,7,10,5,3,2,2,0,0,0,2,30,1,2,30,2,2,0,0,3,16.5,2,3,18,1,2,36,1,3
5,17,7,10,7,2,5,2,1.48667E+14,45,1,2,11.5,2,2,30.5,2,2,24.66666667,3,3,45,1,3,28,2,2,26.5,2,3
1,17,7,10,4,3,1,2,7.4,0,0,2,28.5,2,2,39,1,2,0,0,3,37,1,3,30,1,2,0,0,3
1,17,2,15,2,1,1,2,0,40,1,2,0,0,2,0,0,2,0,0,3,20.66666667,3,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,13,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
4,17,10,7,6,2,4,2,3.39667E+14,33,1,2,0,0,2,28,2,2,25.33333333,3,3,34,1,3,29.66666667,3,2,29.5,2,3
2,17,3,14,3,1,2,2,1,0,0,2,28,2,2,12,2,2,0,0,3,41,1,3,0,0,2,0,0,3
4,17,15,2,7,3,4,2,2.66667E+14,39,1,2,28.5,2,2,36,1,2,30,1,3,37,2,3,30.5,2,2,37.5,2,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,3.37333E+14,45,1,2,35,1,2,33,1,2,29.5,2,3,40,1,3,40,1,2,30,1,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,6,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,40,1,2,0,1,2,0,0,2,0,0,3,43,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,2.95333E+14,36,1,2,37,1,2,32,1,2,30,1,3,45,1,3,33,1,2,44,1,3
3,17,12,5,7,4,3,2,3.37333E+14,31,1,2,30,1,2,29,2,2,30,3,3,33,1,3,30,1,2,28,2,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,46,1,2,0,0,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,3.52333E+14,46,1,2,35,1,2,34,1,2,31.5,2,3,36,1,3,32,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
3,17,12,5,7,4,3,2,22.4,38,1,2,25,2,2,32,1,2,22.33333333,3,3,31,1,3,32,1,2,29.5,2,3
0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,3,0,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,34.4,44,1,2,31,1,2,34,1,2,30,1,3,35,1,3,33,1,2,43,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,37,1,3,0,0,2,0,0,3
2,17,11,6,7,5,2,1,1.26667E+14,41,1,2,43,1,2,30,1,2,26,2,3,19.5,2,3,35,1,2,41,1,3
1,17,0,17,1,0,1,2,0,19,2,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,13,4,6,4,2,2,2.50333E+14,0,0,2,24.33333333,3,2,31,1,2,30,1,3,43,1,3,32,1,2,31,2,3
1,17,17,0,7,6,1,1,3.59333E+14,47,1,2,33,2,2,35,1,2,40,1,3,38,1,3,37,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,1,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,43,1,3,0,0,2,0,0,3
3,17,17,0,7,4,3,2,3.96667E+14,45,1,2,35.5,2,2,30,2,2,30,1,3,31,1,3,31,1,2,31.33333333,3,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
3,17,12,5,6,3,3,2,2.32667E+14,0,0,2,33,1,2,34.5,2,2,27.5,2,3,32,1,3,37,1,2,32.5,2,3
1,17,17,0,7,6,1,1,4.00667E+14,45,1,2,33,1,2,34,2,2,35,1,3,39,1,3,30,1,2,30,1,3
4,17,8,9,5,1,4,2,3.46667E+14,0,0,2,0,0,2,27.5,2,2,27.66666667,3,3,41,1,3,30.5,2,2,32,3,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,3,14,2,1,1,2,0,0,0,2,10,2,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,2,15,1,1,0,2,0,37,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,14,3,7,6,1,2,3.85333E+14,40,1,2,31,1,2,30,1,2,28,2,3,32,1,3,30,1,2,31,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
1,17,14,3,7,6,1,1,2.66667E+14,45,1,2,30,1,2,33,1,2,28,2,3,30,1,3,31,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,15,2,7,6,1,1,35.9,44,1,2,27,3,2,34,1,2,30,1,3,32,1,3,32,1,2,35,1,3
0,17,17,0,7,7,0,1,3.89333E+14,44,1,2,31,1,2,36,1,2,30,1,3,30,1,3,31,1,2,50,1,3
1,17,2,15,2,1,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,28.5,2,3,31,1,2,0,0,3
0,17,17,0,7,7,0,1,2.98889E+14,43,1,2,30,1,2,33,1,2,35,1,3,33,1,3,31,1,2,35,1,3
2,17,17,0,7,5,2,1,16.6,45,1,2,30,1,2,33,1,2,32,2,3,39,1,3,30.5,2,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,2,15,4,3,1,2,0,41,1,2,27.5,2,2,0,0,2,17,1,3,0,0,3,0,0,2,18,1,3
3,17,11,6,7,4,3,2,3.33667E+14,39,1,2,37,1,2,33,1,2,28.5,2,3,38,1,3,30.5,2,2,28.66666667,3,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
4,17,8,9,6,2,4,2,32.3,0,0,2,28.66666667,3,2,31.5,2,2,21.33333333,3,3,35,1,3,24.5,2,2,45,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,7.5,2,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,4,1,3,0,0,2,0,0,3
3,17,10,7,6,3,3,2,3.54667E+14,0,0,2,27.5,2,2,33,2,2,29,2,3,31,1,3,33,1,2,37,1,3
0,17,17,0,7,7,0,1,4.00667E+14,43,1,2,30,1,2,40,1,2,30,1,3,33,1,3,33,1,2,50,1,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,5,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,4,13,3,3,0,2,0,40,1,2,35,1,2,0,0,2,0,0,3,5,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,34.4,46,1,2,36,1,2,37,1,2,32,1,3,30,1,3,33,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,17,0,7,5,2,1,3.48667E+14,35,1,2,31,1,2,30,1,2,31.5,2,3,43,1,3,30.5,2,2,42,1,3
2,17,12,5,7,5,2,1,3.28667E+14,47,1,2,30,1,2,34,1,2,27.5,2,3,43,1,3,28.33333333,3,2,33,1,3
0,17,17,0,7,7,0,1,28,32,1,2,30,1,2,39,1,2,31,1,3,31,1,3,35,1,2,36,1,3
1,17,15,2,7,6,1,1,3.71667E+14,38,1,2,25.5,2,2,34,1,2,32,1,3,34,1,3,33,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,2,2,0,2,0,5,1,2,0,0,2,0,0,2,0,0,3,15,1,3,0,0,2,0,0,3
4,17,9,8,7,3,4,2,8.2,43,1,2,31,1,2,28.5,2,2,26.5,2,3,19,2,3,32,1,2,31,2,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.58667E+14,34,1,2,31,1,2,34,1,2,30,1,3,44,1,3,32,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,23,1,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,15,2,7,6,1,1,3.22333E+14,46,1,2,29,2,2,37,1,2,30,1,3,43,1,3,39,1,2,39,1,3
2,17,15,2,7,5,2,1,3.39333E+14,36,1,2,28.5,2,2,30.5,2,2,45,1,3,30,1,3,32,1,2,43,1,3
3,17,9,8,7,4,3,2,2.21667E+14,30,1,2,31,1,2,26.5,2,2,26,3,3,22.5,2,3,30,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,2,2,0,2,0,0,0,2,21,1,2,0,0,2,0,0,3,31,1,3,0,0,2,0,0,3
0,17,5,12,4,4,0,2,0,33,1,2,23,1,2,0,0,2,0,0,3,46,1,3,10,1,2,0,0,3
1,17,0,17,1,0,1,2,0,0,1,2,0,0,2,0,0,2,0,0,3,15.5,2,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0,37,1,2,0,0,2,0,0,2,0,0,3,33,1,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,3.54667E+14,48,1,2,36,2,2,38,1,2,30,1,3,41,1,3,34,1,2,31,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,2,2,0,2,0,0,0,2,8,1,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,1,2,0,0,2,0,0,2,0,0,3,41,1,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,36.9,31,1,2,35.5,2,2,40,1,2,43,1,3,38,1,3,30,1,2,39,1,3
1,17,17,0,7,6,1,1,4.05333E+14,46,1,2,36,2,2,43,1,2,33,1,3,35,1,3,38,1,2,50,1,3
3,17,17,0,7,4,3,2,2.83333E+14,42,1,2,31,1,2,30,2,2,30.5,2,3,33,1,3,30,2,2,38,1,3
1,17,5,12,3,2,1,2,8.2,44,1,2,0,1,2,15,2,2,0,0,3,30,1,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,40,48,1,2,35,1,2,40,1,2,35,1,3,43,1,3,30,1,2,47,1,3
1,17,14,3,7,6,1,1,3.53333E+14,42,1,2,30,1,2,35,1,2,41,1,3,39,1,3,30,1,2,29,2,3
1,17,2,15,6,5,1,2,0,41,1,2,18,1,2,0,0,2,11,1,3,24,2,3,8,1,2,20,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.13333E+14,48,1,2,37,1,2,46,1,2,33,1,3,36,1,3,34,1,2,47,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
3,17,10,7,7,4,3,2,19.8,45,1,2,40,1,2,28.5,2,2,40,1,3,24,2,3,25.5,2,2,43,1,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,25,2,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,15,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
3,17,14,3,7,4,3,2,3.68333E+14,45,1,2,30,1,2,31,2,2,28.5,2,3,38,1,3,30,1,2,33.5,2,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,3,1,3,0,0,2,0,0,3
3,17,8,9,6,3,3,2,2.56778E+14,0,0,2,30,1,2,26.5,2,2,23,3,3,33,1,3,25.5,2,2,38,1,3
2,17,15,2,7,5,2,1,2.62222E+14,44,1,2,27.5,2,2,39,1,2,35,2,3,32,1,3,34,1,2,33,1,3
0,17,17,0,7,7,0,1,39.4,47,1,2,31,1,2,43,1,2,31,1,3,40,1,3,34,1,2,34,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.66667E+14,36,1,2,30,1,2,43,1,2,35,1,3,40,1,3,33,1,2,36,1,3
1,17,14,3,7,6,1,1,3.55333E+14,39,1,2,34,1,2,44,1,2,42,1,3,37,1,3,32,1,2,22,2,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,5,12,2,2,0,2,0.6,41,1,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,12,5,7,5,2,2,3.47333E+14,46,1,2,28,2,2,31,1,2,32,1,3,31,1,3,35,1,2,21,2,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
2,17,13,4,7,5,2,1,31.3,47,1,2,40,1,2,25.5,2,2,35,1,3,32,1,3,29,2,2,42,1,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,14,2,3,0,0,2,0,0,3
1,17,17,0,7,6,1,1,3.27333E+14,44,1,2,31,1,2,34,1,2,31,2,3,46,1,3,32,1,2,34,1,3
2,17,15,2,7,5,2,1,27.5,40,1,2,30,1,2,28.66666667,3,2,33.5,2,3,37,1,3,33,1,2,33,1,3
1,17,3,14,3,2,1,2,0,0,0,2,21,2,2,6,1,2,0,0,3,38,1,3,0,0,2,0,0,3
1,17,11,6,6,5,1,2,13.8,37,1,2,0,0,2,19.33333333,3,2,39,1,3,44,1,3,17,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,13,4,6,5,1,2,26.6,0,0,2,24.5,2,2,32,1,2,30,1,3,41,1,3,30,1,2,36,1,3
2,17,13,4,7,5,2,1,29.2,42,1,2,25.5,2,2,21,2,2,37,1,3,35,1,3,32,1,2,37,1,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,9,1,3,0,0,2,0,0,3
1,17,3,14,2,1,1,2,0,0,0,2,25.5,2,2,0,0,2,0,0,3,45,1,3,0,0,2,0,0,3
2,17,15,2,7,5,2,1,2.90667E+14,46,1,2,43,1,2,28,2,2,31.5,2,3,30,1,3,30,1,2,40,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,30,1,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,7,1,3,0,0,2,0,0,3
2,17,13,4,7,5,2,1,24,43,1,2,25.66666667,3,2,19.66666667,3,2,43,1,3,41,1,3,35,1,2,39,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,32,1,3,0,0,2,0,0,3
2,17,11,6,6,4,2,2,17,0,0,2,36,1,2,22,3,2,38,1,3,33,1,3,23.33333333,3,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
1,17,15,2,7,6,1,1,25.8,48,1,2,39,1,2,27.5,2,2,30,1,3,33,1,3,30,1,2,35,1,3
2,17,15,2,7,5,2,1,2.60667E+14,46,1,2,28,2,2,33,1,2,33,2,3,38,1,3,30,1,2,30,1,3
0,17,3,14,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,38,1,3,0,0,2,0,0,3
1,17,15,2,6,5,1,2,3.65333E+14,0,0,2,34,1,2,30.5,2,2,32,1,3,32,1,3,30,1,2,41,1,3
1,17,17,0,7,6,1,1,3.37333E+14,40,1,2,35.5,2,2,37,1,2,32,1,3,39,1,3,30,1,2,36,1,3
1,17,15,2,7,6,1,1,1.65333E+14,39,1,2,26,2,2,40,1,2,34,1,3,44,1,3,30,1,2,30,1,3
0,17,5,12,2,2,0,2,0,41,1,2,0,0,2,0,0,2,0,0,3,39,1,3,0,0,2,0,0,3
0,17,0,17,1,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,3,10,1,3,0,0,2,0,0,3
1,17,0,17,1,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,3,13,3,3,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3
0,17,17,0,7,7,0,1,3.71333E+14,43,1,2,44,1,2,40,1,2,31,1,3,39,1,3,32,1,2,37,1,3
