CAR_TRES,NCC_TRES,NCA_TRES,NCP_TRES,NAC_TRES,NAA_TRES,NAP_TRES,EPA_TRES,PROMEDIO_CUATRO,NOTA_SEGUNDA_LENGUA_DOS,VECES_SEGUNDA_LENGUA_DOS,CREDITOS_SEGUNDA_LENGUA_DOS,NOTA_EE_DOS,VECES_EE_DOS,CREDITOS_EE_DOS,NOTA_FISICA_DOS,VECES_FISICA_DOS,CREDITOS_FISICA_DOS,NOTA_MULTIVARIADO,VECES_MULTIVARIADO,CREDITOS_MULTIVARIADO,NOTA_ECUACIONES,VECES_ECUACIONES,CREDITOS_ECUACIONES,NOTA_TGS,VECES_TGS,CREDITOS_TGS,NOTA_PROG_AVANZADA,VECES_PROG_AVANZADA,CREDITOS_PROG_AVANZADA
1,10,4,6,4,2,2,2,22.38461538,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,41,1,2,26.5,2,3
4,23,2,21,8,1,7,2,20.03703704,0,0,0,0,0,0,0,0,0,21.33333333,3,3,29,2,3,37,1,2,26.5,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,39,47,1,2,49,1,2,36,1,3,30,1,3,30,1,3,42,1,2,43,1,3
0,18,18,0,7,7,0,1,42.52941176,45,1,2,47,1,2,38,1,3,42,1,3,36,1,3,44,1,2,47,1,3
1,21,15,6,8,6,2,1,38.375,43,1,2,40,1,2,29.5,2,3,36,1,3,34,1,3,45,1,2,40,1,3
1,19,13,6,7,5,2,2,40.42857143,43,1,2,0,0,0,34,1,3,34,1,3,26,2,3,43,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,5,2,3,2,1,2,19.2,40,1,2,13,1,2,36,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,32.44444444,44,1,2,44,1,2,30,1,3,37,1,3,34,1,3,37,1,2,48,1,3
2,16,5,11,6,2,4,2,9,0,1,2,0,0,0,0,0,0,0,0,0,4.333333333,3,3,34,1,2,38,1,3
3,27,12,15,10,5,5,2,23.11111111,33,1,2,46,1,2,21,2,3,42,1,3,17,3,3,36,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,28.26086957,35,1,2,48,1,2,31,1,3,30,1,3,43,1,3,41,1,2,23.5,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,2,0,0,0
0,2,0,2,1,0,1,2,0,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,27,12,15,10,5,5,2,29.94444444,36,1,2,47,1,2,30.5,2,3,21.5,2,3,27,2,3,36,1,2,31,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,42.5,45,1,2,50,1,2,36,1,3,42,1,3,35,1,3,41,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,40.70588235,46,1,2,0,0,0,41,1,3,31,1,3,31,1,3,44,1,2,47,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,28.43333333,32,1,2,0,0,0,30,1,3,37,1,3,42,1,3,42,1,2,37,1,3
1,19,13,6,7,5,2,2,35.82352941,0,0,0,50,1,2,29,2,3,34,1,3,37,1,3,35,1,2,44,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,7,9,6,3,3,2,37.7,0,0,0,45,1,2,23,3,3,0,0,0,0,0,0,35,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,13,3,6,5,1,2,25.75,42,1,2,0,0,0,34,1,3,0,0,0,30,2,3,35,1,2,31,1,3
0,14,14,0,5,5,0,1,33.91666667,0,0,0,0,0,0,36,1,3,30,1,3,34,1,3,35,1,2,44,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
0,16,16,0,6,6,0,1,36.5,38,1,2,0,0,0,38,1,3,34,1,3,37,1,3,38,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,12,6,7,5,2,2,33.75,39,1,2,44,1,2,24,1,3,35,2,3,35,1,3,43,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,22,13,9,8,5,3,2,32.29411765,41,1,2,0,0,0,35,1,3,19.33333333,3,3,30,1,3,37,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,2,3,2,1,1,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,2,7,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,3,8,7,1,1,42.33333333,44,1,2,42,1,2,37,1,3,38,1,3,36,2,3,38,1,2,45,1,3
3,27,15,12,10,6,4,2,39.66666667,42,1,2,50,1,2,28.5,2,3,31,2,3,32.5,2,3,38,1,2,42,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,38.88888889,44,1,2,0,0,0,36,1,3,34,1,3,39,1,3,42,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,5,0,2,2,0,1,39.2,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,3
0,2,2,0,1,1,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,1,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,3
0,16,16,0,6,6,0,1,31.83333333,39,1,2,0,0,0,37,1,3,30,1,3,32,1,3,38,1,2,40,1,3
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,1,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,13,3,6,5,1,2,19,0,0,0,40,1,2,32,1,3,30,1,3,33.5,2,3,42,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,2,6,3,1,2,2,12.33333333,0,0,0,0,0,0,0,0,0,4,1,3,0,1,3,38,1,2,0,0,0
1,9,0,9,3,0,3,2,0,0,0,0,0,0,0,0,1,3,0,0,0,7.5,2,3,0,0,0,0,0,0
2,22,11,11,8,4,4,2,36.6875,0,0,0,22,1,2,26.5,2,3,30,1,3,31.5,2,3,42,1,2,42,1,3
1,14,5,9,5,2,3,2,22,0,0,0,0,0,0,28.5,2,3,28,1,3,0,0,0,35,1,2,50,1,3
0,2,2,0,1,1,0,1,0,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,6,2,0,2,2,21.5,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,2,25,10,1,9,2,40.5,33,1,2,0,0,0,0,0,0,24,2,3,13.5,2,3,25,2,2,25.66666667,3,3
1,10,4,6,4,2,2,2,39.8,44,1,2,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,24,2,3
3,27,12,15,10,5,5,2,40.57142857,49,1,2,40,1,2,31,2,3,27.5,2,3,22,2,3,37,1,2,37,1,3
1,10,2,8,4,1,3,2,17.2,41,1,2,0,0,0,25.5,2,3,0,0,0,0,0,0,7,1,2,0,0,0
0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,8,12,7,3,4,2,30.91666667,0,0,0,0,0,0,36,1,3,23,2,3,29,2,3,48,1,2,49,1,3
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,0,0
0,5,5,0,2,2,0,1,42.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,2,35,1,3
2,17,5,12,6,2,4,2,37.5,0,0,0,0,0,0,19,2,3,0,0,0,7.5,2,3,36,1,2,38,1,3
0,10,4,6,4,2,2,2,11,39,1,2,0,0,0,3,1,3,0,0,0,15,1,3,39,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,7,11,7,3,4,2,21.36363636,30,1,2,24,1,2,23,3,3,0,0,0,30,1,3,35,1,2,0,0,0
1,19,10,9,7,4,3,2,19.33333333,30,1,2,0,0,0,29.5,2,3,0,1,3,30,1,3,31,1,2,30,1,3
0,2,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,3,3,2,1,2,36.2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,35,1,2,30,1,3
2,24,15,9,9,6,3,2,32.36111111,47,1,2,41,1,2,38,1,3,27,2,3,32.5,2,3,43,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,18,3,8,7,1,2,39.66666667,43,1,2,44,1,2,31,1,3,36,1,3,30.5,2,3,41,1,2,36,1,3
1,4,0,4,2,0,2,2,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,13,6,7,5,2,2,38.8,0,0,0,38,1,2,33,1,3,30,1,3,23.5,2,3,39,1,2,39,1,3
1,19,13,6,7,5,2,2,38.91666667,47,1,2,0,0,0,31,1,3,31,1,3,27.5,2,3,43,1,2,41,1,3
0,18,18,0,7,7,0,1,30.89130435,38,1,2,40,1,2,38,1,3,43,1,3,30,1,3,50,1,2,47,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,7,0,3,3,0,1,28.57142857,43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,37,1,3
1,19,13,6,7,5,2,2,36.58333333,35,1,2,0,0,0,38,1,3,35,1,3,27.5,2,3,36,1,2,41,1,3
0,18,18,0,7,7,0,1,39.47058824,46,1,2,49,1,2,34,1,3,37,1,3,30,1,3,44,1,2,47,1,3
0,3,0,3,1,0,1,2,0,0,0,0,0,0,0,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,8,6,5,3,2,2,26.75555556,0,0,0,0,0,0,33,1,3,6,2,3,0,0,0,32,1,2,37,1,3
0,10,10,0,4,4,0,1,30.57142857,0,0,0,30,1,2,31,1,3,0,0,0,0,0,0,40,1,2,38,1,3
3,26,15,11,10,6,4,2,33.92857143,33.5,2,2,41,1,2,34,1,3,22.66666667,3,3,31,1,3,35,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,3,1,0,1,2,0,0,0,0,0,0,0,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0
4,28,7,21,10,3,7,2,24.76666667,38,1,2,0,0,0,27.5,2,3,28,2,3,20,3,3,44,1,2,35,1,3
3,27,12,15,10,5,5,2,38,39,1,2,41,1,2,29,2,3,27,2,3,30,2,3,43,1,2,41,1,3
2,22,13,9,8,5,3,2,37.41666667,38,1,2,0,0,0,33,1,3,30,1,3,27,3,3,39,1,2,37,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,14,3,6,5,1,2,25.66666667,0,0,0,0,0,0,31.5,2,3,30,1,3,30,1,3,33,1,2,38,1,3
0,13,7,6,5,3,2,2,39,46,1,2,0,0,0,0,0,0,14,1,3,20,1,3,31,1,2,44,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,10,15,9,4,5,2,37,35,1,2,0,0,0,15.66666667,3,3,26,2,3,36,1,3,37,1,2,34,1,3
0,14,14,0,5,5,0,1,41.26666667,0,0,0,0,0,0,38,1,3,35,1,3,38,1,3,44,1,2,49,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,35.35,44,1,2,0,0,0,36,1,3,37,1,3,41,1,3,42,1,2,43,1,3
0,18,18,0,7,7,0,1,39.94444444,38,1,2,49,1,2,38,1,3,40,1,3,40,1,3,42,1,2,46,1,3
2,22,10,12,8,4,4,2,37.54545455,0,0,0,42,1,2,29,2,3,33,1,3,28.5,2,3,39,1,2,41,1,3
0,7,5,2,3,2,1,2,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,31,1,2,30,1,3
1,19,10,9,7,4,3,2,39.9,34,1,2,0,0,0,35,1,3,23,1,3,21.5,2,3,32,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,33.175,33,1,2,50,1,2,29.5,2,3,32,1,3,34,1,3,37,1,2,44,1,3
0,9,9,0,4,4,0,1,37.26666667,45,1,2,40,1,2,30,1,3,0,0,0,0,0,0,44,1,2,0,0,0
0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22,2,20,8,1,7,2,15.2,0,1,2,0,0,0,2,1,3,17,3,3,0,0,0,31,1,2,9.5,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,40.33333333,45,1,2,0,0,0,36,1,3,43,1,3,47,1,3,42,1,2,43,1,3
1,18,12,6,7,5,2,2,32.3,43,1,2,39,1,2,32,1,3,25.5,2,3,0,0,0,36,1,2,42,1,3
0,14,14,0,5,5,0,1,38.94444444,0,0,0,0,0,0,32,1,3,30,1,3,30,1,3,39,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,9,3,5,4,1,1,25.25,41,1,2,50,1,2,0,0,0,24,1,3,0,0,0,41,1,2,36,1,3
1,13,7,6,5,3,2,2,44.625,46,1,2,0,0,0,25.5,2,3,0,0,0,0,0,0,33,1,2,42,1,3
0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,28.61904762,0,0,0,48,1,2,32,1,3,34,1,3,34,1,3,37,1,2,44,1,3
1,21,15,6,8,6,2,2,41.28571429,39,1,2,50,1,2,26,2,3,37,1,3,35,1,3,41,1,2,38,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,13,12,9,5,4,2,35.08333333,34,1,2,0,0,0,31.5,2,3,27.33333333,3,3,31,1,3,37,1,2,33,1,3
2,22,13,9,8,5,3,2,36.55555556,43,1,2,0,0,0,24.33333333,3,3,33,1,3,36,1,3,30,1,2,36,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,0,7,7,0,1,40.38888889,37,1,2,50,1,2,43,1,3,31,1,3,38,1,3,33,1,2,35,1,3
2,20,11,9,7,4,3,2,40,0,0,0,0,0,0,36,2,3,33,1,3,19,2,3,39,1,2,47,1,3
0,16,16,0,6,6,0,1,26.66,35,1,2,0,0,0,33,1,3,30,1,3,34,1,3,45,1,2,34,1,3
4,23,5,18,8,2,6,2,31.375,0,0,0,0,0,0,0,0,0,24,3,3,13.33333333,3,3,41,1,2,33,1,3
0,5,2,3,2,1,1,2,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,15,1,3
7,35,5,30,13,2,11,2,29.3125,30,2,2,0,0,0,23.66666667,3,3,22.66666667,3,3,24,2,3,24.5,2,2,40,1,3
0,18,18,0,7,7,0,1,38.44444444,43,1,2,41,1,2,30,1,3,40,1,3,33,1,3,42,1,2,39,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,11,0,4,4,0,1,33.58823529,0,0,0,0,0,0,0,0,0,32,1,3,39,1,3,41,1,2,42,1,3
3,23,8,15,8,3,5,2,14.36363636,0,0,0,0,0,0,14,3,3,32.5,2,3,34,1,3,34,1,2,8,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,7,6,5,3,2,2,40.91666667,0,0,0,46,1,2,0,0,0,29.5,2,3,0,0,0,36,1,2,41,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,27,2,25,10,1,9,2,20.8125,34,1,2,0,0,0,25.5,2,3,21,2,3,29,2,3,25,2,2,28,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,14,3,6,5,1,2,38.41666667,0,0,0,0,0,0,30,1,3,38,1,3,31.5,2,3,39,1,2,44,1,3
0,13,10,3,5,4,1,1,38.72727273,44,1,2,0,0,0,33,1,3,23,1,3,0,0,0,44,1,2,40,1,3
0,13,13,0,5,5,0,1,38.25,38,1,2,0,0,0,34,1,3,38,1,3,0,0,0,39,1,2,36,1,3
1,19,13,6,7,5,2,2,39.66666667,44,1,2,0,0,0,23,2,3,31,1,3,36,1,3,41,1,2,42,1,3
1,17,11,6,6,4,2,2,30.92857143,0,0,0,0,0,0,32,1,3,35,1,3,23.5,2,3,37,1,2,38,1,3
1,14,5,9,5,2,3,2,32.1875,0,0,0,0,0,0,21,2,3,16,1,3,0,0,0,38,1,2,36,1,3
0,6,0,6,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,3,0,0,0,28,1,3
0,10,4,6,4,2,2,2,10.2,31,1,2,0,0,0,0,0,0,9,1,3,0,1,3,36,1,2,0,0,0
1,14,8,6,5,3,2,2,39.75,0,0,0,0,0,0,27.5,2,3,30,1,3,0,0,0,45,1,2,40,1,3
2,14,5,9,5,2,3,2,33.83333333,38,1,2,0,0,0,22,3,3,0,0,0,0,0,0,0,0,0,31,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,10,6,6,4,2,2,30.8125,35,1,2,0,0,0,33,1,3,35,1,3,26,2,3,39,1,2,0,0,0
0,11,5,6,4,2,2,2,36.15384615,0,0,0,0,0,0,23,1,3,22,1,3,0,0,0,39,1,2,30,1,3
1,19,13,6,7,5,2,2,38.72727273,44,1,2,0,0,0,36,1,3,31,2,3,27,1,3,35,1,2,38,1,3
0,5,2,3,2,1,1,2,26.33333333,39,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,6,3,1,2,2,22.11111111,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,8,12,7,3,4,2,17.92857143,0,0,0,0,0,0,13,2,3,33,1,3,26.5,2,3,37,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,13,3,6,5,1,1,35.83333333,41,1,2,0,0,0,34,1,3,28,1,3,33,1,3,38,1,2,33,1,3
1,21,15,6,8,6,2,1,41.36363636,45,1,2,50,1,2,43,1,3,35,1,3,25,2,3,32,1,2,45,1,3
0,8,5,3,3,2,1,2,31.75,0,0,0,0,0,0,27,1,3,0,0,0,0,0,0,39,1,2,32,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,37.69230769,36,1,2,0,0,0,32,1,3,30,1,3,31,1,3,40,1,2,35,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,5,3,3,2,1,2,16,0,0,0,0,0,0,17,1,3,0,0,0,0,0,0,34,1,2,30,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,15,6,8,6,2,2,40,45,1,2,34,1,2,31,1,3,37,1,3,27.5,2,3,38,1,2,45,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,2,0,0,0
0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,2,0,0,0
0,5,2,3,2,1,1,2,37.28571429,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,31,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,16,0,6,6,0,1,42.33333333,45,1,2,0,0,0,33,1,3,32,1,3,37,1,3,35,1,2,48,1,3
0,11,8,3,4,3,1,2,37.75,0,0,0,0,0,0,31,1,3,10,1,3,0,0,0,33,1,2,32,1,3
0,13,10,3,5,4,1,2,30,0,0,0,47,1,2,31,1,3,8,1,3,0,0,0,34,1,2,39,1,3
0,5,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,2,17,1,3
